icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters,License
2790,3/14/2024,3/14/2024,2024,ICSA-24-074-09,Siemens Sinteso EN Cerberus PRO EN Fire Protection Systems,Siemens,"Sinteso EN, Cerberus PRO EN Fire Protection Systems","The following products of Siemens, are affected: Cerberus PRO EN Engineering Tool: Versions prior to IP8 Cerberus PRO EN Engineering Tool: All versions Cerberus PRO EN Fire Panel FC72x: Versions prior to IP8 Cerberus PRO EN Fire Panel FC72x: Versions prior to IP8 SR4 Cerberus PRO EN X200 Cloud Distribution: Versions prior to V4.0.5016 Cerberus PRO EN X200 Cloud Distribution: Versions prior to V4.3.5618 Cerberus PRO EN X300 Cloud Distribution: Versions prior to V4.2.5015 Cerberus PRO EN X300 Cloud Distribution: Versions prior to V4.3.5617 Sinteso FS20 EN Engineering Tool: Versions prior to MP8 Sinteso FS20 EN Engineering Tool: All versions Sinteso FS20 EN Fire Panel FC20: Versions prior to MP8 Sinteso FS20 EN Fire Panel FC20: Versions prior to MP8 SR4 Sinteso FS20 EN X200 Cloud Distribution: Versions prior to V4.0.5016 Sinteso FS20 EN X200 Cloud Distribution: Versions prior to V4.3.5618 Sinteso FS20 EN X300 Cloud Distribution: Versions prior to V4.2.5015 Sinteso FS20 EN X300 Cloud Distribution: Versions prior to V4.3.5617 Sinteso Mobile: Versions prior to V3.0.0 Sinteso Mobile: All versions.","CVE-2024-22039, CVE-2024-22040, CVE-2024-22041",10,Critical,"CWE-120, CWE-125, CWE-119",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2789,3/14/2024,3/14/2024,2024,ICSA-24-074-10,Siemens Siveillance Control,Siemens,Siveillance Control,"The following products of Siemens, are affected: Siveillance Control: Versions V2.8 and after until V3.1.1.",CVE-2023-45793,5.5,Medium,CWE-863,Energy,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2788,3/14/2024,3/14/2024,2024,ICSA-24-074-11,Siemens RUGGEDCOM APE1808 with Fortigate NGFW Devices,Siemens,RUGGEDCOM APE1808 devices,The following products of Siemens using Fortinet NGFW V7.4.1 and prior are affected: RUGGEDCOM APE1808: All versions.,"CVE-2022-39948, CVE-2022-41327, CVE-2022-41328, CVE-2022-41329, CVE-2022-41330, CVE-2022-41334, CVE-2022-42469, CVE-2022-42474, CVE-2022-42476, CVE-2022-43947, CVE-2022-43953, CVE-2022-45861, CVE-2023-22639, CVE-2023-22640, CVE-2023-22641, CVE-2023-25610, CVE-2023-26207, CVE-2023-27997, CVE-2023-28001, CVE-2023-28002, CVE-2023-29175, CVE-2023-29178, CVE-2023-29179, CVE-2023-29180, CVE-2023-29181, CVE-2023-29183, CVE-2023-33301, CVE-2023-33305, CVE-2023-33306, CVE-2023-33307, CVE-2023-33308, CVE-2023-36555, CVE-2023-36639, CVE-2023-36641, CVE-2023-37935, CVE-2023-40718, CVE-2023-41675, CVE-2023-41841",9.8,Critical,"CWE-295, CWE-319, CWE-22, CWE-200, CWE-79, CWE-183, CWE-23, CWE-307, CWE-134, CWE-824, CWE-787, CWE-601, CWE-20, CWE-532, CWE-122, CWE-613, CWE-354, CWE-295, CWE-20, CWE-476, CWE-134, CWE-284, CWE-835, CWE-476, CWE-121, CWE-124, CWE-80, CWE-598, CWE-436, CWE-416, CWE-285",Energy,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2787,3/14/2024,3/14/2024,2024,ICSA-24-074-12,Delta Electronics DIAEnergie,Delta Electronics,DIAEnergie,The following Delta Electronics products are affected: DIAEnergie: Versions prior to v1.10.00.005.,"CVE-2024-23494, CVE-2024-23975, CVE-2024-25567, CVE-2024-25574, CVE-2024-25937, CVE-2024-28029, CVE-2024-28040, CVE-2024-28045, CVE-2024-28171, CVE-2024-28891",8.8,High,"CWE-285, CWE-89, CWE-22, CWE-79",Critical Manufacturing,Worldwide,Taiwan,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2786,3/14/2024,3/14/2024,2024,ICSA-24-074-13,Softing edgeConnector,Softing Industrial Automation GmbH,edgeConnector,The following versions of Softing edgeConnector are affected: Softing edgeConnector: Version 3.60 Softing edgeAggregator: Version 3.60.,"CVE-2023-38126, CVE-2024-0860",7.2,High,"CWE-22, CWE-319",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2785,3/14/2024,3/14/2024,2024,ICSA-24-074-14,Mitsubishi Electric MELSEC-Q/L Series,Mitsubishi Electric,MELSEC-Q/L Series,"The following versions of Mitsubishi Electric MELSEC-Q/L Series, a controller used for factory automation, are affected: MELSEC-Q Series Q03UDECPU, Q04/06/10/13/20/26/50/100UDEHCPU: All Versions MELSEC-Q Series Q03/04/06/13/26UDVCPU: All Versions MELSEC-Q Series Q04/06/13/26UDPVCPU: All Versions MELSEC-L Series L02/06/26CPU(-P), L26CPU-(P)BT: All Versions.","CVE-2024-0802, CVE-2024-0803, CVE-2024-1915, CVE-2024-1916, CVE-2024-1917",9.8,Critical,"CWE-468, CWE-190",Critical Manufacturing,Worldwide,Japan,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2784,3/12/2024,3/12/2024,2024,ICSA-24-072-01,Schneider Electric EcoStruxure Power Design,Schneider Electric,EcoStruxure Power Design,"The following versions of Schneider Electric - EcoStruxure Power Design - Ecodial, an equipment management platform, are affected: EcoStruxure Power Design - Ecodial NL: All Versions EcoStruxure Power Design - Ecodial INT: All Versions EcoStruxure Power Design - Ecodial FR: All Versions.",CVE-2024-2229,7.8,High,CWE-502,Commercial Facilities; Information Technology; Healthcare and Public Health; Critical Manufacturing; Transportation Systems; Energy; Chemical,Worldwide,France,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2783,3/7/2024,3/7/2024,2024,ICSA-24-067-01,Chirp Systems Chirp Access,Chirp Systems,Chirp Access,The following Chirp Systems are affected: Chirp Access: All Versions.,CVE-2024-2197,9.1,Critical,CWE-798,Commercial Facilities Sector,Worldwide,United States,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2782,3/5/2024,3/5/2024,2024,ICSA-24-065-01,Nice Linear eMerge E3-Series,Nice,Linear eMerge E3-Series,The following versions of Nice Linear eMerge E3-Series are affected: Linear eMerge E3-Series: versions 1.00-06 and prior.,"CVE-2019-7253, CVE-2019-7254, CVE-2019-7255, CVE-2019-7256, CVE-2019-7257, CVE-2019-7258, CVE-2019-7259, CVE-2019-7260, CVE-2019-7261, CVE-2019-7262, CVE-2019-7264, CVE-2019-7265",10,Critical,"CWE-22, CWE-79, CWE-78, CWE-434, CWE-863, CWE-200, CWE-522, CWE-798, CWE-352, CWE-787",Commercial Facilities,Worldwide,Italy,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2781,3/5/2024,3/5/2024,2024,ICSMA-24-065-01,Santesoft Sante FFT Imaging,Santesoft,Sante FFT Imaging,The following Santesoft products are affected: Sante FFT Imaging: Versions 1.4.1 and prior.,CVE-2024-1696,7.8,High,CWE-787,Healthcare and Public Health,Worldwide,Cyprus,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2780,2/29/2024,2/29/2024,2024,ICSA-24-060-01,Delta Electronics CNCSoft-B,Delta Electronics,CNCSoft-B,The following Delta Electronics products are affected: CNCSoft-B: Versions 1.0.0.4 and prior.,CVE-2024-1941,7.8,High,CWE-121,Critical Manufacturing,Worldwide,Taiwan,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2779,2/29/2024,2/29/2024,2024,ICSMA-24-060-01,MicroDicom DICOM Viewer,MicroDicom,DICOM Viewer,"The following versions of MicroDicom DICOM Viewer, a medical image viewer, are affected: MicroDicom DICOM Viewer: Versions 2023.3 (Build 9342) and prior.","CVE-2024-22100, CVE-2024-25578",7.8,High,"CWE-122, CWE-787",Healthcare and Public Health,Worldwide,Bulgaria,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2778,2/27/2024,2/27/2024,2024,ICSA-24-058-01,Mitsubishi Electric Multiple Factory Automation Products,Mitsubishi Electric,MELSEC iQ-F Series,"The following versions of Mitsubishi Electric MELSEC iQ-F Series, a compact control platform, are affected: Products with * are sold in limited regions. MELSEC iQ-F FX5U-32MT/ES: All Versions MELSEC iQ-F FX5U-32MT/DS: All Versions MELSEC iQ-F FX5U-32MT/ESS: All Versions MELSEC iQ-F FX5U-32MT/DSS: All Versions MELSEC iQ-F FX5U-32MR/ES: All Versions MELSEC iQ-F FX5U-32MR/DS: All Versions MELSEC iQ-F FX5U-64MT/ES: All Versions MELSEC iQ-F FX5U-64MT/ESS: All Versions MELSEC iQ-F FX5U-64MT/DS: All Versions MELSEC iQ-F FX5U-64MT/DSS: All Versions MELSEC iQ-F FX5U-64MR/ES: All Versions MELSEC iQ-F FX5U-64MR/DS: All Versions MELSEC iQ-F FX5U-80MT/ES: All Versions MELSEC iQ-F FX5U-80MT/DS: All Versions MELSEC iQ-F FX5U-80MT/ESS: All Versions MELSEC iQ-F FX5U-80MT/DSS: All Versions MELSEC iQ-F FX5U-80MR/ES: All Versions MELSEC iQ-F FX5U-80MR/DS: All Versions MELSEC iQ-F FX5UC-32MT/D: All Versions MELSEC iQ-F FX5UC-32MT/DSS: All Versions MELSEC iQ-F FX5UC-64MT/D: All Versions MELSEC iQ-F FX5UC-64MT/DSS: All Versions MELSEC iQ-F FX5UC-96MT/D: All Versions MELSEC iQ-F FX5UC-96MT/DSS: All Versions MELSEC iQ-F FX5UC-32MT/DS-TS: All Versions MELSEC iQ-F FX5UC-32MT/DSS-TS: All Versions MELSEC iQ-F FX5UC-32MR/DS-TS: All Versions MELSEC iQ-F FX5UJ-24MT/ES: All Versions MELSEC iQ-F FX5UJ-24MT/DS: All Versions MELSEC iQ-F FX5UJ-24MT/ESS: All Versions MELSEC iQ-F FX5UJ-24MT/DSS: All Versions MELSEC iQ-F FX5UJ-24MR/ES: All Versions MELSEC iQ-F FX5UJ-24MR/DS: All Versions MELSEC iQ-F FX5UJ-40MT/ES: All Versions MELSEC iQ-F FX5UJ-40MT/DS: All Versions MELSEC iQ-F FX5UJ-40MT/ESS: All Versions MELSEC iQ-F FX5UJ-40MT/DSS: All Versions MELSEC iQ-F FX5UJ-40MR/ES: All Versions MELSEC iQ-F FX5UJ-40MR/DS: All Versions MELSEC iQ-F FX5UJ-60MT/ES: All Versions MELSEC iQ-F FX5UJ-60MT/DS: All Versions MELSEC iQ-F FX5UJ-60MT/ESS: All Versions MELSEC iQ-F FX5UJ-60MT/DSS: All Versions MELSEC iQ-F FX5UJ-60MR/ES: All Versions MELSEC iQ-F FX5UJ-60MR/DS: All Versions MELSEC iQ-F FX5UJ-24MT/ES-A*: All Versions MELSEC iQ-F FX5UJ-24MR/ES-A*: All Versions MELSEC iQ-F FX5UJ-40MT/ES-A*: All Versions MELSEC iQ-F FX5UJ-40MR/ES-A*: All Versions MELSEC iQ-F FX5UJ-60MT/ES-A*: All Versions MELSEC iQ-F FX5UJ-60MR/ES-A*: All Versions MELSEC iQ-F FX5S-30MT/ES: All Versions MELSEC iQ-F FX5S-30MT/ESS: All Versions MELSEC iQ-F FX5S-30MR/ES: All Versions MELSEC iQ-F FX5S-40MT/ES: All Versions MELSEC iQ-F FX5S-40MT/ESS: All Versions MELSEC iQ-F FX5S-40MR/ES: All Versions MELSEC iQ-F FX5S-60MT/ES: All Versions MELSEC iQ-F FX5S-60MT/ESS: All Versions MELSEC iQ-F FX5S-60MR/ES: All Versions MELSEC iQ-F FX5S-80*MT/ES: All Versions MELSEC iQ-F FX5S-80*MT/ESS: All Versions MELSEC iQ-F FX5S-80*MR/ES: All Versions.",CVE-2023-7033,5.3,Medium,CWE-410,Critical Manufacturing,Worldwide,Japan,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2777,2/27/2024,2/27/2024,2024,ICSMA-24-058-01,Santesoft Sante DICOM Viewer Pro,Santesoft,Sante DICOM Viewer Pro,The following Santesoft products and versions are affected: Sante DICOM Viewer Pro: Versions 14.0.3 and prior.,CVE-2024-1453,7.8,High,CWE-125,Healthcare and Public Health,Worldwide,Cyprus,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2776,2/22/2024,2/22/2024,2024,ICSA-24-053-01,Delta Electronics CNCSoft-B DOPSoft,Delta Electronics,CNCSoft-B DOPSoft,The following Delta Electronics products are affected: CNCSoft-B v1.0.0.4 DOPSoft: versions prior to v4.0.0.82.,CVE-2024-1595,7.8,High,CWE-427,Critical Manufacturing,Worldwide,Taiwan,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2775,2/20/2024,2/20/2024,2024,ICSA-24-051-01,Commend WS203VICM,Commend,WS203VICM,Commend reports that the following versions of WS203VICM video door station are affected: WS203VICM: version 1.7 and prior.,"CVE-2024-21767, CVE-2024-22182, CVE-2024-23492",9.4,Critical,"CWE-88, CWE-284, CWE-261",Commercial Facilities,Worldwide,Austria,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
