icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters,License
4508,11/20/2025,11/20/2025,2025,ICSA-25-324-01,Automated Logic WebCTRL Premium Server,Automated Logic,WebCTRL Premium Server,The following Automated Logic products are affected: Automated Logic WebCTRL Server: Version 6.1 Automated Logic WebCTRL Server: Version 7.0 Automated Logic WebCTRL Server: Version 8.0 Automated Logic WebCTRL Server: Version 8.5 Carrier i-Vu: Version 6.1 Carrier i-Vu: Version 7.0 Carrier i-Vu: Version 8.0 Carrier i-Vu: Version 8.5 Automated Logic SiteScan Web: Version 6.1 Automated Logic SiteScan Web: Version 7.0 Automated Logic SiteScan Web: Version 8.0 Automated Logic SiteScan Web: Version 8.5 Automated Logic WebCTRL for OEMs: Version 6.1 Automated Logic WebCTRL for OEMs: Version 7.0 Automated Logic WebCTRL for OEMs: Version 8.0 Automated Logic WebCTRL for OEMs: Version 8.5.,"CVE-2024-8527, CVE-2024-8528",8.6,High,"CWE-601, CWE-79",Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4507,11/20/2025,11/20/2025,2025,ICSA-25-324-02,ICAM365 CCTV Camera Multiple Models,iCam365,P201 and QC021,The following iCam365 camera model is affected: ROBOT PT Camera P201: Versions 43.4.0.0 and prior Night Vision Camera QC021: Versions 43.4.0.0 and prior.,"CVE-2025-62674, CVE-2025-64770",7,High,CWE-306,Commercial Facilities,Worldwide,China,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4506,11/20/2025,11/20/2025,2025,ICSA-25-324-03,Opto 22 GRV-EPIC and GRV-RIO,Opto 22,"GRV-EPIC-PR1, GRV-EPIC-PR2, groov RIO",The following versions of GRV Programmable Logic Controllers are affected: GRV-EPIC-PR1 Firmware: Versions prior to 4.0.3 GRV-EPIC-PR2 Firmware: Versions prior to 4.0.3 groov RIO GRV-R7-MM1001-10 Firmware: Versions prior to 4.0.3 groov RIO GRV-R7-MM2001-10 Firmware: Versions prior to 4.0.3 groov RIO GRV-R7-I1VAPM-3 Firmware: Versions prior to 4.0.3.,CVE-2025-13087,7.5,High,CWE-78,Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4505,11/20/2025,11/20/2025,2025,ICSA-25-324-04,Festo MSE6-C2M/D2M/E2M,FESTO,MSE6-C2M/D2M/E2M,Festo reports the following products are affected: MSE6-C2M-5000-FB36-D-M-RG-BAR-M12L4-AGD: All versions MSE6-C2M-5000-FB36-D-M-RG-BAR-M12L5-AGD: All versions MSE6-C2M-5000-FB43-D-M-RG-BAR-M12L4-MQ1-AGD: All versions MSE6-C2M-5000-FB43-D-M-RG-BAR-M12L5-MQ1-AGD: All versions MSE6-C2M-5000-FB44-D-M-RG-BAR-AMI-AGD: All versions MSE6-C2M-5000-FB44-D-RG-BAR-AMI-AGD: All versions MSE6-D2M-5000-CBUS-S-RG-BAR-VCB-AGD: All versions MSE6-E2M-5000-FB13-AGD: All versions MSE6-E2M-5000-FB36-AGD: All versions MSE6-E2M-5000-FB37-AGD: All versions MSE6-E2M-5000-FB43-AGD: All versions MSE6-E2M-5000-FB44-AGD: All versions.,CVE-2023-3634,8.8,High,CWE-912,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4504,11/20/2025,11/20/2025,2025,ICSA-25-324-05,Festo Didactic products,FESTO,Didactic products,Festo reports that the following products contain affected versions of Siemens TIA-Portal: Siemens TIA-Portal V15 prior to V17 Update 6 installed on Festo Hardware MES PC: All versions Siemens TIA-Portal V18 prior to V18 Update 1 installed on Festo Hardware MES PC: All versions Siemens TIA-Portal V15 prior to V17 Update 6 installed on Festo Hardware TP260 (<June2023): All versions Siemens TIA-Portal V18 prior to V18 Update 1 installed on Festo Hardware TP260 (<June2023): All versions.,CVE-2023-26293,7.8,High,CWE-20,Commercial Facilities; Communications; Critical Manufacturing; Energy,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4503,11/20/2025,11/20/2025,2025,ICSA-25-324-06,Emerson Appleton UPSMON-PRO,Emerson,Appleton UPSMON-PRO,The following Emerson products are affected: Appleton UPSMON-PRO: Versions 2.6 and prior.,CVE-2024-3871,9.3,Critical,CWE-121,Critical Manufacturing; Healthcare and Public Health,Worldwide,United States,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4502,11/18/2025,11/18/2025,2025,ICSA-25-322-01,Schneider Electric EcoStruxure Machine SCADA Expert & Pro-face BLUE Open Studio,Schneider Electric,EcoStruxure Machine SCADA Expert &amp; Pro-face BLUE Open Studio,Schneider Electric reports that the following products use an affected AVEVA component: EcoStruxure Machine SCADA Expert: Versions prior to 2023.1 Patch 1 Pro-face BLUE Open Studio: Versions prior to 2023.1 Patch 1.,CVE-2025-9317,8.3,High,CWE-327,Commercial Facilities; Critical Manufacturing; Energy,Worldwide,France,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4502,11/18/2025,11/18/2025,2025,ICSA-25-322-01,Schneider Electric EcoStruxure Machine SCADA Expert & Pro-face BLUE Open Studio,Schneider Electric,EcoStruxure Machine SCADA Expert &amp; Pro-face BLUE Open Studio,Schneider Electric reports that the following products use an affected AVEVA component: EcoStruxure Machine SCADA Expert: Versions prior to 2023.1 Patch 1 Pro-face BLUE Open Studio: Versions prior to 2023.1 Patch 1.,CVE-2025-9317,8.3,High,CWE-327,Commercial Facilities; Critical Manufacturing; Energy,Worldwide,France,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4501,11/18/2025,11/18/2025,2025,ICSA-25-322-02,Shelly Pro 4PM,Shelly,Pro 4PM,"The following version of Pro 4PM, a smart DIN rail switch, is affected: Pro 4PM: prior to v1.6.",CVE-2025-11243,8.3,High,CWE-770,Critical Manufacturing,Worldwide,Bulgaria,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4500,11/18/2025,11/18/2025,2025,ICSA-25-322-03,Shelly Pro 3EM,Shelly,Pro 3EM,"The following version of Pro 3EM, a smart DIN rail switch, is affected: Pro 3EM: all versions.",CVE-2025-12056,8.3,High,CWE-125,Critical Manufacturing,Worldwide,Bulgaria,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4499,11/18/2025,11/18/2025,2025,ICSA-25-322-04,Schneider Electric PowerChute Serial Shutdown,Schneider Electric,PowerChute Serial Shutdown,The following version of Schneider Electric PowerChute Serial Shutdown are affected: Schneider Electric PowerChute Serial Shutdown: Versions 1.3 and prior.,"CVE-2025-11565, CVE-2025-11566, CVE-2025-11567",7.8,High,"CWE-22, CWE-307, CWE-276",Critical Manufacturing,Worldwide,France,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4498,11/18/2025,11/18/2025,2025,ICSA-25-322-05,METZ CONNECT EWIO2,METZ CONNECT,EWIO2,METZ CONNECT reports that the following products are affected: METZ CONNECT Firmware (<2.2.0) installed on METZ CONNECT Hardware EWIO2-M: All versions METZ CONNECT Firmware (<2.2.0) installed on METZ CONNECT Hardware EWIO2-M-BM: All versions METZ CONNECT Firmware (<2.2.0) installed on METZ CONNECT Hardware EWIO2-BM: All versions.,"CVE-2025-41733, CVE-2025-41734, CVE-2025-41735, CVE-2025-41736, CVE-2025-41737",9.3,Critical,"CWE-305, CWE-98, CWE-434, CWE-35, CWE-284",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4497,11/13/2025,11/13/2025,2025,ICSA-25-317-01,Mitsubishi Electric MELSEC iQ-F Series,Mitsubishi Electric,MELSEC iQ-F Series,The following versions of Mitsubishi Electric MELSEC iQ-F Series are affected: FX5U-32MT/ES: All versions FX5U-32MT/DS: All versions FX5U-32MT/ESS: All versions FX5U-32MT/DSS: All versions FX5U-64MT/ES: All versions FX5U-64MT/DS: All versions FX5U-64MT/ESS: All versions FX5U-64MT/DSS: All versions FX5U-80MT/ES: All versions FX5U-80MT/DS: All versions FX5U-80MT/ESS: All versions FX5U-80MT/DSS: All versions FX5U-32MR/ES: All versions FX5U-32MR/DS: All versions FX5U-64MR/ES: All versions FX5U-64MR/DS: All versions FX5U-80MR/ES: All versions FX5U-80MR/DS: All versions FX5UC-32MT/D: All versions FX5UC-32MT/DSS: All versions FX5UC-64MT/D: All versions FX5UC-64MT/DSS: All versions FX5UC-96MT/D: All versions FX5UC-96MT/DSS: All versions FX5UC-32MT/DS-TS: All versions FX5UC-32MT/DSS-TS: All versions FX5UC-32MR/DS-TS: All versions FX5UJ-24MT/ES: All versions FX5UJ-24MT/DS: All versions FX5UJ-24MT/ESS: All versions FX5UJ-24MT/DSS: All versions FX5UJ-40MT/ES: All versions FX5UJ-40MT/DS: All versions FX5UJ-40MT/ESS: All versions FX5UJ-40MT/DSS: All versions FX5UJ-60MT/ES: All versions FX5UJ-60MT/DS: All versions FX5UJ-60MT/ESS: All versions FX5UJ-60MT/DSS: All versions FX5UJ-24MR/ES: All versions FX5UJ-24MR/DS: All versions FX5UJ-40MR/ES: All versions FX5UJ-40MR/DS: All versions FX5UJ-60MR/ES: All versions FX5UJ-60MR/DS: All versions FX5UJ-24MR/ES-A: All versions FX5UJ-24MT/ES-A: All versions FX5UJ-40MR/ES-A: All versions FX5UJ-40MT/ES-A: All versions FX5UJ-60MR/ES-A: All versions FX5UJ-60MT/ES-A: All versions FX5S-30MT/ES: All versions FX5S-30MT/DS: All versions FX5S-30MT/ESS: All versions FX5S-30MT/DSS: All versions FX5S-40MT/ES: All versions FX5S-40MT/DS: All versions FX5S-40MT/ESS: All versions FX5S-40MT/DSS: All versions FX5S-60MT/ES: All versions FX5S-60MT/DS: All versions FX5S-60MT/ESS: All versions FX5S-60MT/DSS: All versions FX5S-80MT/ES: All versions FX5S-80MT/DS: All versions FX5S-80MT/ESS: All versions FX5S-80MT/DSS: All versions FX5S-30MR/ES: All versions FX5S-30MR/DS: All versions FX5S-40MR/ES: All versions FX5S-40MR/DS: All versions FX5S-60MR/ES: All versions FX5S-60MR/DS: All versions FX5S-80MR/ES: All versions FX5S-80MR/DS: All versions FX5S-30MR/ES-A: All versions FX5S-30MT/ES-A: All versions FX5S-40MR/ES-A: All versions FX5S-40MT/ES-A: All versions FX5S-60MR/ES-A: All versions FX5S-60MT/ES-A: All versions FX5S-80MR/ES-A: All versions FX5S-80MT/ES-A: All versions.,CVE-2025-10259,5.3,Medium,CWE-1284,Critical Manufacturing,Worldwide,Japan,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4496,11/13/2025,11/13/2025,2025,ICSA-25-317-02,AVEVA Application Server IDE,AVEVA,Application Server IDE,The following versions of AVEVA Application Server are affected: Application Server: Versions 2023 R2 SP1 P02 and prior.,CVE-2025-8386,7.2,High,CWE-80,Critical Manufacturing,Worldwide,United Kingdom,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4495,11/13/2025,11/13/2025,2025,ICSA-25-317-03,AVEVA Edge,AVEVA,Edge,"The following versions of AVEVA Edge (formerly InduSoft Web Studio), a HMI/SCADA software, are affected: Edge: Versions 2023 R2 and prior.",CVE-2025-9317,8.3,High,CWE-327,Critical Manufacturing,Worldwide,United Kingdom,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4494,11/13/2025,11/13/2025,2025,ICSA-25-317-04,Brightpick Mission Control / Internal Logic Control,Brightpick AI,Brightpick Mission Control / Internal Logic Control,"The following versions of Brightpick AI's warehouse automation platform, are affected: Brightpick Mission Control / Internal Logic Control: All versions.","CVE-2025-64307, CVE-2025-64308, CVE-2025-64309",8.7,High,"CWE-306, CWE-523",Commercial Facilities; Critical Manufacturing; Healthcare and Public Health,Worldwide,Slovakia,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4493,11/13/2025,11/13/2025,2025,ICSA-25-317-05,Rockwell Automation Verve Asset Manager,Rockwell Automation,Verve Asset Manager,"The following versions of Verve Asset Manager, an OT cybersecurity platform, are affected: Verve Asset Manager: Version 1.33 Verve Asset Manager: Version 1.34 Verve Asset Manager: Version 1.35 Verve Asset Manager: Version 1.36 Verve Asset Manager: Version 1.37 Verve Asset Manager: Version 1.38 Verve Asset Manager: Version 1.39 Verve Asset Manager: Version 1.40 Verve Asset Manager: Version 1.41 Verve Asset Manager: Version 1.41.1 Verve Asset Manager: Version 1.41.2 Verve Asset Manager: Version 1.41.3.",CVE-2025-11862,8.4,High,CWE-863,Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4492,11/13/2025,11/13/2025,2025,ICSA-25-317-06,Rockwell Automation Studio 5000 Simulation Interface,Rockwell Automation,Studio 5000 Simulation Interface,The following versions of Rockwell Automation Studio 5000 Simulation Interface are affected: Studio 5000 Simulation Interface: Version 2.02 and prior.,"CVE-2025-11696, CVE-2025-11697",9.3,Critical,"CWE-22, CWE-918",Chemical; Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4491,11/13/2025,11/13/2025,2025,ICSA-25-317-07,Rockwell Automation FactoryTalk DataMosaix Private Cloud,Rockwell Automation,FactoryTalk DataMosaix Private Cloud,"The following versions of FactoryTalk DataMosaix Private Cloud are affected: FactoryTalk DataMosaix Private Cloud: Versions 7.11, 8.00, 8.01 (CVE-2025-11084) FactoryTalk DataMosaix Private Cloud: Versions 7.11, 8.00 (CVE-2025-11085).","CVE-2025-11084, CVE-2025-11085",8.6,High,"CWE-1390, CWE-116",Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4490,11/13/2025,11/13/2025,2025,ICSA-25-317-08,General Industrial Controls Lynx+ Gateway,General Industrial Controls,Lynx+ Gateway,The following versions of Lynx+ Gateway are affected: Lynx+ Gateway: Version R08 Lynx+ Gateway: Version V03 Lynx+ Gateway: Version V05 Lynx+ Gateway: Version V18.,"CVE-2025-55034, CVE-2025-58083, CVE-2025-59780, CVE-2025-62765",9.2,Critical,"CWE-521, CWE-306, CWE-319",Critical Manufacturing,Worldwide,India,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4489,11/13/2025,11/13/2025,2025,ICSA-25-317-09,Rockwell Automation FactoryTalk Policy Manager,Rockwell Automation,FactoryTalk Policy Manager,"Rockwell Automation reports that the following versions of FactoryTalk Policy Manager, a software tool that enables OT teams to design, deploy, and manage system-wide security policies using CIP Security and OPC UA standards, are affected: FactoryTalk Policy Manager: Versions 6.51.00 and prior.",CVE-2024-22019,8.7,High,CWE-404,Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4488,11/13/2025,11/13/2025,2025,ICSA-25-317-10,Rockwell Automation AADvance-Trusted SIS Workstation,Rockwell Automation,AADvance-Trusted SIS Workstation,"Rockwell Automation reports the following versions of AADvance-Trusted SIS Workstation, a software suite for developing and managing safety instrumented system (SIS) applications, are affected: AADvance-Trusted SIS Workstation: Versions 2.00.00 to 2.00.04.",CVE-2024-48510,8.6,High,CWE-22,Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4487,11/13/2025,11/13/2025,2025,ICSA-25-317-11,Siemens SICAM P850 family and SICAM P855 family,Siemens,SICAM P850 family and SICAM P855 family,Siemens reports that the following products are affected: SICAM P850 (7KG8500-0AA00-0AA0): Versions prior to 3.11 SICAM P850 (7KG8501-0AA02-2AA0): Versions prior to 3.11 SICAM P850 (7KG8501-0AA11-0AA0): Versions prior to 3.11 SICAM P850 (7KG8501-0AA11-2AA0): Versions prior to 3.11 SICAM P850 (7KG8501-0AA12-0AA0): Versions prior to 3.11 SICAM P850 (7KG8501-0AA12-2AA0): Versions prior to 3.11 SICAM P850 (7KG8501-0AA31-0AA0): Versions prior to 3.11 SICAM P850 (7KG8501-0AA31-2AA0): Versions prior to 3.11 SICAM P850 (7KG8501-0AA32-0AA0): Versions prior to 3.11 SICAM P850 (7KG8501-0AA32-2AA0): Versions prior to 3.11 SICAM P855 (7KG8550-0AA00-0AA0): Versions prior to 3.11 SICAM P850 (7KG8500-0AA00-2AA0): Versions prior to 3.11 SICAM P855 (7KG8550-0AA00-2AA0): Versions prior to 3.11 SICAM P855 (7KG8550-0AA10-0AA0): Versions prior to 3.11 SICAM P855 (7KG8550-0AA10-2AA0): Versions prior to 3.11 SICAM P855 (7KG8550-0AA30-0AA0): Versions prior to 3.11 SICAM P855 (7KG8550-0AA30-2AA0): Versions prior to 3.11 SICAM P855 (7KG8551-0AA01-0AA0): Versions prior to 3.11 SICAM P855 (7KG8551-0AA01-2AA0): Versions prior to 3.11 SICAM P855 (7KG8551-0AA02-0AA0): Versions prior to 3.11 SICAM P855 (7KG8551-0AA02-2AA0): Versions prior to 3.11 SICAM P855 (7KG8551-0AA11-0AA0): Versions prior to 3.11 SICAM P850 (7KG8500-0AA10-0AA0): Versions prior to 3.11 SICAM P855 (7KG8551-0AA11-2AA0): Versions prior to 3.11 SICAM P855 (7KG8551-0AA12-0AA0): Versions prior to 3.11 SICAM P855 (7KG8551-0AA12-2AA0): Versions prior to 3.11 SICAM P855 (7KG8551-0AA31-0AA0): Versions prior to 3.11 SICAM P855 (7KG8551-0AA31-2AA0): Versions prior to 3.11 SICAM P855 (7KG8551-0AA32-0AA0): Versions prior to 3.11 SICAM P855 (7KG8551-0AA32-2AA0): Versions prior to 3.11 SICAM P850 (7KG8500-0AA10-2AA0): Versions prior to 3.11 SICAM P850 (7KG8500-0AA30-0AA0): Versions prior to 3.11 SICAM P850 (7KG8500-0AA30-2AA0): Versions prior to 3.11 SICAM P850 (7KG8501-0AA01-0AA0): Versions prior to 3.11 SICAM P850 (7KG8501-0AA01-2AA0): Versions prior to 3.11 SICAM P850 (7KG8501-0AA02-0AA0): Versions prior to 3.11.,"CVE-2023-30901, CVE-2023-31238",5.5,Medium,"CWE-352, CWE-732",Energy,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4486,11/13/2025,11/13/2025,2025,ICSA-25-317-12,Siemens Spectrum Power 4,Siemens,Spectrum Power 4,Siemens reports that the following products are affected: Spectrum Power 4: Versions prior to V4.70 SP12 Update 2.,"CVE-2024-32008, CVE-2024-32009, CVE-2024-32010, CVE-2024-32011, CVE-2024-32014",8.7,High,"CWE-648, CWE-266, CWE-732, CWE-829",Energy,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4485,11/13/2025,11/13/2025,2025,ICSA-25-317-13,Siemens LOGO! 8 BM Devices,Siemens,LOGO! 8 BM Devices,Siemens reports that the following products are affected: LOGO! 12/24RCE (6ED1052-1MD08-0BA2): All versions SIPLUS LOGO! 12/24RCEo (6AG1052-2MD08-7BA2): All versions SIPLUS LOGO! 230RCE (6AG1052-1FB08-7BA2): All versions SIPLUS LOGO! 230RCEo (6AG1052-2FB08-7BA2): All versions SIPLUS LOGO! 24CE (6AG1052-1CC08-7BA2): All versions SIPLUS LOGO! 24CEo (6AG1052-2CC08-7BA2): All versions SIPLUS LOGO! 24RCE (6AG1052-1HB08-7BA2): All versions SIPLUS LOGO! 24RCEo (6AG1052-2HB08-7BA2): All versions LOGO! 12/24RCEo (6ED1052-2MD08-0BA2): All versions LOGO! 230RCE (6ED1052-1FB08-0BA2): All versions LOGO! 230RCEo (6ED1052-2FB08-0BA2): All versions LOGO! 24CE (6ED1052-1CC08-0BA2): All versions LOGO! 24CEo (6ED1052-2CC08-0BA2): All versions LOGO! 24RCE (6ED1052-1HB08-0BA2): All versions LOGO! 24RCEo (6ED1052-2HB08-0BA2): All versions SIPLUS LOGO! 12/24RCE (6AG1052-1MD08-7BA2): All versions.,"CVE-2025-40815, CVE-2025-40816, CVE-2025-40817",8.6,High,"CWE-120, CWE-306",Commercial Facilities; Transportation Systems,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4484,11/13/2025,11/13/2025,2025,ICSA-25-317-14,Siemens Solid Edge,Siemens,Solid Edge,Siemens reports that the following products are affected: Siemens Solid Edge SE2025: All versions prior to V225.0 Update 11.,CVE-2025-40744,8.7,High,CWE-295,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
4483,11/13/2025,11/13/2025,2025,ICSA-25-317-15,Siemens COMOS,Siemens,COMOS,Siemens reports that the following products are affected: Siemens COMOS with COMOS Web deployed: Versions prior to 10.4.5 (CVE-2023-45133) Siemens COMOS that use COMOS Snapshots component: Versions prior to 10.4.5 (CVE-2024-0056).,"CVE-2023-45133, CVE-2024-0056",9.3,Critical,"CWE-184, CWE-319",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2025 ICS Advisory Project
