icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters
4302,7/10/2025,7/10/2025,2025,ICSA-25-191-08,Advantech iView,Advantech,iView,The following Advantech products are affected: iView: Versions prior to 5.7.05 build 7057.,"CVE-2025-41442, CVE-2025-46704, CVE-2025-48891, CVE-2025-52459, CVE-2025-52577, CVE-2025-53397, CVE-2025-53475, CVE-2025-53509, CVE-2025-53515, CVE-2025-53519",8.7,High,"CWE-79, CWE-89, CWE-22, CWE-88",Critical Manufacturing,Worldwide,Taiwan
4301,7/10/2025,7/10/2025,2025,ICSA-25-191-09,KUNBUS RevPi Webstatus,KUNBUS,RevPi Webstatus,KUNBUS reports the following products are affected: Revolution Pi Webstatus: Version 2.4.5 and prior Revolution Pi OS Bullseye: 04/2024 Revolution Pi OS Bullseye: 09/2023 Revolution Pi OS Bullseye: 07/2023 Revolution Pi OS Bullseye: 06/2023 Revolution Pi OS Bullseye: 02/2024.,CVE-2025-41646,9.3,Critical,CWE-303,Critical Manufacturing; Energy; Transportation Systems; Water and Wastewater Systems,Worldwide,Germany
4300,7/10/2025,7/10/2025,2025,ICSA-25-191-10,End-of-Train and Head-of-Train Remote Linking Protocol,End-of-Train and Head-of-Train remote linking protocol,End-of-Train and Head-of-Train devices,The following version of End-of-Train and Head-of-Train remote linking protocol is affected: End-of-Train and Head-of-Train remote linking protocol: All versions.,CVE-2025-1727,7.2,High,CWE-1390,Transportation Systems,United States,United States
4299,7/8/2025,7/8/2025,2025,ICSA-25-189-01,Emerson ValveLink Products,Emerson,ValveLink Products,The following ValveLink products are affected: ValveLink SOLO: All versions prior to ValveLink 14.0 ValveLink DTM: All versions prior to ValveLink 14.0 ValveLink PRM: All versions prior to ValveLink 14.0 ValveLink SNAP-ON: All versions prior to ValveLink 14.0.,"CVE-2025-46358, CVE-2025-48496, CVE-2025-50109, CVE-2025-52579, CVE-2025-53471",9.3,Critical,"CWE-316, CWE-693, CWE-427, CWE-20",Critical Manufacturing,Worldwide,United States
4298,7/3/2025,7/3/2025,2025,ICSA-25-184-01,Hitachi Energy Relion 670/650 and SAM600-IO Series,Hitachi Energy,Relion 670/650 and SAM600-IO series,"Hitachi Energy reports that the following products are affected: Hitachi Energy Relion 650: version 1.0.0 up to and not including 2.0.0, Hitachi Energy Relion 650: version 2.1.0 up to 2.2.0, Hitachi Energy Relion 650: version 2.2.0 up to 2.2.0.13, Hitachi Energy Relion 650: version 2.2.1.0 up to and including 2.2.1.8, Hitachi Energy Relion 650: version 2.2.4.0 up to and including 2.2.4.5, Hitachi Energy Relion 650: version 2.2.5.0 up to and including 2.2.5.7, Hitachi Energy Relion 650: version 2.2.6.0 up to and including 2.2.6.3, Hitachi Energy Relion 670: version 1.0.0 up to 2.0.0, Hitachi Energy Relion 670: version 2.0.0 up to 2.1.0, Hitachi Energy Relion 670: version 2.1.0 up to 2.2.0, Hitachi Energy Relion 670: version 2.2.0 up to and including 2.2.0.13, Hitachi Energy Relion 670: version 2.2.1.0 up to and including 2.2.1.8, Hitachi Energy Relion 670: version 2.2.2.0 up to and including 2.2.2.6, Hitachi Energy Relion 670: version 2.2.3.0 up to and including 2.2.3.7, Hitachi Energy Relion 670: version 2.2.4.0 up to and including 2.2.4.5, Hitachi Energy Relion 670: version 2.2.5.0 up to and including 2.2.5.7, Hitachi Energy Relion 670: version 2.2.6.0 up to and including 2.2.6.3, Hitachi Energy SAM600-IO: version 2.2.1.0 up to and including 2.2.1.6, Hitachi Energy SAM600-IO: version 2.2.5.0 up to and including 2.2.5.7.",CVE-2025-1718,7.1,High,CWE-754,Energy,Worldwide,Switzerland
4297,7/3/2025,7/3/2025,2025,ICSA-25-184-02,Hitachi Energy MicroSCADA X SYS600,Hitachi Energy,MicroSCADA X SYS600,"Hitachi Energy reports that the following products are affected: Hitachi Energy MicroSCADA Pro/X SYS600: version 10.0 up to 10.6 (CVE-2025-39201, CVE-2025-39202, CVE-2025-39204, CVE-2025-39205), Hitachi Energy MicroSCADA Pro/X SYS600: version 10.5 up to 10.6 (CVE-2025-39203), Hitachi Energy MicroSCADA Pro/X SYS600: version 10.3 up to 10.6 (CVE-2025-39205).","CVE-2025-39201, CVE-2025-39202, CVE-2025-39203, CVE-2025-39204, CVE-2025-39205",7.1,High,"CWE-276, CWE-73, CWE-354, CWE-202, CWE-295",Energy,Worldwide,Switzerland
4296,7/3/2025,7/3/2025,2025,ICSA-25-184-03,Mitsubishi Electric MELSOFT Update Manager,Mitsubishi Electric,MELSOFT Update Manager,The following versions of Mitsubishi Electric MELSOFT Update Manager are affected: MELSOFT Update Manager SW1DND-UDM-M: Versions 1.000A to 1.012N.,"CVE-2024-11477, CVE-2025-0411",8.1,High,"CWE-191, CWE-693",Critical Manufacturing,Worldwide,Japan
4295,7/3/2025,7/3/2025,2025,ICSA-25-184-04,Mitsubishi Electric MELSEC iQ-F Series,Mitsubishi Electric,MELSEC iQ-F Series,"The following version of MELSEC iQ-F Series is affected: FX5U-32MT/ES: All versions, FX5U-32MT/DS: All versions, FX5U-32MT/ESS: All versions, FX5U-32MT/DSS: All versions, FX5U-32MR/ES: All versions, FX5U-32MR/DS: All versions, FX5U-64MT/ES: All versions, FX5U-64MT/DS: All versions, FX5U-64MT/ESS: All versions, FX5U-64MT/DSS: All versions, FX5U-64MR/ES: All versions, FX5U-64MR/DS: All versions, FX5U-80MT/ES: All versions, FX5U-80MT/DS: All versions, FX5U-80MT/ESS: All versions, FX5U-80MT/DSS: All versions, FX5U-80MR/ES: All versions, FX5U-80MR/DS: All versions, FX5UC-32MT/D: All versions, FX5UC-32MT/DSS: All versions, FX5UC-64MT/D: All versions, FX5UC-64MT/DSS: All versions, FX5UC-96MT/D: All versions, FX5UC-96MT/DSS: All versions, FX5UC-32MT/DS-TS: All versions, FX5UC-32MT/DSS-TS: All versions, FX5UC-32MR/DS-TS: All versions, FX5UJ-24MT/ES: All versions, FX5UJ-24MT/DS: All versions, FX5UJ-24MT/ESS: All versions, FX5UJ-24MT/DSS: All versions, FX5UJ-24MR/ES: All versions, FX5UJ-24MR/DS: All versions, FX5UJ-40MT/ES: All versions, FX5UJ-40MT/DS: All versions, FX5UJ-40MT/ESS: All versions, FX5UJ-40MT/DSS: All versions, FX5UJ-40MR/ES: All versions, FX5UJ-40MR/DS: All versions, FX5UJ-60MT/ES: All versions, FX5UJ-60MT/DS: All versions, FX5UJ-60MT/ESS: All versions, FX5UJ-60MT/DSS: All versions, FX5UJ-60MR/ES: All versions, FX5UJ-60MR/DS: All versions, FX5UJ-24MT/ES-A: All versions, FX5UJ-24MR/ES-A: All versions, FX5UJ-40MT/ES-A: All versions, FX5UJ-40MR/ES-A: All versions, FX5UJ-60MT/ES-A: All versions, FX5UJ-60MR/ES-A: All versions, FX5S-30MT/ES: All versions, FX5S-30MT/DS: All versions, FX5S-30MT/ESS: All versions, FX5S-30MT/DSS: All versions, FX5S-30MR/ES: All versions, FX5S-30MR/DS: All versions, FX5S-40MT/ES: All versions, FX5S-40MT/DS: All versions, FX5S-40MT/ESS: All versions, FX5S-40MT/DSS: All versions, FX5S-40MR/ES: All versions, FX5S-40MR/DS: All versions, FX5S-60MT/ES: All versions, FX5S-60MT/DS: All versions, FX5S-60MT/ESS: All versions, FX5S-60MT/DSS: All versions, FX5S-60MR/ES: All versions, FX5S-60MR/DS: All versions, FX5S-80MT/ES: All versions, FX5S-80MT/ESS: All versions, FX5S-80MR/ES: All versions, FX5-CCLGN-MS: All versions.",CVE-2025-5241,6.9,Medium,CWE-645,Critical Manufacturing,Worldwide,Japan
4294,7/1/2025,7/1/2025,2025,ICSA-25-182-01,"FESTO Didactic CP, MPS 200, and MPS 400 Firmware",FESTO Didactic,"CP, MPS 200, MPS 400",FESTO Didactic reports that the following products are affected: FESTO Didactic Firmware Siemens Simatic S7-1500 / ET200SP (< V2.9.2) installed on FESTO Didactic CP including S7 PLC(All versions): All versions FESTO Didactic Firmware Siemens Simatic S7-1500 / ET200SP (< V2.9.2) installed on FESTO Didactic MPS 200 Systems(All versions): All versions FESTO Didactic Firmware Siemens Simatic S7-1500 / ET200SP (< V2.9.2) installed on FESTO Didactic MPS 400 Systems(All versions): All versions.,CVE-2020-15782,9.8,Critical,CWE-119,Critical Manufacturing,Worldwide,Germany
4293,7/1/2025,7/1/2025,2025,ICSA-25-182-02,"FESTO Automation Suite, FluidDraw, and Festo Didactic Products","FESTO, FESTO Didactic","CIROS Studio / Education, Automation Suite, FluidDraw, FluidSIM, MES-PC","FESTO, FESTO Didactic reports that the following products are affected: FESTO Didactic CIROS Studio / Education: 6.0.0 - 6.4.6 FESTO Didactic CIROS Studio / Education: 7.0.0 - 7.1.7 FESTO Festo Automation Suite: <= 2.6.0.481 FESTO FluidDraw: P6 <= 6.2k FESTO FluidDraw: 365 <= 7.0a FESTO Didactic FluidSIM: 5 all versions FESTO Didactic FluidSIM: 6 <= 6.1c FESTO Didactic MES-PC: shipped before December 2023.",CVE-2023-3935,9.8,Critical,CWE-787,Critical Manufacturing,Worldwide,Germany
4292,7/1/2025,7/1/2025,2025,ICSA-25-182-03,FESTO CODESYS,FESTO,CODESYS,FESTO reports that the following products are affected: FESTO CODESYS Gateway Server V2: All versions FESTO CODESYS Gateway Server V2: prior to V2.3.9.38.,"CVE-2022-31802, CVE-2022-31803, CVE-2022-31804",9.8,Critical,"CWE-187, CWE-400, CWE-789",Critical Manufacturing,Worldwide,Germany
4291,7/1/2025,7/1/2025,2025,ICSA-25-182-04,"FESTO Hardware Controller, Hardware Servo Press Kit",FESTO,"Hardware Controller, Hardware Servo Press Kit",FESTO reports the following products are affected: Festo Firmware installed on Festo Hardware Controller CECC-X-M1: Version 4.0.14 Festo Firmware installed on Festo Hardware Controller CECC-X-M1: Versions 3.8.14 and prior Festo Firmware installed on Festo Hardware Controller CECC-X-M1-MV: Versions 3.8.14 and prior Festo Firmware installed on Festo Hardware Controller CECC-X-M1-MV: Version 4.0.14 Festo Firmware installed on Festo Hardware Controller CECC-X-M1-MV-S1: Version 4.0.14 Festo Firmware installed on Festo Hardware Controller CECC-X-M1-MV-S1: Versions 3.8.14 and prior Festo Firmware installed on Festo Hardware Controller CECC-X-M1-YS-L1: Versions 3.8.14 and prior Festo Firmware installed on Festo Hardware Controller CECC-X-M1-YS-L2: Versions 3.8.14 and prior Festo Firmware installed on Festo Hardware Controller CECC-X-M1-Y-YJKP: Versions 3.8.14 and prior Festo Firmware installed on Festo Hardware Servo Press Kit YJKP: Versions 3.8.14 and prior Festo Firmware installed on Festo Hardware Servo Press Kit YJKP-: Versions 3.8.14 and prior.,"CVE-2022-30308, CVE-2022-30309, CVE-2022-30310, CVE-2022-30311",9.8,Critical,CWE-78,Critical Manufacturing,Worldwide,Germany
4290,7/1/2025,7/1/2025,2025,ICSA-25-182-05,Voltronic Power and PowerShield UPS Monitoring Software,"Voltronic Power, PowerShield","Viewpower, NetGuard","The following Voltronic Power and PowerShield UPS monitoring software is affected, as well as other derivative products: Voltronic Power Viewpower: Version 1.04-24215 and prior Voltronic Power ViewPower Pro: Version 2.2165 and prior Powershield NetGuard: Version 1.04-22119 and prior.","CVE-2022-31491, CVE-2022-43110",10,Critical,"CWE-749, CWE-425",Commercial Facilities; Critical Manufacturing; Energy,Worldwide,"Taiwan, Australia"
4289,7/1/2025,7/1/2025,2025,ICSA-25-182-06,Hitachi Energy Relion 670/650 and SAM600-IO Series,Hitachi Energy,Relion 670/650 and SAM600-IO,Hitachi Energy reports that the following products are affected: Hitachi Energy Relion 650: Version 2.2.4.4 Hitachi Energy Relion 650: Version 2.2.5.6 Hitachi Energy Relion 650: All versions from 2.2.6.0 to 2.2.6.2 Hitachi Energy Relion 670: Version 2.2.2.6 Hitachi Energy Relion 670: Version 2.2.3.7 Hitachi Energy Relion 670: Version 2.2.4.4 Hitachi Energy Relion 670: Version 2.2.5.6 Hitachi Energy Relion 670: All versions from 2.2.6.0 to 2.2.6.2 Hitachi Energy SAM600-IO: Version 2.2.5.6.,CVE-2025-2403,8.7,High,CWE-770,Energy,Worldwide,Switzerland
4288,7/1/2025,7/1/2025,2025,ICSA-25-182-07,Hitachi Energy MSM,Hitachi Energy,Modular Switchgear Monitoring (MSM),Hitachi Energy reports the following products are affected: Hitachi Energy MSM: Version 2.2.9 and prior.,CVE-2020-11022,5.3,Medium,CWE-79,Energy,Worldwide,Switzerland
4287,6/26/2025,6/26/2025,2025,ICSA-25-177-01,Mitsubishi Electric Air Conditioning Systems,Mitsubishi Electric,Air conditioning systems,Mitsubishi Electric reports the following air conditioning systems are affected: G-50: Ver.3.37 and prior G-50-W: Ver.3.37 and prior G-50A: Ver.3.37 and prior GB-50: Ver.3.37 and prior GB-50A: Ver.3.37 and prior GB-24A: Ver.9.12 and prior G-150AD: Ver.3.21 and prior AG-150A-A: Ver.3.21 and prior AG-150A-J: Ver.3.21 and prior GB-50AD: Ver.3.21 and prior GB-50ADA-A: Ver.3.21 and prior GB-50ADA-J: Ver.3.21 and prior EB-50GU-A: Ver.7.11 and prior EB-50GU-J: Ver.7.11 and prior AE-200J: Ver.8.01 and prior AE-200A: Ver.8.01 and prior AE-200E: Ver.8.01 and prior AE-50J: Ver.8.01 and prior AE-50A: Ver.8.01 and prior AE-50E: Ver.8.01 and prior EW-50J: Ver.8.01 and prior EW-50A: Ver.8.01 and prior EW-50E: Ver.8.01 and prior TE-200A: Ver.8.01 and prior TE-50A: Ver.8.01 and prior TW-50A: Ver.8.01 and prior CMS-RMD-J: Ver.1.40 and prior.,CVE-2025-3699,9.3,Critical,CWE-306,Commercial Facilities,Worldwide,Japan
4286,6/26/2025,6/26/2025,2025,ICSA-25-177-02,TrendMakers Sight Bulb Pro,TrendMakers,Sight Bulb Pro,The following versions of the Sight Bulb Pro Firmware are affected: Sight Bulb Pro Firmware ZJ_CG32-2201: Version 8.57.83 and prior.,"CVE-2025-6521, CVE-2025-6522",5.3,Medium,"CWE-327, CWE-77",Commercial Facilities,Worldwide,United States
4285,6/24/2025,6/24/2025,2025,ICSA-25-175-01,Kaleris Navis N4 Terminal Operating System,Kaleris,Navis N4,"The following versions of Kaleris Navis N4, a terminal operating system, are affected: Navis N4: Versions prior to 4.0.","CVE-2025-2566, CVE-2025-5087",9.3,Critical,"CWE-502, CWE-319",Transportation Systems,Worldwide,United States
4284,6/24/2025,6/24/2025,2025,ICSA-25-175-02,Delta Electronics CNCSoft,Delta Electronics,CNCSoft,"Delta Electronics reports the following versions of CNCSoft, a human-machine interface, are affected: CNCSoft: v1.01.34 and prior.","CVE-2025-47724, CVE-2025-47725, CVE-2025-47726, CVE-2025-47727",7.3,High,CWE-787,Critical Manufacturing; Energy,Worldwide,Taiwan
4283,6/24/2025,6/24/2025,2025,ICSA-25-175-03,Schneider Electric Modicon Controllers,Schneider Electric,Modicon Controllers,"Schneider Electric reports that the following products are affected: Modicon Controllers M241: Versions prior to 5.3.12.51 Modicon Controllers M251: Versions prior to 5.3.12.51 Modicon Controllers M262: Versions prior to 5.3.9.18 (CVE-2025-3898, CVE-2025-3117) Modicon Controllers M258: All versions (CVE-2025-3905, CVE-2025-3116, CVE-2025-3117) Modicon Controllers LMC058: All versions (CVE-2025-3905, CVE-2025-3116, CVE-2025-3117).","CVE-2025-3112, CVE-2025-3116, CVE-2025-3117, CVE-2025-3898, CVE-2025-3899, CVE-2025-3905",7.1,High,"CWE-20, CWE-79, CWE-400",Commercial Facilities; Critical Manufacturing; Energy,Worldwide,France
4282,6/24/2025,6/24/2025,2025,ICSA-25-175-04,Schneider Electric EVLink WallBox,Schneider Electric,EVLink WallBox,Schneider Electric reports that the following products are affected: EVLink WallBox: All versions.,"CVE-2025-5740, CVE-2025-5741, CVE-2025-5742, CVE-2025-5743",8.6,High,"CWE-22, CWE-79, CWE-78",Transportation Systems,Worldwide,France
4281,6/24/2025,6/24/2025,2025,ICSA-25-175-05,ControlID iDSecure On-Premises,ControlID,iDSecure On-premises,"The following versions of ControlID iDSecure On-premises, a vehicle control software, are affected: iDSecure On-premises: Versions 4.7.48.0 and prior.","CVE-2025-49851, CVE-2025-49852, CVE-2025-49853",9.3,Critical,"CWE-287, CWE-918, CWE-89",Commercial Facilities,Worldwide,Brazil
4280,6/24/2025,6/24/2025,2025,ICSA-25-175-06,Parsons AccuWeather Widget,Parsons,AccuWeather and Custom RSS widget,The following version of AccuWeather and Custom RSS widget are affected: Parsons Utility Enterprise Data Management: Version 5.18 Parsons Utility Enterprise Data Management: Version 5.03 Parsons Utility Enterprise Data Management: Versions 4.02 through 4.26 Parsons Utility Enterprise Data Management: Version 3.30 AclaraONE Utility Portal: versions prior to 1.22.,CVE-2025-5015,8.7,High,CWE-79,Communications,Worldwide,United States
4279,6/24/2025,6/24/2025,2025,ICSA-25-175-07,MICROSENS NMP Web+,MICROSENS,NMP Web+,The following versions of NMP Web+ are affected: NMP Web+: Version 3.2.5 and prior.,"CVE-2025-49151, CVE-2025-49152, CVE-2025-49153",9.3,Critical,"CWE-547, CWE-613, CWE-22",Critical Manufacturing,Worldwide,Germany
4278,6/17/2025,6/17/2025,2025,ICSA-25-168-01,Siemens Mendix Studio Pro,Siemens,Mendix Studio Pro,Siemens reports the following versions of Mendix Studio Pro integrated development environment are affected: Siemens Mendix Studio Pro 8: Versions prior to V8.18.35 Siemens Mendix Studio Pro 9: Versions prior to V9.24.35 Siemens Mendix Studio Pro 10: Versions prior to V10.23.0 Siemens Mendix Studio Pro 10.6: Versions prior to V10.6.24 Siemens Mendix Studio Pro 10.12: Versions prior to V10.12.17 Siemens Mendix Studio Pro 10.18: Versions prior to V10.18.7 Siemens Mendix Studio Pro 11: All versions.,CVE-2025-40592,4.6,Medium,CWE-22,Critical Manufacturing,Worldwide,Germany
4277,6/17/2025,6/17/2025,2025,ICSA-25-168-02,LS Electric GMWin 4,LS Electric,GMWin 4,"The following versions of LS Electric GMWin 4, a programming software tool, are affected: GMWin 4: Version 4.18.","CVE-2025-49848, CVE-2025-49849, CVE-2025-49850",8.4,High,"CWE-122, CWE-125, CWE-787",Critical Manufacturing,Worldwide,South Korea
4276,6/17/2025,6/17/2025,2025,ICSA-25-168-04,Fuji Electric Smart Editor,Fuji Electric,Smart Editor,The following Fuji Electric products are affected: Smart Editor: Versions 1.0.1.0 and prior.,"CVE-2025-32412, CVE-2025-41388, CVE-2025-41413",8.4,High,"CWE-125, CWE-787, CWE-121",Critical Manufacturing,Worldwide,Japan
4275,6/17/2025,6/17/2025,2025,ICSA-25-168-05,Dover Fueling Solutions ProGauge MagLink LX Consoles,Dover Fueling Solutions (DFS),ProGauge MagLink LX consoles,"The following versions of ProGauge MagLink LX, a fuel and water tank monitor, are affected: ProGauge MagLink LX 4: Versions prior to 4.20.3 ProGauge MagLink LX Plus: Versions prior to 4.20.3 ProGauge MagLink LX Ultimate: Versions prior to 5.20.3.",CVE-2025-5310,9.2,Critical,CWE-306,Transportation Systems,Worldwide,United States
4274,6/12/2025,6/12/2025,2025,ICSA-25-162-01,Siemens Tecnomatix Plant Simulation,Siemens,Tecnomatix Plant Simulation,Siemens reports that the following products are affected: Tecnomatix Plant Simulation V2404: All versions prior to V2404.0013.,CVE-2025-32454,7.3,High,CWE-125,Critical Manufacturing,Worldwide,Germany
4273,6/12/2025,6/12/2025,2025,ICSA-25-162-02,Siemens RUGGEDCOM APE1808,Siemens,RUGGEDCOM APE1808,Siemens reports that the following products are affected: Siemens RUGGEDCOM APE1808: All versions with Palo Alto Networks Virtual NGFW with an enabled GlobalProtect gateway or portal.,CVE-2025-0133,5.1,Medium,CWE-79,Critical Manufacturing,Worldwide,Germany
