icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters
64,10/6/2011,9/6/2018,2011,ICSA-11-279-04,Beckhoff TwinCAT Read Access Violation,Beckhoff,TwinCAT,"TwinCAT versions 2.10, 2.11, 2.11R2",CVE-2011-3486,5,Medium,CWE-119,Commercial Facilities; Critical Manufacturing; Energy; oil and gas; Government Facilities; Water and Wastewater,Worldwide,Germany
63,10/6/2011,9/6/2018,2011,ICSA-11-273-03A,Rockwell RSLogix Overflow Vulnerability (Update A),Rockwell Automation,RSLogix,"RSLogix 5000 software Versions V17, V18, and V19 All FactoryTalk-branded software of specific Versions CPR9 and CPR9-SR1 through SR4",CVE-2011-3489,5,Medium,CWE-119,Chemical; Critical Manufacturing; Food and Agriculture; Water and Wastewater,Worldwide,United States
62,9/30/2011,8/28/2013,2011,ICSA-11-273-01,ICONICS GENESIS32 Multiple Memory Corruption,ICONICS,GENESIS32,"GENESIS32 V8.05, V9.0, V9.1, and V9.2—ScriptWorX32, AlarmWorX32 and TrendWorX32 containers GENESIS32 V9.2—GraphWorX32",CVE-NA,NA,NA,CWE-NA,Commercial Facilities; Critical Manufacturing; Energy; oil and gas; Government Facilities; Water and Wastewater,Australia China Czech Republic Germany France United Kingdom India Italy Netherlands United States Asia Europe,United States
61,9/30/2011,10/28/2013,2011,ICSA-11-273-02,InduSoft ISSymbol ActiveX Control Buffer Overflow,InduSoft,ISSymbol ActiveX Control,InduSoft Web Studio Versions 7.0B2 (Build: 0301.1009.2904.0000) and 7.0 (Build: 0301.1102.0303.0000),CVE-2011-0342,10,High,CWE-119,Pharmaceutical; Critical Manufacturing; Energy; oil and gas; Food and Agriculture; Water and Wastewater,Worldwide,United States
60,9/21/2011,9/6/2018,2011,ICSA-11-264-01,AzeoTech DAQFactory Stack Overflow,AzeoTech,DAQFactory,DAQFactory Version 5.85,CVE-2011-3492,10,High,CWE-119,Critical Manufacturing; Energy; Water and Wastewater,United States Europe,United States
59,9/20/2011,9/6/2018,2011,ICSA-11-263-01,Measuresoft ScadaPro Vulnerabilities,Measuresoft,ScadaPro,ScadaPro Version 4.0.0.0 and earlier,CVE-2011-3490; CVE-2011-3495; CVE-2011-3496; CVE-2011-3497,10,High,CWE-119; CWE-22; CWE-20; CWE-200,Pharmaceutical; Critical Manufacturing; Energy; oil and gas,Ireland,Ireland
58,9/6/2011,9/6/2018,2011,ICSA-11-216-01,Scadatec Limited Procyon Telnet Buffer Overflow,Scadatec Limited,Procyon Telnet,Scadatec Limited Procyon HMI prior to Version 1.14,CVE-2011-3322,10,High,CWE-119,Chemical; Critical Manufacturing; Transportation,United Kingdom Philippines Singapore Thailand,United Kingdom
57,9/6/2011,8/23/2018,2011,ICSA-11-244-01,Siemens WinCC Flexible Runtime Heap Overflow,Siemens,WinCC,Siemens SIMATIC WinCC flexible RuntimeSiemens SIMATIC WinCC (TIA Portal) Runtime Advanced,CVE-2011-3321,9.3,High,CWE-119,Chemical; Energy; oil and gas; Food and Agriculture; Water and Wastewater,Worldwide,Germany
56,8/25/2011,8/29/2013,2011,ICSA-11-173-01,ClearSCADA Remote Authentication Bypass,Schneider Electric,ClearSCADA Remote Authentication,ClearSCADA 2010 R1.0 ClearSCADA 2009 ClearSCADA 2007 ClearSCADA 2005. This Advisory applies to all versions of SCX (from Serck UK or Serck Aus) that are older than the following (these SCX versions contain ClearSCADA in the bundle):SCX Version 67 R4.5SCX Version 68 R3.9.,CVE-NA,NA,NA,CWE-NA,Energy; Water and Wastewater,United Kingdom,France
55,8/22/2011,9/6/2018,2011,ICSA-11-223-01A,Siemens SIMATIC PLCs Reported Issues Summary (Update A),Siemens,SIMATIC PLCs,"SIMATIC S7 product line, including:S7-200S7-300S7-400S7-1200",CVE-NA,NA,NA,CWE-NA,Chemical; Commercial Facilities; Critical Manufacturing; Energy; oil and gas; Government Facilities; Water and Wastewater,Worldwide,Germany
54,8/19/2011,4/22/2013,2011,ICSA-11-231-01,Inductive Automation Ignition Information Disclosure Vulnerability,Inductive Automation,Ignition,Inductive Automation Ignition versions prior to Version 7.2.8.178,CVE-NA,NA,NA,CWE-NA,Chemical; Pharmaceutical; Critical Manufacturing; Energy; oil and gas; Food and Agriculture,Australia South America Asia Europe,United States
53,8/15/2011,3/13/2014,2011,ICSA-11-103-01A,Honeywell ScanServer ActiveX Control (Update A),Honeywell,ScanServer,"Honeywell’s ScanServer ActiveX control, which is a component of the Web Toolkit (Version 780.0.20.5) that is packaged with all versions of Honeywell SymmetrE. Web Toolkit may also be licensed separately for use with other software products.",CVE-2011-0331,9.3,High,CWE-416,Energy,Worldwide,United States
52,7/26/2011,5/1/2013,2011,ICSA-11-195-01,Wonderware Information Server,Invensys,Wonderware,Wonderware Information Server 3.1 Wonderware Information Server 4.0 Wonderware Information Server 4.0 SP1,CVE-2011-2962,9.3,High,CWE-119,Chemical; Pharmaceutical; Energy; oil and gas; Water and Wastewater,Worldwide,United States
51,7/8/2011,8/23/2018,2011,ICSA-11-189-01,7-Technologies IGSS Remote Memory Corruption,7-Technologies,IGSS,7T Interactive Graphical SCADA System (IGSS) versions prior to 9.0.0.11143,CVE-2011-2214,10,High,CWE-NA,Critical Manufacturing; Energy; oil and gas,Denmark United States Asia Europe,Denmark
50,7/1/2011,9/5/2018,2011,ICSA-11-182-01,ICONICS GENESIS32 and BizViz ActiveX Trusted Zone Vulnerability,ICONICS,GENESIS32 and BizViz ActiveX,"GENESIS32 – Version 9.21, including Workbench / WebHMI components BizViz – Version 9.21",CVE-NA,NA,NA,CWE-NA,Commercial Facilities; Critical Manufacturing; Energy; oil and gas; Government Facilities; Water and Wastewater,Australia China Czech Republic Germany France United Kingdom India Italy Netherlands United States Asia Europe,United States
49,7/1/2011,8/28/2013,2011,ICSA-11-182-02,ICONICS Login ActiveX Vulnerability,ICONICS,Login ActiveX,"GENESIS32 – Versions 8.05, 9.0, 9.1 and 9.2 BizViz – Versions 8.05, 9.0, 9.1 and 9.2",CVE-NA,NA,NA,CWE-NA,Commercial Facilities; Critical Manufacturing; Energy; oil and gas; Government Facilities; Water and Wastewater,Australia China Czech Republic Germany France United Kingdom India Italy Netherlands United States Asia Europe,United States
48,7/1/2011,8/12/2013,2011,ICSA-11-175-02,Siemens WinCC Exploitable Crashes,Siemens,WinCC,WinCC: ProTool 6.0 SP3 (has been phased-out) WinCC flexible 2004 (has been phased-out) WinCC flexible 2005 (has been phased-out) WinCC flexible 2005 SP1 WinCC flexible 2007 WinCC flexible 2008 WinCC flexible 2008 SP1 WinCC flexible 2008 SP2,CVE-NA,NA,NA,CWE-NA,Chemical; Energy; oil and gas; Food and Agriculture; Water and Wastewater,Worldwide,Germany
47,6/24/2011,10/28/2013,2011,ICSA-11-168-01A,InduSoft ISSymbol ActiveX Control Buffer Overflow (Update A),InduSoft,ISSymbol ActiveX Control,InduSoft ISSymbol ActiveX Control (build 301.1009.2904.0) InduSoft Thin Client Version 7.0 InduSoft Web Studio Version 7.0B2,CVE-2011-0340,9.3,High,CWE-119,Pharmaceutical; Critical Manufacturing; Energy; oil and gas; Food and Agriculture; Water and Wastewater,Worldwide,United States
46,6/24/2011,4/26/2013,2011,ICSA-11-175-01,Rockwell FactoryTalk Diag Viewer Memory Corruption,Rockwell Automation,FactoryLink,Versions 2.10.x (SPR9 SR2) and earlier,CVE-2011-2957,6.9,Medium,CWE-NA,Food and Agriculture; Transportation; Water and Wastewater,Worldwide,United States
45,6/24/2011,9/6/2018,2011,ICSA-11-122-01,AzeoTech DAQFactory Networking Vulnerabilities,AzeoTech,DAQFactory,"DAQFactory Standard, Pro, Developer, or Runtime. DAQFactory Express, Starter, Lite, and Base do not support networking and are not vulnerable",CVE-2011-2956,7.8,High,CWE-287,Critical Manufacturing; Energy; Water and Wastewater,United States Europe,United States
44,6/16/2011,1/2/2019,2011,ICSA-11-167-01,Sunway Force Control,Sunway,Force Control,"Sunway ForceControl 6.1 (SP1, SP2, and SP3) and pNetPower Version 6",CVE-2011-2961; CVE-2011-2960,10,High,CWE-119,Chemical; Pharmaceutical; Communications; Critical Manufacturing; Energy,China Asia Europe Africa,China
43,6/14/2011,9/5/2018,2011,ICSA-11-056-01A,Progea Movicon TCPUploadServer (Update A),Progea,Movicon Power HMI,Movicon 11.2 prior to Build 1084,CVE-2011-2963,10,High,CWE-287,Critical Manufacturing; Energy; Water and Wastewater,Italy Europe,Italy
42,6/10/2011,8/29/2013,2011,ICSA-11-161-01,Rockwell RSLinx EDS Vulnerability,Rockwell Automation,RSLinx,Electronic Data Sheet (EDS) Hardware Installation Tool Version 1.3.0.1 and all earlier versions,CVE-2011-2530,9.3,High,CWE-119,Critical Manufacturing; Energy; Water and Wastewater,Worldwide,United States
41,6/7/2011,9/5/2018,2011,ICSA-11-069-01B,Samsung Data Management Server (Update B),Samsung,Data Management Server,Data Management Server Version 1.4.2 and all earlier versions,CVE-2010-4284,7.5,High,CWE-89,Commercial Facilities; Government Facilities,China Korea United States Europe,South Korea
40,6/6/2011,8/23/2018,2011,ICSA-11-132-01A,7-Technologies IGSS Denial of Service (Update A),7-Technologies,IGSS,7T IGSS SCADA HMI Version 7 prior to Revision 10033.The vulnerabilities affect 7T IGSS SCADA HMI Version 8 prior to Revision 11102 7T IGSS SCADA HMI Version 9 prior to Revision 11143,CVE-2011-2214,10,High,CWE-NA,Critical Manufacturing; Energy; oil and gas,Denmark United States Asia Europe,Denmark
39,6/2/2011,8/28/2013,2011,ICSA-11-147-01B,Ecava IntegraXor DLL Hijacking (Update B),Ecava,IntegraXor,IntegraXor versions prior to Version 3.60 (Build 4090),CVE-2011-2958,4.3,Medium,CWE-79,Multiple Critical sectors,Australia Canada Estonia United Kingdom Malaysia Poland United States,Malaysia
38,5/27/2011,4/30/2013,2011,ICSA-11-147-02,Ecava IntegraXor XSS,Ecava,IntegraXor,IntegraXor versions prior to Version 3.60 (Build 4080),CVE-2011-2958,4.3,Medium,CWE-79,Multiple Critical sectors,Australia Canada Estonia United Kingdom Malaysia Poland United States,Malaysia
37,5/11/2011,8/28/2013,2011,ICSA-11-131-01,ICONICS GENESIS32 and BizViz ActiveX Stack Overflow,ICONICS,GENESIS32 and BizViz ActiveX,GENESIS32 and BizViz (Versions 9 through 9.21),CVE-2011-2089,9.3,High,CWE-119,Commercial Facilities; Critical Manufacturing; Energy; oil and gas; Government Facilities; Water and Wastewater,Australia China Czech Republic Germany France United Kingdom India Italy Netherlands United States Asia Europe,United States
36,5/6/2011,9/6/2018,2011,ICSA-11-126-01,7-Technologies IGSS Vulnerabilities,7-Technologies,IGSS,7T IGSS SCADA HMI prior to Version 9.0.0.11083,CVE-2011-1565; CVE-2011-1566; CVE-2011-1567,10,High,CWE-22; CWE-119; CWE-134; CWE-121,Critical Manufacturing; Energy; oil and gas,Denmark United States Asia Europe,Denmark
35,4/29/2011,9/5/2018,2011,ICSA-11-119-01,7-Technologies IGSS ODBC Remote Stack Overflow,7-Technologies,IGSS ODBC Server,7T IGSS Version 9 and all earlier versions,CVE-2011-2959,10,High,CWE-119,Critical Manufacturing; Energy; oil and gas;,Denmark United States Asia Europe,Denmark
34,4/20/2011,9/6/2018,2011,ICSA-11-110-01,RealFlex RealWin Vulnerabilities,RealFlex Technologies,RealWin,RealWin Versions 1.06A and earlier of its demo software only. The commercial version of RealWin is not affected.,CVE-2011-1564,10,High,CWE-680,Chemical; Critical Manufacturing; Energy; oil and gas; Transportation; Water and Wastewater,Worldwide,United States
33,4/18/2011,9/6/2018,2011,ICSA-11-108-01,ICONICS GENESIS (32 & 64) Vulnerabilities,ICONICS,GENESIS,GENESIS32 Version 9.21 and priorGENESIS64 Version 10.51 and prior,CVE-2007-6483,5,Medium,CWE-415; CWE-190,Commercial Facilities; Critical Manufacturing; Energy; oil and gas; Government Facilities; Water and Wastewater,Australia China Czech Republic Germany France United Kingdom India Italy Netherlands United States Asia Europe,United States
32,4/13/2011,9/6/2018,2011,ICSA-11-094-01,Wonderware InBatch Client ActiveX Buffer Overflow,Invensys,Wonderware,Wonderware InBatch 8.1--InBatch Runtime Clients (all versions) Windows XP Professional Windows 2000 Server Windows Server 2003 Wonderware InBatch 9.0--InBatch Runtime Clients (all versions) Windows XP Professional Windows Server 2003 Windows Server 2008,CVE-2011-3141,9.3,High,CWE-119,Chemical; Pharmaceutical,North America Europe,United States
31,4/6/2011,9/6/2018,2011,ICSA-11-096-01,GLEG Agora SCADA+ Exploit Pack,Other,GLEG Agora SCADA+,"Indusoft SCADA web studio 7.0 SCADA Trace Mode Data Center IGSS SCADA odbc server IGSS ODBC Server OPC Modbus Ethernet OPC Server Automated Solutions OPC Server ITS scada Automated Solutions Modbus/TCP OPC Server BACnet OPC client before 1.0.25 Advantech Studio 6.1 Web server ICONICS Dialog Wrapper Module ActiveX control BECK GMBH, INDUSTRIAL PC SafeNet Sentinel Protection Server 7.4.1.0 Sentinel Keys Server 1.0.4.0 DATARATE SCADA 2.5 SCADA MOXA Device Manager Tool 2.1 Moxa Device Manager Buffer Overflow Ecava IntegraXor GE Fanuc Real Time Information Portal 2.6. Citect SCADA ODBC Invensys Wonderware InFusion SCADA (and other products) ActiveX DATAC RealWin SCADA 1.06",CVE-2011-0488; CVE-2010-4709; CVE-2006-6488; CVE-2001-1340; CVE-2001-1341; CVE-2008-0760; CVE-2010-4741; CVE-2010-4598; CVE-2008-0175; CVE-2008-2639; CVE-2010-2974; CVE-2010-4142; CVE-2010-4740,7.5,High,CWE-119; CWE-22,Multiple Critical sectors,Worldwide,Russia
30,4/5/2011,9/6/2018,2011,ICSA-11-091-01A,Siemens Tecnomatix FactoryLink Vulnerabilities (Update A),Siemens,Tecnomatix FactoryLink,All versions of Siemens Tecnomatix FactoryLink prior to and including Version 8.0.1.1473,CVE-NA,NA,NA,CWE-NA,Chemical; Commercial Facilities; Energy; oil and gas; Food and Agriculture; Government Facilities,Worldwide,Germany
29,3/26/2011,1/2/2014,2011,ICSA-11-084-01,Solar Magnetic Storm Impact on Control Systems,Other,Solar Magnetic Storm,Terrestrial communications and other electronic systems supporting critical infrastructure,CVE-NA,NA,NA,CWE-NA,Communications; Dams; Emergency Services; Energy; oil and gas; Transportation; Water and Wastewater,Canada Sweden United States South Africa North America Africa,NA
28,3/23/2011,4/30/2013,2011,ICSA-11-082-01,Ecava IntegraXor SQL,Ecava,IntegraXor,All IntegraXor versions prior to Version 3.60 (Build 4032),CVE-2011-2958,4.3,Medium,CWE-79,Critical Manufacturing,Australia Canada Estonia United Kingdom Malaysia Poland United States,Malaysia
27,3/15/2011,9/6/2018,2011,ICSA-11-074-01,WellinTech KingView 6.53 KVWebSvr ActiveX,WellinTech,KingView 6.53 KVWebSvr,KingView V6.53,CVE-2011-4536; CVE-2011-3142; CVE-2011-0406,10,High,CWE-119,Commercial Facilities; Critical Manufacturing; Defense Industrial Base Energy; Water and Wastewater,China,China
26,3/2/2011,4/22/2013,2011,ICSA-10-348-01A,Wonderware InBatch Vulnerability (Update A),Invensys,Wonderware,Wonderware InBatch 8.1 - InBatch Server (all versions) Windows XP Professional Windows 2000 Server Windows Server 2003 Wonderware InBatch 9.0 - InBatch Server (all versions) Windows XP Professional Windows Server 2003 I/A Series Batch 8.1 - I/A Series Batch Server (all versions) Windows Server 2003 Server R2 Windows XP Professional SP2,CVE-2011-3141; CVE-2011-2962,9.3,High,CWE-119,Chemical; Pharmaceutical; Food and Agriculture,North America Europe,United States
25,2/15/2011,8/23/2018,2011,ICSA-10-314-01A,ClearScada Vulnerabilities (Update A),Schneider Electric,ClearScada,ClearSCADA 2005 (all versions) ClearSCADA 2007 (all versions) ClearSCADA 2009 (all versions except R2.3 and R1.4) SCX Version 67 R4.5SCX Version 68 R3.9,CVE-2011-3143; CVE-2011-3144,7.2,High,CWE-122; CWE-79; CWE-399,Energy; Oil and Gas; Water and Wastewater,United Kingdom,France
24,2/11/2011,9/6/2018,2011,ICSA-11-041-01A,McAfee Night Dragon Report (Update A),Other,McAfee Night Dragon,"Control systems in oil, energy, and petrochemical industries",CVE-NA,NA,NA,CWE-NA,Chemical; Information Technology; Energy; oil and gas,Worldwide,NA
23,2/8/2011,9/5/2018,2011,ICSA-11-018-02,7-Technologies IGSS 8 ODBC Server Remote Heap Corruption,7-Technologies,IGSS 8 ODBC Server,IGSS Versions 8 and 9,CVE-2011-2214,10,High,CWE-NA,Critical Manufacturing; Energy; oil and gas; Water and Wastewater,Denmark Asia Europe,France
22,1/25/2011,8/23/2018,2011,ICSA-11-025-01,Federal Aviation Administration GPS Testing,Other,GPS,Global Positioning System (GPS),CVE-NA,NA,NA,CWE-NA,Energy; Transportation,Worldwide,NA
21,1/18/2011,9/5/2018,2011,ICSA-11-018-01,AGG SCADA Viewer OPC Buffer Overflow Vulnerability,AGG Software,SCADA Viewer OPC,All OPC SCADA Viewer versions prior to Version 1.5.2 (Build 110),CVE-NA,NA,NA,CWE-NA,Chemical,North America,Canada
20,1/17/2011,9/6/2018,2011,ICSA-11-017-01,WellinTech Kingview 6.53 Remote Heap Overflow,WellinTech,KingView 6.53,Chinese and English language versions of KingView V6.53,CVE-2011-0406,10,High,CWE-119,Commercial Facilities; Critical Manufacturing; Defense Industrial Base Energy; Water and Wastewater,China,China
19,1/17/2011,9/6/2018,2011,ICSA-11-017-02,Sielco Sistemi WinLog Stack Overflow,Sielco Sistemi,WinLog,WinLog Lite and WinLog Pro prior to Version 2.07. 00,CVE-2011-0517,9.3,High,CWE-119,Critical Manufacturing; Food and Agriculture,Italy,Italy
18,1/2/2011,10/28/2013,2011,ICSA-10-337-01,Advantech Studio Test Web Server Buffer Overflow,Advantech,Studio Test Web Server,Advantech Studio Version 6.1 (Test Serve Bundle) and all previous versions,CVE-2011-0488,10,High,CWE-119,Commercial Facilities; Energy; Government Facilities; Water and Wastewater,United States,Taiwan
