icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters
235,10/22/2013,12/17/2013,2013,ICSA-13-295-01,WellinTech KingView ActiveX Vulnerabilities,WellinTech,KingView,KingView versions older than Version 6.53.,CVE-2013-6127; CVE-2013-6128,6.5,Medium,CWE-28; CWE-40,Commercial Facilities; Energy; Water and Wastewater,China Japan Singapore Taiwan United States Europe,China
234,10/21/2013,12/17/2013,2013,ICSA-13-282-01A,Alstom e-Terracontrol DNP3 Master Improper Input Validation (Update A),Alstom,e-Terracontrol DNP3 Master,"e-terracontrol, Version 3.5, 3.6, and 3.7.",CVE-2013-2787; CVE- 2013-2818,7,High,CWE-20,Energy,France Asia Europe,France
233,10/16/2013,9/5/2018,2013,ICSA-13-289-01,Cisco ASA and FWSM Security Advisories,Cisco,ASA and FWSM,Cisco Firewall Services Module (FWSM) software for Cisco Catalyst 6500 Series switches and Cisco 7600 Series routers.,CVE-2013-3415; CVE-2013-5507; CVE-2013-5508,7.1,High,CWE-20; CWE-264; CWE-399,Multiple Critical Sectors,Worldwide,United States
232,10/9/2013,12/17/2013,2013,ICSA-13-276-01,Invensys Wonderware InTouch Improper Input Validation Vulnerability,Invensys,Wonderware InTouch,InTouch HMI 2012 R2 and all previous versions.,CVE-2012-4709,6.3,Medium,CWE-20,Chemical; Energy; Food and Agriculture; Water and Wastewater,Worldwide,United States
231,10/7/2013,9/5/2018,2013,ICSA-13-095-02A,Rockwell Automation FactoryTalk and RSLinx Vulnerabilities (Update A),Rockwell Automation,FactoryTalk and RSLinx,FactoryTalk Service Platform and RSLinx Enterprise product versions: CPR9 CPR9-SR1 CPR9-SR2 CPR9-SR3 CPR9-SR4 CPR9-SR5 CPR9-SR5.1 and CPR9-SR6.,CVE-2012-4713; CVE-2012-4714; CVE-2012-4695; CVE-2013-2805; CVE-2013-2807; CVE-2013-2806,7.7,High,CWE-703; CWE-190; CWE-125,Critical Manufacturing; Chemical; Food and Agriculture; Water and Wastewater,China France Italy Japan Korea Netherlands United States South America Europe,United States
230,10/4/2013,12/17/2013,2013,ICSA-13-277-01,Philips Xper Buffer Overflow Vulnerability,Philips,Xper,Xper Information Management versions are affected: Note: the following products are only affected if the XperConnect Broker is used in line. Xper Information Management Physiomonitoring 5 system components - Xper Information Management Vascular Monitoring 5 system components and Xper Information Management (Flex Cardio product line) servers and workstations.,CVE-2013-2808,9.3,High,CWE-122,Healthcare and Public Health,United States North America South America Asia Europe Africa Middle East,Netherlands
229,10/3/2013,No Updates,2013,ICSA-13-274-01,Siemens SCALANCE X-200 Authentication Bypass Vulnerability,Siemens,SCALANCE X-200,SCALANCE X-200 MLFBs: 6GK5224-0BA00-2A.,CVE-2013-5944,10,High,CWE-592,Energy; Healthcare and Public Health; Transportation,Germany,Germany
228,9/23/2013,9/6/2018,2013,ICSA-12-018-01B,Schneider Electric Quantum Ethernet Module Hard-Coded Credentials (Update B),Schneider Electric,Quantum Ethernet Module,"Quantum 140NOE77101 Firmware V4.9 and all previous versions 140NOE77111 Firmware V5.0 and all previous versions 140NOE77100 Firmware V3.4 and all previous versions 140NOE77110 Firmware V3.3 and all previous versions,140CPU65150 Firmware V3.5 and all previous versions,140CPU65160 Firmware V3.5 and all previous versions,140CPU65260 Firmware V3.5 and all previous versions,140NOC77100 Firmware V1.01 and all previous versions, and140NOC77101 Firmware V1.01 and all previous versions.Any available conformal-coated versions of the above part numbers.PremiumTSXETY4103 Firmware V5.0 and all previous versions,TSXETY5103 Firmware V5.0 and all previous versions,TSXP571634M Firmware V4.9 and all previous versions,TSXP572634M Firmware V4.9 and all previous versions,TSXP573634M Firmware V4.9 and all previous versions,TSXP574634M Firmware V3.5 and all previous versions,TSXP575634M Firmware V3.5 and all previous versions,TSXP576634M Firmware V3.5 and all previous versions, andTSXETC101 Firmware V1.01 and all previous versions.Any available conformal-coated versions of the above part numbers.M340BMXNOE0100 Firmware V2.3 and all previous versions,BMXNOE0110 Firmware V4.65 and all previous versions, andBMXNOC0401 Firmware V1.01 and all previous versions.The following products are affected by the FTP Service vulnerabilities only (not affected by Telnet or Windriver Debug vulnerabilities):STBNIC2212 Firmware V2.10 and all previous versions,STBNIP2311 Firmware V3.01 and all previous versions,STBNIP2212 Firmware V2.73 and all previous versions,BMXP342020 Firmware V2.2 and all previous versions, andBMXP342030 Firmware V2.2 and all previous versions",CVE-2011-4859,10,High,CWE-NA,Energy,Worldwide,France
227,9/17/2013,9/6/2018,2013,ICSA-13-231-01B,Sixnet Universal Protocol Undocumented Function Codes (Update B),Sixnet,Universal Protocol,Versions older than UDR 2.0 and RTU firmware older than Version 4.8.,CVE-2013-2802,10,High,CWE-912,Commercial Facilities; Energy; Financial Services; Transportation,North America Asia Europe,United States
226,9/11/2013,8/29/2018,2013,ICSA-13-254-01,Siemens SCALANCE X-200 Web Hijack Vulnerability,Siemens,SCALANCE X-200,SCALANCE X-200 switch family with firmware versions prior to V5.0.0. Alternatively the following products may be identified by using their Machine-Readable Product Designation (MLFB). Poducts with the following MLFBs are affected: 6GK5224-0BA00-2AA36GK5216-0BA00-2AA36GK5212-2BB00-2AA36GK5212-2BC00-2AA36GK5208-0BA10-2AA36GK5206-1BB10-2AA36GK5206-1BC10-2AA36GK5204-2BB10-2AA36GK5204-2BC10-2AA36GK5208-0HA10-2AA66GK5204-0BA00-2AF26GK5208-0BA00-2AF26GK5206-1BC00-2AF26GK5204-2BC00-2AF26GK5204-2BB10-2CA2.,CVE-2013-5709,8.3,High,CWE-331,Energy; Healthcare and Public Health; Transportation,Germany,Germany
225,9/9/2013,7/31/2014,2013,ICSA-13-252-01,SUBNET Solutions Inc. SubSTATION Server DNP3 Outstation Improper Input Validation,SUBNET Solutions Inc.,SubSTATION Server DNP3 Outstation,SubSTATION Server v2.7.0033 and SubSTATION Server v2.8.0106.,CVE-2013-2788,7.1,High,CWE-20,Energy,Canada,Canada
224,9/5/2013,9/6/2013,2013,ICSA-13-248-01,ProSoft Technology RadioLinx ControlScape PRNG Vulnerability,ProSoft Technology,RadioLinx ControlScape PRNG,RadioLinx ControlScape versions prior to version FH v6.00.,CVE-2013-2803,9.3,High,CWE-338,Energy; oil and gas; Water and Wastewater,Asia Europe,United States
223,8/29/2013,10/3/2013,2013,ICSA-13-213-04A,MatrikonOPC SCADA DNP3 Master Station Improper Input Validation,MatrikonOPC,SCADA DNP3 Master Station,MatrikonOPC SCADA DNP3 OPC Server 1.2.0 and above.,CVE-2013-2791,7.1,High,CWE-20,Chemical; Energy; oil and gas,Australia Brazil Canada Costa Rica Germany Spain United Kingdom India Norway Portugal Russia Singapore United States,Canada
222,8/28/2013,9/17/2013,2013,ICSA-13-240-01,Triangle MicroWorks Improper Input Validation,Triangle MicroWorks,MicroWorks,SCADA Data Gateway v2.50.0309 through v3.00.0616 DNP3 .NET Protocol components v3.06.0.171 through v3.15.0.369 DNP3 ANSI C source code libraries v3.06.0000 through v3.15.0000.,CVE- 2013-2793; CVE- 2013-2794,6.3,Medium,CWE-20,Energy; Government Facilities; Transportation; Water and Wastewater,Australia New Zealand United States South America Asia Europe,United States
221,8/22/2013,No Updates,2013,ICSA-13-234-01,Schneider Electric Trio J-Series Radio Encryption,Schneider Electric,Trio J-Series Radio,"Electric Trio J-Series Radio versions running Firmware Versions V3.6.0, V3.6.1, V3.6.2, and V3.6.3 are affected:TBURJR900-00002DH0TBURJR900-01002DH0TBURJR900-05002DH0TBURJR900-06002DH0TBURJR900-00002EH0TBURJR900-01002EH0TBURJR900-05002EH0TBURJR900-06002EH0.",CVE-2013-2782,8.3,High,CWE-321,Energy; oil and gas; Water and Wastewater,Australia Brazil United Kingdom United States Europe,France
220,8/22/2013,5/28/2015,2013,ICSA-13-234-02,Top Server OPC Improper Input Validation Vulnerability,Software Toolbox,Top Server OPC,DNP Master Driver for the TOP Server OPC Server (Version 5.11.250.0) and earlier.,CVE-2013-2804,7.1,High,CWE-20,Energy; oil and gas; Water and Wastewater,Worldwide,United States
219,8/21/2013,No Updates,2013,ICSA-13-233-01,Siemens COMOS Privilege Escalation Vulnerability,Siemens,COMOS,All COMOS versions prior to 9.1COMOS 9.1: all versions prior to LyraUpdate458 (Update 458)COMOS 9.2: all versions prior to V092_Upd06_Patch037 (9.2.0.6.37)COMOS 10.0: all versions prior to V100_SP03_Patch019 (10.0.3.0.19).,CVE-2013-4943,7.2,High,CWE-269,Multiple Critical Sectors,Germany Asia Europe,Germany
218,8/14/2013,8/16/2013,2013,ICSA-13-226-01,Kepware Technologies Improper Input Validation Vulnerability,Kepware Technologies,Kepware Technologies’ DNP Master Driver | KEPServerEX Communicaitons Platform,Kepware Technologies’ DNP Master Driver for the KEPServerEX Communicaitons Platform (Version v5.11.250.0).,CVE-2013-2789,7.1,High,CWE-20,Commercial Facilities; Energy; oil and gas; Water and Wastewater,Worldwide,United States
217,8/13/2013,3/12/2014,2013,ICSA-13-225-01,Advantech WebAccess Cross-Site Scripting,Advantech,WebAccess,Advantech WebAccess 7.0 and prior.,CVE-2013-2299,6.3,Medium,CWE-79,Energy; Government Facilities,Taiwan,Taiwan
216,8/13/2013,5/6/2015,2013,ICSA-13-225-02,OSIsoft Multiple Vulnerabilities,OSIsoft,OSIsoft PI Interfaces,OSIsoft PI Interfaces affected: All versions of the PI Interface for IEEE C37.118 prior to Version 1.0.6.158.,CVE-2013-2801; CVE-2013-2800,8.6,High,CWE-119,Energy,United States Asia Europe,United States
215,8/12/2013,3/6/2014,2013,ICSA-12-228-01A,Tridium Niagara Vulnerabilities (Update A),Tridium,Niagara,Niagara AX Framework software products,CVE-2012-4027; CVE-2012-4028; CVE-2012-3025; CVE-2012-3024,6.8,Medium,CWE-315; CWE-22; CWE-522; CWE-330,Commercial Facilities; Communications; Energy,Worldwide,United States
214,8/7/2013,8/12/2013,2013,ICSA-13-219-01,Schweitzer Engineering Laboratories Improper Input Validation,Schweitzer Engineering Laboratories,SEL-3530 SEL-3505 SEL-2241,SEL products affected: SEL-3530-R100 -V0-Z001001-D20090915 through SEL-3530- SEL-3530-R123-V0-Z002001· SEL-3530-4-R107-V0-Z001001-D20100818 through SEL-3530-4-R123-V0-Z002001-D20130117· SEL-3505-R119-V0-Z001001-D20120720 through SEL-3505-R123-V0-Z002001-D20130117· SEL-2241-R113-V0-Z001001-D20110721 through SEL-2241-R123-V0-Z002001-D20130117.,CVE-2013-2792; CVE- 2013-2798,7.4,High,CWE-20,Energy,United States North America Asia Europe,United States
213,8/5/2013,8/6/2013,2013,ICSA-13-217-02,"Schneider Electric Vijeo Citect, CitectSCADA, PowerLogic SCADA Vulnerability",Schneider Electric,"Vijeo Citect, CitectSCADA, PowerLogic SCADA",Schneider Electric Vijeo Citect Version 7.20 and all previous versions | CitectSCADA Version 7.20 and all previous versions and· PowerLogic SCADA Version 7.20 and all previous 6 versions.,CVE-2013-2796,6.9,Medium,CWE-611,Critical Manufacturing; Energy,Worldwide,France
212,8/5/2013,6/2/2015,2013,ICSA-13-217-01,MOXA Weak Entropy in DSA Keys Vulnerability,Moxa,DSA Keys,Moxa OnCell Gateway models (before firmware version 1.4) are affected: G3111 G3151 G3211 and G3251.,CVE-2012-3039,7.1,High,CWE-331,Communications; Critical Manufacturing; Information Technology; Transportation; Water and Wastewater,Brazil China Germany France United Kingdom India Taiwan United States Asia Europe,Taiwan
211,8/1/2013,8/2/2013,2013,ICSA-13-213-01,Siemens Scalance W-7xx Product Family Multiple Vulnerabilities,Siemens,Scalance W-7xx Product Family,"Firmware Version V4.5.4 and earlier are affected for the following Siemens Scalance W-7xx product family supporting IEEE 802.11a/b/g: SCALANCE W744-1 W746-1 W747-1 | SCALANCE W744-1PRO, W746-1PRO, W747-1RR | SCALANCE W784-1 W784-1RR | SCALANCE W786-1PRO W786-2PRO W786-3PRO W786-2RR | SCALANCE W788-1PRO W788-2PRO W788-1RR W788-2RR. Alternately - the Affected Products may be identified by using their MLFB. Products with the following MLFBs are affected: 6GK5 7xx-xAxx0-xAx0 6GK5 7xx-xBxx0-xAx0 and 6GK5 746-1AA60-4BA0.",CVE-2013-4651; CVE-2013-4652,9,High,CWE-287; CWE-320,Energy; Healthcare and Public Health; Transportation,Germany,Germany
210,8/1/2013,9/3/2013,2013,ICSA-13-213-02,Siemens WinCC TIA Portal Vulnerabilities,Siemens,WinCC TIA Portal,WinCC (TIA Portal) V11: all versions | WinCC (TIA Portal) V12: all versions < V12 SP1.,CVE-2013-4911; CVE-2013-4912,7.2,High,CWE-352; CWE-601,Chemical; Energy; oil and gas; Food and Agriculture; Water and Wastewater,Germany,Germany
209,8/1/2013,8/5/2013,2013,ICSA-13-213-03,IOServer Master Station Improper Input Validation,IOServer,Master Station,IOServer’s Beta2041.exe and IOServer’s versions older than driver19.exe.,CVE-2013-2790,7.1,High,CWE-20,Commercial Facilities; Energy; oil and gas; Government Facilities; Water and Wastewater,Austria Australia Brazil Canada China Czech Republic Germany France United Kingdom India Italy South Korea Korea Netherlands New Zealand Singapore South Africa Africa,Australia
208,7/30/2013,8/1/2013,2013,ICSA-13-170-01,GE Proficy HMI/SCADA CIMPLICITY WebView Improper Input Validation,GE,Proficy HMI/SCADA CIMPLICITY WebView,Proficy HMI/SCADA – CIMPLICITY: Version 4.01 to 8.2 and Proficy Process Systems with CIMPLICITY.,CVE-2013-278,8.8,High,CWE-20,Multiple Critical Sectors,Worldwide,United States
207,7/8/2013,No Updates,2013,ICSA-13-189-01,QNX Multiple Vulnerabilities,QNX,Phrelay | Phwindows | Phditto,Phrelay (all versions) |Phwindows (all versions) |Phditto (all versions).,CVE-2013-2687; CVE-2013-2688,5.8,Medium,CWE-120; CWE-121,Commercial Facilities; Communications; Defense Industrial Base; Energy; Nuclear Facilities; Transportation; Healthcare and Public Health,Worldwide,Canada
206,7/8/2013,No Updates,2013,ICSA-13-189-02,Triangle Research Nano 10 PLC Denial of Service,"Triangle Research International, Inc.",Nano 10 PLC,Tri Inc. Nano-10 PLC firmware versions affected: All firmware versions prior to r81.,CVE-2013-2784,7.8,High,CWE-20,Commercial Facilities; Energy; Food and Agriculture; Government Facilities; Transportation; Water and Wastewater,Australia Canada South Korea Korea Singapore United States,Canada
205,7/3/2013,No Updates,2013,ICSA-13-184-01,Alstom Grid S1 Agile Improper Authorization,Alstom,Grid S1 Agile,MiCOM S1 Agile Software - all versions up to and including v1.0.2 and Legacy MiCOM S1 Studio Software - all versions.,CVE-2013-2786,6,Medium,CWE-284,Chemical; Commercial Facilities; Dams; Energy; Healthcare and Public Health,Brazil Canada France United Kingdom India Italy Russia Saudi Arabia Singapore United States,France
204,7/3/2013,No Updates,2013,ICSA-13-184-02,Monroe Electronics DASDEC Compromised Root SSH Key,Monroe Electronics,DASDEC,Monroe Electronics products affected: DASDEC-IDASDEC-II.,CVE-2013-0137,10,High,CWE-321,Communications,United States,United States
203,6/18/2013,No Updates,2013,ICSA-13-169-01,Siemens Scalance X200 IRT Multiple Vulnerabilities,Siemens,Scalance X200 IRT,SCALANCE X204 IRT versions < V5.1.0 SCALANCE X204 IRT PRO versions < V5.1.0 SCALANCE X202-2 IRT versions < V5.1.0 SCALANCE X202-2P IRT versions < V5.1.0 SCALANCE X202-2P IRT PRO versions < V5.1.0 SCALANCE X201-3P IRT versions < V5.1.0 SCALANCE X201-3P IRT PRO versions < V5.1.0 SCALANCE X200-4P IRT versions < V5.1.0 SCALANCE XF204 IRT versions < V5.1.0.,CVE-2013-3633; CVE-2013-3634,7.2,High,CWE-264,Chemical; Energy; oil and gas; Food and Agriculture; Water and Wastewater,Germany,Germany
202,6/18/2013,6/24/2013,2013,ICSA-13-169-02,Siemens WinCC 7.2 Multiple Vulnerabilities,Siemens,WinCC 7.2,Siemens products affected: WinCC 7.2 and earlier and SIMATIC PCS7 V8.0 SP1 and earlier.,CVE-2013-3957; CVE-2013-3958; CVE-2013-3959,6.9,Medium,CWE-425; CWE-89; CWE-798,Chemical; Energy; oil and gas; Food and Agriculture; Water and Wastewater,Germany,Germany
201,6/18/2013,6/21/2013,2013,ICSA-13-169-03,"Siemens COMOS Permissions, Privileges, and Access Controls",Siemens,COMOS,COMOS 9.2: all versions < v092_Upd06_Patch010 (9.2.0.6.10) and COMOS 10.0: all versions < V100_SP03_Patch004 (10.0.3.0.4).,CVE-2013-3927,4.6,Medium,CWE-264,Multiple Critical sectors; Energy,Germany,Germany
200,6/10/2013,9/6/2018,2013,ICSA-13-161-01,IOServer DNP3 Improper Input Validation,IOServer,DNP3,IOServer product affected: Supported drivers v1.0.19.0.,CVE-2013-2783,7.1,High,CWE-20,Commercial Facilities; Energy; oil and gas; Government Facilities,Australia Canada New Zealand United States South America Asia Europe,Australia
199,6/4/2013,6/25/2019,2013,ICSA-13-077-01B,Schneider Electric PLCs Vulnerabilities (Update B),Schneider Electric,PLCs,Modicon M340 PLC modules Quantum PLC modules and Premium PLC modules.,CVE-2013-0664; CVE-2013-0663,9.3,High,CWE-352; CWE-287,Critical Manufacturing; Dams; Energy; Food and Agriculture; Government Facilities; Transportation; Water and Wastewater,China India Russia United States Europe,France
198,5/22/2013,8/23/2018,2013,ICSA-13-142-01,3S CODESYS Gateway Use After Free,3S-Smart Software Solutions,CODESYS Gateway,"CODESYS Gateway, Version 2.3.9.27. This product is also used in many products sold by other vendors. Control systems vendors should review their products - identify those that incorporate the affected software and take appropriate steps to update their products and notify customers.",CVE-2013-278,10,High,CWE-416,Critical manufacturing; Energy,Worldwide,Germany
197,5/20/2013,9/6/2018,2013,ICSA-13-140-01,Mitsubishi Electric Automation MX Component V3 ActiveX Vulnerability,Mitsubishi Electric Automation,MX Component V3,Mitsubishi MX Component Version 3 trial software. Mitsubishi Electric Automation MX Component Version 3 - Other Mitsubishi products that may be based on the same code - CitectFacilities v7.10 and previous versions - Release Date: July 2009 and CitectSCADA v7.0 and previous versions - Release Date: August 2007.CitectFacilities and CitectSCADA only distributed a trial version of Mitsubishi MX Component Version 3 as complimentary software which is not installed by default. It is not licensed by Schneider Electric.,CVE-2013-3075,9.3,High,CWE-122,Multiple Critical Sectors,Worldwide,United States
196,5/16/2013,9/5/2018,2013,ICSA-13-136-01,TURCK BL20 and BL67 Programmable Gateway Hard-Coded User Accounts,TURCK,BL20 and BL67 Programmable Gateway,BL20 Programmable Gateway - all versions - and BL67 Programmable Gateway - all versions.,CVE-2012-4697,10,High,CWE-798,Critical manufacturing; Food and Agriculture,United Kingdom United States South America Asia Europe,Germany
195,5/7/2013,8/1/2013,2013,ICSA-13-113-01,Wonderware Information Server Vulnerabilities,Invensys,Wonderware Information Server,WIS 4.0 SP1SP1 and 4.5– Portal and WIS 5.0– Portal.,CVE-2013-0688; CVE-2013-0684; CVE-2013-0686; CVE-2013-0685,9.3,High,CWE-20; CWE-79; CWE-89; CWE-400,Chemical; Energy; Food and Agriculture; Transportation; Water and Wastewater,Worldwide,United States
194,4/29/2013,9/6/2018,2013,ICSA-12-354-01A,Ruggedcom ROS Hard-Coded RSA SSL Private Key (Update A),RuggedCom,ROS Hard-Coded RSA SSL,Rugged OS version 3.11 and prior ROX I OS firmware used by RX1000 and RX1100 series products. ROX I versions before and including ROX v1.14.5ROX II OS firmware used by RX5000 and RX1500 series products. ROX II versions before and including ROX v2.3.0 Rugged Max Operating System Firmware used by the Win7000 and Win7200 base station units and the Win5100 and Win5200 subscriber (CPE) devices. All versions of the firmware released before and including 4.2.1.4621.22,CVE-2012-4698,9.3,High,CWE-320,Energy; Transportation,Canada China Mexico United States Europe,Germany
193,4/26/2013,4/30/2013,2013,ICSA-13-106-01,MatrikonOPC Multiple Product Vulnerabilities,MatrikonOPC,MatrikonOPC A&E Historian | MatrikonOPC Security Gateway,MatrikonOPC A&E Historian Version 1.0.0.0 and MatrikonOPC Security Gateway Version 1.0.,CVE-2013-0673; CVE-2013-0666,7.2,High,CWE-22; CWE-388,Chemical; Energy; oil and gas,Canada United Kingdom United States,Canada
192,4/26/2013,4/29/2013,2013,ICSA-13-116-01,Galil RIO-47100 Improper Input Validation,Galil,RIO-47100,RIO-47100 PLC.,CVE-2013-0699,7.1,High,CWE-20,Defense Industrial Base; Energy,United States Asia Europe,United States
191,4/10/2013,9/6/2018,2013,ICSA-13-100-01,Schneider Electric MiCOM S1 Studio Improper Authorization Vulnerability,Schneider Electric,MiCOM S1 Studio,MiCOM S1 Studio Software - all versions.,CVE-2013-0687,6,Medium,CWE-284,Critical Manufacturing; Energy;  Water and Wastewater,Europe,France
190,4/8/2013,4/30/2013,2013,ICSA-13-098-01,Canary Labs Inc Trend Link Insecure ActiveX Control Method,"Canary Labs, Inc.",Trend Link,Canary Lab Inc. products: Trend Link Versions 9.0.2.27051 and prior.,CVE-2012-3022,7.9,High,CWE-73,Critical manufacturing; Energy,United States South America Europe,United States
189,4/5/2013,2/13/2014,2013,ICSA-13-095-01,Cogent Real-Time Systems Vulnerabilities,Cogent Real-Time Systems Inc,Real-Time Systems,Cogent Real-Time Systems affect the following versions: Cogent DataHub Version 7.2.2 and earlier OPC DataHub Version 6.4.21 and earlier Cascade DataHub for Windows Version 6.4.21 and earlier DataSim and DataPid demonstration clients for Cogent DataHub V7.2.2 DataSim and DataPid demonstration clients for OPC DataHub and Cascade DataHub V6.4.21 and DataHub QuickTrend Version 7.2.2 and earlier.,CVE-2013-0681; CVE-2013-0680; CVE-2013-0683; CVE-2013-0682,8.5,High,CWE-755; CWE-20; CWE-763,Critical Manufacturing; Commerical  Facilities; Chemical; Energy; Finance Services,Canada United Kingdom United States,Canada
188,4/1/2013,2/21/2019,2013,ICSA-13-091-01,Wind River VxWorks SSH and Web Server and General Electric D20MX (Update A),"Wind River, GE",VxWorks SSH and Web Server and General Electric D20MX,Web Server & CLI vulnerabilities: VxWorks Versions 5.5 through 6.9 and SSH vulnerabilities: VxWorks Versions 6.5 through 6.9 |GE reports the vulnerabilities affect the following D20MX versions: D20MX v1.0-1.6.2.,CVE-2013-0711; CVE-2013-0713; CVE-2013-0714; CVE-2013-0715; CVE-2013-0716,9.8,Critical,CWE-20,Energy; Water and Wastewater,United States Worldwide,United States
187,3/27/2013,9/6/2018,2013,ICSA-13-050-01A,3S CODESYS Gateway-Server Vulnerabilities (Update A),3S-Smart Software Solutions,CODESYS Gateway-Server,3S CODESYS products affected: Gateway-Server prior to ver. 2.3.9.27.,CVE-2012-4704; CVE-2012-4705; CVE-2012-4706; CVE-2012-4707; CVE-2012-4708,9.1,High,CWE-122; CWE-22; CWE-119; CWE-118; CWE-121,Critical manufacturing; Energy,Germany,Germany
186,3/27/2013,5/8/2013,2013,ICSA-13-043-02A,WellinTech KingView KingMess Buffer Overflow (Update A),WellinTech,KingView KingMess,KingView 6.52 (kingMess.exe 65.20.2003.10300) | KingView 6.53 (kingMess.exe 65.20.2003.10400) | KingView 6.55 (kingMess.exe 65.50.2011.18049).,CVE-2012-4711,10,High,CWE-119,Commercial Facilities; Energy; Water and Wastewater,China Japan Singapore Taiwan United States Europe,China
