icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters
1905,12/16/2021,No Updates,2021,ICSA-21-350-04,Mitsubishi Electric GX Works2,Mitsubishi Electric,GX Works2,"The following versions of GX Works2, an engineering software suite, are affected: GX Works2: Versions 1.606G and prior.",CVE-2021-20608,5.3,Medium,CWE-130,Critical Manufacturing,Worldwide,Japan
1904,12/16/2021,6/30/2022,2021,ICSA-21-350-05,Mitsubishi Electric FA Engineering Software (Update A),Mitsubishi Electric,FA Engineering Software,"The following versions of FA Engineering Software, an engineering software suite, are affected:
 GX Works2: Versions 1.606G and prior
 --------- Begin Update A Part 1 of 2 ---------
 MELSOFT Navigator: Versions 2.84N and prior
 EZSocket: All versions
 --------- End Update A Part 1 of 2 ---------.","CVE-2021-20606
CVE-2021-20607",5.5,Medium,"CWE-191
CWE-125",Critical Manufacturing,Worldwide,Japan
1903,12/16/2021,No Updates,2021,ICSA-21-350-06,Siemens Capital VSTAR,Siemens,Capital VSTAR,"The following versions of Capital VSTAR software platform are affected because of their use of Nucleus NET, the networking stack of Nucleus RTOS (real-time operating system): Capital VSTAR: All versions with enabled Ethernet options.","CVE-2021-31344
CVE-2021-31345
CVE-2021-31346
CVE-2021-31881
CVE-2021-31882
CVE-2021-31883
CVE-2021-31884
CVE-2021-31889
CVE-2021-31890",8.8,High,"CWE-843
CWE-240
CWE-170
CWE-119
CWE-191
CWE-125
CWE-1248",Critical Manufacturing,Worldwide,Germany
1903,12/16/2021,No Updates,2021,ICSA-21-350-06,Siemens Capital VSTAR,Siemens,Capital VSTAR,"The following versions of Capital VSTAR software platform are affected because of their use of Nucleus NET, the networking stack of Nucleus RTOS (real-time operating system): Capital VSTAR: All versions with enabled Ethernet options.",CVE-2021-31344; CVE-2021-31345; CVE-2021-31346; CVE-2021-31881; CVE-2021-31882; CVE-2021-31883; CVE-2021-31884; CVE-2021-31889; CVE-2021-31890,8.8,High,CWE-843; CWE-240; CWE-170; CWE-119; CWE-191; CWE-125; CWE-1248,Critical Manufacturing,Worldwide,Germany
1902,12/16/2021,No Updates,2021,ICSA-21-350-07,Siemens POWER METER SICAM Q100,Siemens,POWER METER SICAM Q100,"The following versions of the POWER METER SICAM Q100 power monitoring device, are affected: POWER METER SICAM Q100 (7KG9501-0AA01-0AA1, 7KG9501-0AA01-2AA1, 7KG9501-0AA31-0AA1, 7KG9501-0AA31-2AA1): All versions prior to v2.41.",CVE-2021-44165,9.1,Critical,CWE-121,Multiple Critical Sectors,Worldwide,Germany
1901,12/16/2021,No Updates,2021,ICSA-21-350-08,Siemens JTTK and JT Utilities,Siemens,JTTK and JT Utilities,"The following versions of JT Open Toolkit (JTTK), an application programming interface, and JT Utilities, a series of command line utilities, are affected: JT Utilities: All versions prior to v13.0.3.0 JTTK: All versions prior to v11.0.3.0.",CVE-2021-44446; CVE-2021-44447; CVE-2021-44448,7.8,High,CWE-125; CWE-787; CWE-416,Critical Manufacturing,Worldwide,Germany
1900,12/16/2021,No Updates,2021,ICSA-21-350-09,Siemens SINUMERIK Edge,Siemens,SINUMERIK Edge,"The following versions of SINUMERIK Edge, a hardware and software digital production support and optimization platform, are affected: SINUMERIK Edge: All versions prior to 3.2.",CVE-2021-42027,7.4,High,CWE-295,Critical Manufacturing,Worldwide,Germany
1899,12/16/2021,No Updates,2021,ICSA-21-350-10,Siemens JT2Go and Teamcenter Visualization,Siemens,JT2Go and Teamcenter Visualization,The following versions of JT2Go and Teamcenter Visualization software tools are affected: JT2Go: All versions prior to v13.2.0.5 Teamcenter Visualization: All versions prior to v13.2.0.5.,CVE-2021-44001; CVE-2021-44002; CVE-2021-44003; CVE-2021-44004; CVE-2021-44005; CVE-2021-44006; CVE-2021-44007; CVE-2021-44008; CVE-2021-44009; CVE-2021-44010; CVE-2021-44011; CVE-2021-44012; CVE-2021-44013; CVE-2021-44014; CVE-2021-44015; CVE-2021-44017,7.8,High,CWE-125; CWE-193; CWE-416; CWE-457; CWE-787,Critical Manufacturing,Worldwide,Germany
1898,12/16/2021,No Updates,2021,ICSA-21-350-11,Siemens SIMATIC eaSie PCS 7 Skill Package,Siemens,SIMATIC eaSie PCS 7 Skill Package,"The following versions of SIMATIC eaSie PCS 7 Skill Package, a digital assistant, are affected: SIMATIC eaSie PCS 7 Skill Package (6DL5424-0BX00-0AV8): All versions prior to 21.00 SP3.",CVE-2021-42022,6.5,Medium,CWE-22,Critical Manufacturing,Worldwide,Germany
1897,12/16/2021,No Updates,2021,ICSA-21-350-12,Siemens SIMATIC ITC,Siemens,SIMATIC ITC,Siemens reports these vulnerabilities affect the following SIMATIC Industrial Thin Clients: SIMATIC ITC1500 V3: All versions prior to v3.2.1.0 SIMATIC ITC1500 V3 PRO: All versions prior to v3.2.1.0 SIMATIC ITC1900 V3: All versions prior to v3.2.1.0 SIMATIC ITC1900 V3 PRO: All versions prior to v3.2.1.0 SIMATIC ITC2200 V3: All versions prior to v3.2.1.0 SIMATIC ITC2200 V3 PRO: All versions prior to v3.2.1.0.,CVE-2020-14396; CVE-2020-14397; CVE-2020-14398; CVE-2020-14401; CVE-2020-14402; CVE-2020-14403; CVE-2020-14404; CVE-2020-14405; CVE-2019-15681; CVE-2019-15690; CVE-2019-20788; CVE-2019-20839; CVE-2019-20840; CVE-2018-20019; CVE-2018-20748; CVE-2018-20749; CVE-2018-20750; CVE-2018-21247; CVE-2017-18922,9.8,Critical,CWE-1035,Chemical; Critical Manufacturing; Energy; Food and Agriculture; Water and Wastewater Systems ,Worldwide,Germany
1896,12/16/2021,No Updates,2021,ICSA-21-350-13,Siemens Questa and ModelSim,Siemens,Questa and ModelSim,"The following versions of Questa and ModelSim, integrated circuit simulators, are affected: ModelSim Simulation: All Versions Questa Simulation: All Versions.",CVE-2021-42023,9,Critical,CWE-522,Multiple Critical Sectors,Worldwide,Germany
1895,12/16/2021,No Updates,2021,ICSA-21-350-14,Siemens Siveillance Identity,Siemens,Siveillance Identity,"The following versions of Siveillance Identity, a web-based self-service portal, are affected: Siveillance Identity v1.5: All versions Siveillance Identity v1.6: All versions prior to v1.6.284.0.",CVE-2021-44522; CVE-2021-44523; CVE-2021-44524,7.5,High,CWE-668,Multiple Critical Sectors,Worldwide,Germany
1894,12/16/2021,No Updates,2021,ICSA-21-350-15,Siemens Simcenter STAR-CCM+ Viewer,Siemens,Simcenter STAR-CCM+ Viewer,"The following versions of Simcenter STAR-CCM+ Viewer, a multiphysics computational fluid dynamics (CFD) software, are affected: Simcenter STAR-CCM+ Viewer: All versions prior to 2021.3.1.",CVE-2021-42024,7.8,High,CWE-787,Critical Manufacturing,Worldwide,Germany
1893,12/16/2021,No Updates,2021,ICSA-21-350-16,Siemens Healthineers syngo fastView,Siemens Healthineers (Subsidiary of Siemens),syngo fastView,"The following versions of syngo fastView, a software for digital imaging and communications, are affected: Syngo fastView: All versions.",CVE-2021-40367; CVE-2021-42028,7.8,High,CWE-787,Healthcare and Public Health,Worldwide,Germany
1892,12/16/2021,No Updates,2021,ICSA-21-350-17,Siemens JT Utilities and JT Open Toolkit,Siemens,JT Utilities and JT Open Toolkit,"The following versions of JT Open Toolkit (JTTK), an application programming interface, and JT Utilities, a series of command line utilities, are affected: JT Utilities: All versions prior to v13.1.1.0 JTTK: All versions prior to v11.1.1.0.",CVE-2021-44430; CVE-2021-44431; CVE-2021-44432; CVE-2021-44433; CVE-2021-44434; CVE-2021-44435; CVE-2021-44436; CVE-2021-44437; CVE-2021-44438; CVE-2021-44439; CVE-2021-44440; CVE-2021-44441; CVE-2021-44442; CVE-2021-44443; CVE-2021-44444; CVE-2021-44445,7.8,High,CWE-122; CWE-119; CWE-125; CWE-787; CWE-121; CWE-416,Multiple Critical Sectors,Worldwide,Germany
1891,12/16/2021,No Updates,2021,ICSA-21-350-18,Siemens Teamcenter Active Workspace,Siemens,Teamcenter Active Workspace,"The following versions of Teamcenter Active Workspace, a collaboration tool, are affected: Teamcenter Active Workspace v4.3: All versions prior to v4.3.11 Teamcenter Active Workspace v5.0: All versions prior to v5.0.10 Teamcenter Active Workspace v5.1: All versions prior to v5.1.6 Teamcenter Active Workspace v5.2: All versions prior to v5.2.3.",CVE-2021-41547,6.8,Medium,CWE-22,Multiple Critical Sectors,Worldwide,Germany
1890,12/16/2021,No Updates,2021,ICSA-21-350-19,Siemens SiPass Integrated,Siemens,SiPass Integrated,"The following versions of Siemens SiPass integrated, an access control system, are affected: SiPass Integrated v2.64: All versions SiPass Integrated v2.80: All versions SiPass Integrated v2.85: All versions.",CVE-2021-44522; CVE-2021-44523; CVE-2021-44524,7.5,High,CWE-668,Multiple Critical Sectors,Worldwide,Germany
1889,12/16/2021,No Updates,2021,ICSA-21-350-20,Siemens JTTK and JT Utilities,Siemens,JTTK and JT Utilities,"The following versions of JT Open Toolkit (JTTK), an application programming interface, and JT Utilities, a series of command line utilities, are affected: JT Utilities: All versions prior to v12.8.1.1 JTTK: All versions prior to v10.8.1.1.",CVE-2021-44449; CVE-2021-44450,7.8,High,CWE-125; CWE-787,Critical Manufacturing,Worldwide,Germany
1888,12/16/2021,5/12/2022,2022,ICSA-21-315-07,Siemens Nucleus RTOS-based APOGEE and TALON Products (Update C),Siemens,Nucleus RTOS based APOGEE and TALON Products,"The following Nucleus RTOS based APOGEE and TALON Products, direct digital control (DDC) devices, are affected:
 APOGEE MBC (PPC) (BACnet): All versions
 APOGEE MBC (PPC) (P2 Ethernet): All versions
 APOGEE MEC (PPC) (BACnet): All versions
 APOGEE MEC (PPC) (P2 Ethernet): All versions
 Begin Update C:
 APOGEE PXC Compact (BACnet): All versions prior to v3.5.4
 APOGEE PXC Compact (P2 Ethernet): All versions prior to v2.8.19
 APOGEE PXC Modular (BACnet): All versions prior to v3.5.4
 APOGEE PXC Modular (P2 Ethernet): All versions prior to v2.8.19
 Desigo PXC00-E.D: Versions 2.3 and later and prior to v6.30.016
 Desigo PXC00-U: Versions 2.3 and later and prior to v6.30.016
 Desigo PXC001-E.D: Versions 2.3 and later and prior to v6.30.016
 Desigo PXC12-E.D: Versions 2.3 and later and prior to v6.30.016
 Desigo PXC22-E.D: Versions 2.3 and later and prior to v6.30.016
 Desigo PXC22.1-E.D: Versions 2.3 and later and prior to v6.30.016
 Desigo PXC36.1-E.D: Versions 2.3 and later and prior to v6.30.016
 Desigo PXC50-E.D: Versions 2.3 and later and prior to v6.30.016
 Desigo PXC64-U: Versions 2.3 and later and prior to v6.30.016
 Desigo PXC100-E.D: Versions 2.3 and later and prior to v6.30.016 
 Desigo PXC128-U: Versions 2.3 and later and prior to v6.30.016
 Desigo PXC200-E.D: Versions 2.3 and later and prior to v6.30.016
 Desigo PXM20-E: Versions 2.3 and later and prior to v6.30.016
 TALON TC Compact (BACnet): All versions prior to v3.5.4
 TALON TC Modular (BACnet): All versions prior to v3.5.4
 End Update C:","CVE-2021-31344
CVE-2021-31345
CVE-2021-31346
CVE-2021-31881
CVE-2021-31882
CVE-2021-31883
CVE-2021-31884
CVE-2021-31885
CVE-2021-31886
CVE-2021-31887
CVE-2021-31888
CVE-2021-31889
CVE-2021-31890",9.8,Critical,"CWE-843
CWE-805
CWE-240
CWE-170
CWE-119
CWE-1284
CWE-191
CWE-125",Critical Manufacturing,Worldwide,Germany
1887,12/16/2021,3/22/2022,2021,ICSA-21-238-03,Delta Electronics DIAEnergie (Update B),Delta Electronics,DIAEnergie,The following versions of DIAEnergie are affected: DIAEnergie Version 1.7.5 and prior.,CVE-2021-23228; CVE-2021-31558;CVE-2021-32955; CVE-2021-32967; CVE-2021-32983; CVE-2021-32991; CVE-2021-33003; CVE-2021-38390; CVE-2021-38391; CVE-2021-38393; CVE-2021-44471; CVE-2021-44544; CVE-2022-0988,9.8,Critical,CWE-288; CWE-352; CWE-79; CWE-89; CWE-434; CWE-916; CWE-319,Critical Manufacturing,Worldwide,Taiwan
1886,12/16/2021,No Updates,2021,ICSA-21-217-01,"HCC Embedded InterNiche TCP/IP stack, NicheLite (Update A)",HCC Embedded,"InterNiche stack (NicheStack), NicheLite",The following embedded component TCP/IP stacks are affected: InterNiche stack: All versions prior to v4.3 NicheLite: All versions prior to v4.3.,CVE-2021-27565; CVE-2021-31226; CVE-2021-31227; CVE-2021-31228; CVE-2021-31400; CVE-2021-31401; CVE-2021-36762; CVE-2020-25767; CVE-2020-25926; CVE-2020-25927; CVE-2020-25928; CVE-2020-35683; CVE-2020-35684; CVE-2020-35685,9.8,Critical,CWE-466; CWE-130; CWE-330; CWE-20; CWE-248; CWE-839; CWE-340; CWE-703; CWE-170,Multiple Critical Sectors,Worldwide,Hungary
1885,12/16/2021,6/16/2022,2021,ICSA-21-131-03,Siemens Linux-based Products (Update H),Siemens,Linux Based Products,"The following Siemens Linux-based products are affected:
RUGGEDCOM RM1224: All versions between v5.0 and v6.4
SCALANCE M-800: All versions between v5.0 and v6.4
SCALANCE S615: All versions between v5.0 and v6.4
SCALANCE SC-600: All versions prior to v2.1.3
SCALANCE W1750D: v8.3.0.1, v8.6.0, and v8.7.0
SIMATIC Cloud Connect 7: All versions
SIMATIC MV500 Family: All versions
SIMATIC CP 1243-1 (incl. SIPLUS variants): Versions 3.1.39 and prior
SIMATIC CP 1243-7 LTE EU: Versions 3.1.39 and later, and prior to Version 3.3
SIMATIC CP 1243-7 LTE US: Versions 3.1.39 and later, and prior to Version 3.3
SIMATIC CP 1242-7 GPRS V2: Versions 3.1.39 and prior to Version 3.3
SIMATIC CP 1243-8 IRC: Versions 3.1.39 and later
SIMATIC CP 1542SP-1 IRC (incl. SIPLUS variants): Versions 2.0 and later
SIMATIC CP 1542SP-1: Versions 2.0 and later
SIMATIC CP 1543-1 (incl. SIPLUS variants): Versions prior to 3.0
SIMATIC CP 1543SP-1 (incl SIPLUS variants): Versions 2.0 and later
--------- Begin Update H Part 1 of 2 ---------
SIMATIC CP 1545-1: All versions prior to v1.1
--------- End Update H Part 1 of 2 ---------
SIMATIC MV540 H (6GF3540-0GE10): All versions prior to 3.1
SIMATIC MV540 S (6GF3540-0CD10): All versions prior to 3.1
SIMATIC MV550 H (6GF3550-0GE10): All versions prior to 3.1
SIMATIC MV550 S (6GF3550-0CD10): All versions prior to 3.1
SIMATIC MV560 U (6GF3560-0LE10): All versions prior to 3.1
SIMATIC MV560 X (6GF3560-0HE10): All versions prior to 3.1
SINEMA Remote Connect Server: All versions prior to v3.0 SP1.",CVE-2020-25705,7.4,High,CWE-330,Multiple Critical Sectors,Worldwide,Germany
1884,12/16/2021,No Updates,2021,ICSA-20-324-05,Mitsubishi Electric MELSEC iQ-R Series (Update B),Mitsubishi Electric,MELSEC iQ-R Series,Mitsubishi Electric reports the vulnerability affects the following MELSEC iQ-R series CPU module products: R00/01/02CPU firmware Versions 19 and earlier R04/08/16/32/120(EN)CPU firmware Versions 51 and earlier R08/16/32/120SFCPU firmware Versions 22 and earlier; R08/16/32/120PCPU firmware Versions 25 and earlier R08/16/32/120PSFCPU firmware Versions 06 and earlier; RJ71EN71 firmware Versions 47 and earlier RJ71GF11-T2 firmware Versions 47 and earlier RJ72GF15-T2 firmware Versions 07 and earlier RJ71GP21-SX firmware Versions 47 and earlier RJ71GP21S-SX firmware Versions 47 and earlier RJ71C24(-R2/R4) all versions RJ71GN11-T2 all versions.,CVE-2020-5668,7.5,High,CWE-400,Critical Manufacturing,Worldwide,Japan
1883,12/16/2021,5/12/2022,2021,ICSA-20-105-06,"Siemens SIMOTICS, Desigo, APOGEE, and TALON (Update D)",Siemens,"SIMOTICS, Desigo, APOGEE, and TALON","Siemens reports the vulnerability affects the following products and versions:
 APOGEE MEC/MBC/PXC (P2): All versions prior to 2.8.2
 Begin Update D:
 APOGEE PXC Series (P2): All versions between 2.8.2 and v2.8.19
 End Update D
 Desigo PXC00-E.D: All versions, 2.3x to v6.00.327
 Desigo PXC00-U: All versions, 2.3x to v6.00.327
 Desigo PXC001-E.D: All versions, 2.3x to v6.00.327
 Desigo PXC12-E.D: All versions, 2.3x to v6.00.327
 Desigo PXC22-E.D: All versions, 2.3x to v6.00.327
 Desigo PXC22.1-E.D: All versions, 2.3x to v6.00.327
 Desigo PXC36.1-E.D: All versions, 2.3x to v6.00.327
 Desigo PXC50-E.D: All versions, 2.3x to v6.00.327
 Desigo PXC64-U: All versions, 2.3x to v6.00.327
 Desigo PXC100-E.D: All versions, 2.3x to v6.00.327
 Desigo PXC128-U: All versions, 2.3x to v6.00.327
 Desigo PXC200-E.D: All versions, 2.3x to v6.00.327
 Desigo PXM20-E: All versions, 2.3x to v6.00.327
 SIMOTICS CONNECT 400: All versions prior to 0.3.0.330
 TALON TC Series (BACnet): All versions prior to 3.5.3
 APOGEE PXC Series (BACnet): All versions prior to 3.5.3.","CVE-2019-1393
CVE-2019-13939",7.1,High,CWE-84,Chemical; Critical Manufacturing; Energy; Food and Agriculture; Water and Wastewater,Worldwide,Germany
1882,12/16/2021,6/16/2022,2021,ICSA-20-014-05,Siemens TIA Portal (Update E),Siemens,TIA Portal,"The following versions of TIA Portal, the Totally Integrated Automation Portal, are affected:
TIA Portal v14: All versions
TIA Portal v15: All versions prior to v15.1 Update 7
TIA Portal v16: All versions 
--------- Begin Update E Part 1 of 2 ---------
TIA Portal v17: All versions prior to v17 update 4
--------- End Update E Part 1 of 2 ---------.","CVE-2019-1093
CVE-2019-10934",7.8,High,CWE-22,Chemical; Critical Manufacturing; Energy; Food and Agriculture; Water and Wastewater,Worldwide,Germany
1881,12/14/2021,No Updates,2021,ICSA-21-348-01,Advantech R-SeeNet,Advantech,R-SeeNet,"The following versions of R-SeeNet, a monitoring application, are affected: R-SeeNet: Versions 2.4.16 and prior.",CVE-2021-21910; CVE-2021-21911; CVE-2021-21912; CVE-2021-21915; CVE-2021-21916; CVE-2021-21917; CVE-2021-21918; CVE-2021-21919; CVE-2021-21920; CVE-2021-21921; CVE-2021-21922; CVE-2021-21923; CVE-2021-21924; CVE-2021-21925; CVE-2021-21926; CVE-2021-21927; CVE-2021-21928; CVE-2021-21929; CVE-2021-21930; CVE-2021-21931; CVE-2021-21932; CVE-2021-21933; CVE-2021-21934; CVE-2021-21935; CVE-2021-21936; CVE-2021-21937,8.8,High,CWE-89; CWE-269,Critical Manufacturing; Energy; Water and Wastewater Systems,East Asia Europe Middle East South America United States,Taiwan
1880,12/14/2021,No Updates,2021,ICSMA-21-152-01,Hillrom Medical Device Management (Update A),Hillrom,Medical Device Management,"The following Hillrom products, are affected: Welch Allyn Service Tool: versions prior to v1.10 Welch Allyn Connex Device Integration Suite  Network Connectivity Engine (NCE): versions prior to v5.3 Welch Allyn Software Development Kit (SDK): versions prior to v3.2 Welch Allyn Connex Central Station (CS): versions prior to v1.8.6 Welch Allyn Service Monitor: versions prior to v1.7.0.0 Welch Allyn Connex Vital Signs Monitor (CVSM): versions prior to v2.43.02 Welch Allyn Connex Integrated Wall System (CIWS): versions prior to v2.43.02 Welch Allyn Connex Spot Monitor (CSM): versions prior to v1.52 Welch Allyn Spot Vital Signs 4400 Device (Spot 4400) / Welch Allyn Spot 4400 Vital Signs Extended Care Device: versions prior to v1.11.00.",CVE-2021-27408; CVE-2021-27410,5.9,Medium,CWE-125; CWE-787,Healthcare and Public Health,Worldwide,United States
1879,12/9/2021,No Updates,2021,ICSMA-21-343-01,Hillrom Welch Allyn Cardio Products,Hillrom,Welch Allyn Cardio Products,"The following Hillrom cardiology products, when configured to use single sign-on (SSO), are affected: Welch Allyn Q-Stress Cardiac Stress Testing System: Versions 6.0.0 through 6.3.1 Welch Allyn X-Scribe Cardiac Stress Testing System: Versions 5.01 through 6.3.1 Welch Allyn Diagnostic Cardiology Suite: Version 2.1.0 Welch Allyn Vision Express: Versions 6.1.0 through 6.4.0 Welch Allyn H-Scribe Holter Analysis System: Versions 5.01 through 6.4.0 Welch Allyn R-Scribe Resting ECG System: Versions 5.01 through 7.0.0 Welch Allyn Connex Cardio: Versions 1.0.0 through 1.1.1.",CVE-2021-43935,8.1,High,CWE-288,Healthcare and Public Health,Worldwide,United States
1878,12/9/2021,No Updates,2021,ICSA-21-343-01,"Hitachi Energy GMS600, PWC600, and Relion",Hitachi Energy,"GMS600, PWC600, and Relion","The following versions of Hitachi Energy GMS600 and PWC600 circuit breaker monitoring systems are affected: GMS600: Version 1.2.0 GMS600: Version 1.3.0 GMS600: Version 1.3.1.0 PWC600: Version 1.1.0.0 PWC600: Version 1.1.0.1 PWC600: Version 1.0.1.0 PWC600: Version 1.0.1.1 PWC600: Version 1.0.1.3 PWC600: Version 1.0.1.4 Relion 670/650 series: Version 2.2.0, all revisions Relion 670/650/SAM600-IO series: Version 2.2.1, all revisions Relion 670 series: Version 2.2.2, all revisions Relion 670 series: Version 2.2.3, revisions up to 2.2.3.4 Relion 670/650 series: Version 2.2.4, all revisions Relion 670/650/SAM600-IO series: Version 2.2.5, revisions up to 2.2.5.1 Relion 670/650 series: Version 2.1, all revisions Relion 670 series: Version 2.0, all revisions Relion 650 series: Version 1.3, all revisions Relion 650 series: Version 1.2, all revisions Relion 650 series: Version 1.1, all revisions Relion 650 series: Version 1.0, all revisions.",CVE-2021-35534,7.2,High,CWE-284,Multiple Critical Sectors,Worldwide,Switzerland
1877,12/9/2021,No Updates,2021,ICSA-21-343-02,WECON LeviStudioU,WECON,LeviStudioU,The following versions of LeviStudioU HMI programming software are affected: LeviStudioU: Versions 2019-09-21 and prior.,CVE-2021-43983,7.8,High,CWE-121,Critical Manufacturing; Energy; Water and Wastewater Systems,Worldwide,China
1876,12/7/2021,No Updates,2021,ICSA-21-341-01,Hitachi Energy RTU500 OpenLDAP,Hitachi Energy,RTU500 OpenLDAP,"The following versions of RTU500 Series, a remote terminal unit, are affected: RTU500 Series CMU Firmware Version 12.4.X RTU500 Series CMU Firmware Version 12.6.X RTU500 Series CMU Firmware Version 12.7.X RTU500 Series CMU Firmware Version 13.0.X RTU500 Series CMU Firmware Version 13.1.X RTU500 Series CMU Firmware Version 13.2.1.",CVE-2020-36229; CVE-2020-36230,7.5,High,CWE-843; CWE-617,Energy,Worldwide,Switzerland
1875,12/7/2021,No Updates,2021,ICSA-21-341-02,Hitachi Energy XMC20 and FOX61x,Hitachi Energy,XMC20 and FOX61x,"The following versions of XMC20 and FOX61x, multi-service network elements, are affected: XMC20: All versions prior to R15A FOX61x: All versions prior to R15A.",CVE-2021-40333; CVE-2021-40334,9,Critical,CWE-431; CWE-521,Multiple Critical Sectors,Worldwide,Switzerland
