icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters,License
2824,4/25/2024,4/25/2024,2024,ICSA-24-116-03,Siemens RUGGEDCOM APE1808 Devices Configured with Palo Alto Networks Virtual NGFW,Siemens,RUGGEDCOM APE1808,"The following versions of Siemens RUGGEDCOM APE1808, an application hosting platform, are affected: RUGGEDCOM APE1808: All versions with Palo Alto Networks Virtual NGFW configured with GlobalProtect gateway or GlobalProtect portal (or both).",CVE-2024-3400,10,Critical,CWE-77,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2823,4/25/2024,4/25/2024,2024,ICSA-24-116-04,"Honeywell Experion PKS, Experion LX, PlantCruise by Experion, Safety Manager, Safety Manager SC",Honeywell,"Experion PKS, Experion LX, PlantCruise by Experion, Safety Manager, Safety Manager SC","Honeywell reports these vulnerabilities affect the following versions of Experion PKS, LX, PlantCruise, Safety Manager, and Safety Manager SC: Experion PKS: All releases prior to R510.2 HF14 Experion PKS: All releases prior to R511.5 TCU4 HF4 Experion PKS: All releases prior to R520.1 TCU5 Experion PKS: All releases prior to R520.2 TCU4 HF2 Experion LX: All releases prior to R511.5 TCU4 HF4 Experion LX: All releases prior to R520.1 TCU5 Experion LX: All releases prior to R520.2 TCU4 HF2 PlantCruise by Experion: All releases prior to R511.5 TCU4 HF4 PlantCruise by Experion: All releases prior to R520.1 TCU5 PlantCruise by Experion: All releases prior to R520.2 TCU4 HF2 Safety Manager: R15x, R16x up to and including R162.10 Safety Manager SC: R210.X, R211.1, R211.2, R212.1.","CVE-2023-5389, CVE-2023-5390, CVE-2023-5392, CVE-2023-5393, CVE-2023-5394, CVE-2023-5396, CVE-2023-5397, CVE-2023-5398, CVE-2023-5405, CVE-2023-5406, CVE-2023-5407",9.1,Critical,"CWE-749, CWE-36, CWE-121, CWE-1295, CWE-787, CWE-122, CWE-1327, CWE-20, CWE-805, CWE-119, CWE-130",Chemical; Critical Manufacturing; Energy; Water and Wastewater Systems,Worldwide,United States,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2822,4/18/2024,4/30/2024,2024,ICSA-24-109-01,Unitronics Vision Legacy Series (Update A),Unitronics,Vision Legacy series,The following versions of Unitronics Vision Legacy series PLCs are affected: Vision 230: All versions Vision 280: All versions Vision 290: All versions Vision 530: All versions Vision 120: All versions.,CVE-2024-1480,8.7,High,CWE-257,Water and Wastewater Systems,Worldwide,Israel,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2821,4/16/2024,4/16/2024,2024,ICSA-24-107-01,Measuresoft ScadaPro,Measuresoft,ScadaPro,"The following versions of ScadaPro, a supervisory control and data acquisition (SCADA) system, are affected: ScadaPro: version 6.9.0.0.",CVE-2024-3746,6.8,Medium,CWE-284,Energy; Critical Manufacturing,Worldwide,Ireland,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2820,4/16/2024,4/16/2024,2024,ICSA-24-107-02,Electrolink FM/DAB/TV Transmitter,Electrolink,FM/DAB/TV Transmitter,"The following Electrolink transmitters are affected: 10W, 100W, 250W, Compact DAB Transmitter 500W, 1kW, 2kW Medium DAB Transmitter 2.5kW, 3kW, 4kW, 5kW High Power DAB Transmitter 100W, 500W, 1kW, 2kW Compact FM Transmitter 3kW, 5kW, 10kW, 15kW, 20kW, 30kW Modular FM Transmitter 15W - 40kW Digital FM Transmitter BI, BIII VHF TV Transmitter 10W - 5kW UHF TV Transmitter.","CVE-2024-1491, CVE-2024-21846, CVE-2024-21872, CVE-2024-22179, CVE-2024-22186, CVE-2024-3741, CVE-2024-3742",8.8,High,"CWE-302, CWE-565, CWE-306, CWE-312",Communications,Worldwide,Italy,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2819,4/16/2024,5/9/2024,2024,ICSA-24-107-03,Rockwell Automation ControlLogix and GuardLogix (Update A),Rockwell Automation,"ControlLogix 5580, GuardLogix 5580, CompactLogix 5380, 1756-EN4TR","The following versions of Rockwell Automation ControlLogix and GuardLogix, programmable logic controllers, are affected: ControlLogix 5580: Version V35.011 GuardLogix 5580: Version V35.011 CompactLogix 5380: Version V35.011 1756-EN4TR: Version V5.001 Compact GuardLogix 5380: V35.011 ControlLogix 5580 Process: V35.011 CompactLogix 5380 Process: V35.011 CompactLogix 5480: V35.011.",CVE-2024-3493,9.2,Critical,CWE-20,Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2818,4/16/2024,4/16/2024,2024,ICSA-24-107-04,RoboDK RoboDK,RoboDK,RoboDK,"The following versions of RoboDK, a robotics development software, are affected: RoboDK: RoboDK v5.5.4 (Windows 64 bit).",CVE-2024-0257,3.3,Low,CWE-122,Critical Manufacturing,Worldwide,Canada,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2817,4/11/2024,4/11/2024,2024,ICSA-24-102-01,Siemens SIMATIC S7-1500,Siemens,SIMATIC S7-1500,The following Siemens products are affected: Siemens SIMATIC S7-1500 TM MFP (GNU/Linux subsystem): All versions.,"CVE-2023-45898, CVE-2023-5678, CVE-2023-6121, CVE-2023-6817, CVE-2023-6931, CVE-2023-6932, CVE-2024-0727",7.8,High,"CWE-754, CWE-20, CWE-416, CWE-787",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2817,4/11/2024,4/11/2024,2024,ICSA-24-102-01,Siemens SIMATIC S7-1500,Siemens,SIMATIC S7-1500,The following Siemens products are affected: Siemens SIMATIC S7-1500 TM MFP (GNU/Linux subsystem): All versions.,"CVE-2023-45898, CVE-2023-5678, CVE-2023-6121, CVE-2023-6817, CVE-2023-6931, CVE-2023-6932, CVE-2024-0727",7.8,High,"CWE-754, CWE-20, CWE-416, CWE-787",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2816,4/11/2024,4/11/2024,2024,ICSA-24-102-02,Siemens SIMATIC WinCC,Siemens,"SIMATIC PCS 7, SIMATIC WinCC","The following versions of Siemens SIMATIC PCS 7 and SIMATIC WinCC, a SCADA system, are affected: Siemens SIMATIC PCS 7 V9.1: All versions before V9.1 SP2 UC04 Siemens SIMATIC WinCC Runtime Professional V17: All versions Siemens SIMATIC WinCC Runtime Professional V18: All versions Siemens SIMATIC WinCC Runtime Professional V19: All versions before V19 Update 1 Siemens SIMATIC WinCC V7.5: All versions before V7.5 SP2 Update 16 Siemens SIMATIC WinCC V8.0: All versions.",CVE-2023-50821,6.9,Medium,CWE-120,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2815,4/11/2024,4/11/2024,2024,ICSA-24-102-03,Siemens RUGGEDCOM APE1808 before V11.0.1,Siemens,RUGGEDCOM APE1808,"The following versions of Siemens RUGGEDCOM APE1808, an application hosting platform, are affected: Siemens RUGGEDCOM APE1808: All versions with Palo Alto Networks Virtual NGFW before V11.0.1.","CVE-2022-0028, CVE-2023-0005, CVE-2023-0008, CVE-2023-38046, CVE-2023-6790, CVE-2023-6791",6.1,Medium,"CWE-406, CWE-497, CWE-73, CWE-79, CWE-522, CWE-610",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2814,4/11/2024,4/11/2024,2024,ICSA-24-102-04,Siemens RUGGEDCOM APE1808,Siemens,RUGGEDCOM APE1808,"The following versions of Siemens RUGGEDCOM APE1808, an application hosting platform, are affected: Siemens RUGGEDCOM APE1808: All versions with Palo Alto Networks Virtual NGFW configured with support for the CHACHA20-POLY1305 algorithm or any Encrypt-then-MAC algorithms (CVE-2023-48795) Siemens RUGGEDCOM APE1808: All versions with Palo Alto Networks Virtual NGFW (CVE-2023-6789, CVE-2023-6793, CVE-2024-0008) Siemens RUGGEDCOM APE1808: All versions with Palo Alto Networks Virtual NGFW that are configured with BGP routing features enabled (CVE-2023-38802).","CVE-2023-38802, CVE-2023-48795, CVE-2023-6789, CVE-2023-6793, CVE-2024-0008",8.2,High,"CWE-79, CWE-269, CWE-754, CWE-222, CWE-613",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2813,4/11/2024,4/11/2024,2024,ICSA-24-102-05,Siemens Scalance W1750D,Siemens,Scalance W1750D,"The following products of Siemens Scalance W1750D, a direct access point, are affected: Siemens SCALANCE W1750D (JP) (6GK5750-2HX01-1AD0): All versions prior to V8.10.0.9 Siemens SCALANCE W1750D (ROW) (6GK5750-2HX01-1AA0): All versions prior to V8.10.0.9 Siemens SCALANCE W1750D (USA) (6GK5750-2HX01-1AB0): All versions prior to V8.10.0.9.","CVE-2023-35980, CVE-2023-35981, CVE-2023-35982",9.8,Critical,CWE-120,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2812,4/11/2024,4/11/2024,2024,ICSA-24-102-06,Siemens Parasolid,Siemens,Parasolid,"The following products of Siemens, are affected: Siemens Parasolid V35.1: Versions prior to V35.1.254 Siemens Parasolid V36.0: Versions prior to V36.0.207 Siemens Parasolid V36.1: Versions prior to V36.1.147.","CVE-2024-26275, CVE-2024-26276, CVE-2024-26277",7.3,High,"CWE-125, CWE-770, CWE-476",Energy,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2811,4/11/2024,4/11/2024,2024,ICSA-24-102-07,Siemens SINEC NMS,Siemens,SINEC NMS,"The following products of Siemens, are affected: SINEC NMS: All versions prior to V2.0 SP2.","CVE-2023-5678, CVE-2024-31978",7.2,High,"CWE-754, CWE-22",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2810,4/11/2024,4/11/2024,2024,ICSA-24-102-08,Siemens Telecontrol Server Basic,Siemens,Telecontrol Server Basic,Siemens reports that the following products are affected: Siemens TeleControl Server Basic V3: versions prior to V3.1.2.,"CVE-2022-40303, CVE-2022-40304, CVE-2022-4304, CVE-2022-43513, CVE-2022-43514, CVE-2022-4450, CVE-2022-44725, CVE-2022-46908, CVE-2023-0215, CVE-2023-0286, CVE-2023-0464, CVE-2023-0465, CVE-2023-0466, CVE-2023-21528, CVE-2023-21568, CVE-2023-21704, CVE-2023-21705, CVE-2023-21713, CVE-2023-21718, CVE-2023-23384, CVE-2023-28484, CVE-2023-29349, CVE-2023-29356, CVE-2023-29469, CVE-2023-32025, CVE-2023-32026, CVE-2023-32027, CVE-2023-32028, CVE-2023-3446, CVE-2023-36049, CVE-2023-36417, CVE-2023-36420, CVE-2023-36560, CVE-2023-36728, CVE-2023-36730, CVE-2023-36785, CVE-2023-36788, CVE-2023-36792, CVE-2023-36793, CVE-2023-36794, CVE-2023-36796, CVE-2023-36873, CVE-2023-36899, CVE-2023-38169, CVE-2023-39615, CVE-2023-4807, CVE-2023-5678",8.8,High,"CWE-326, CWE-415, CWE-190, CWE-73, CWE-22, CWE-20, CWE-311, CWE-416, CWE-295, CWE-1333, CWE-754, CWE-476, CWE-119",Energy; Transportation Systems; Water and Wastewater Systems,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2809,4/11/2024,4/25/2024,2024,ICSA-24-102-09,Rockwell Automation 5015-AENFTXT (Update A),Rockwell Automation,5015-AENFTXT,The following Rockwell Automation ethernet/IP adapter products are affected: 5015-AENFTXT: v2.011 to v2.012.,CVE-2024-2424,8.7,High,CWE-20,Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2808,4/9/2024,4/9/2024,2024,ICSA-24-100-01,SUBNET PowerSYSTEM Server and Substation Server,Subnet Solutions Inc.,"PowerSYSTEM Server, Substation Server 2021",SUBNET Solutions reports that the following products use components with vulnerabilities: PowerSYSTEM Server: version 4.07.00 and prior Substation Server 2021: version 4.07.00 and prior.,CVE-2024-3313,8.6,High,CWE-1357,Critical Manufacturing; Energy,Worldwide,Canada,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2807,4/4/2024,4/4/2024,2024,ICSA-24-095-01,Hitachi Energy Asset Suite 9,Hitachi Energy,Asset Suite 9,"The following versions of Hitachi Energy's Asset Suite, an enterprise asset management tool, are affected: Asset Suite: Versions prior to 9.6.3.13 Asset Suite: Versions prior to 9.6.4.1.",CVE-2024-2244,6.9,Medium,CWE-287,Energy,Worldwide,Switzerland,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2806,4/4/2024,4/4/2024,2024,ICSA-24-095-02,Schweitzer Engineering Laboratories SEL,Schweitzer Engineering Laboratories,SEL 700 series relays,The following Schweitzer Engineering Laboratories products are affected: SEL-700BT Motor Bus Transfer Relay: R301-V0 up to but not including R301-V6 SEL-700BT Motor Bus Transfer Relay: R302-V0 up to but not including R302-V1 SEL-700G Generator Protection Relay: R100-V0 up to but not including R301-V6 SEL-700G Generator Protection Relay: R302-V0 up to but not including R302-V1 SEL-710-5 Motor Protection Relay: R100-V0 up to but not including R302-V1 SEL-751 Feeder Protection Relay: R101-V0 up to but not including R302-V3 SEL-751 Feeder Protection Relay: R400-V0 up to but not including R400-V2 SEL-787-2/-3/-4 Transformer Protection Relay: R100-V0 up to but not including R302-V1 SEL-787Z High-Impedance Differential Relay: R302-V0 up to but not including R302-V3.,CVE-2024-2103,5.9,Medium,CWE-1242,Energy,Worldwide,United States,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2805,4/2/2024,4/2/2024,2024,ICSA-24-093-01,IOSIX IO-1020 Micro ELD,IOSiX,IO-1020 Micro ELD,The following IOSiX products are affected: IO-1020 Micro ELD: Versions prior to 360.,"CVE-2024-30210, CVE-2024-31069, CVE-2024-28878",9.4,Critical,"CWE-1392, CWE-494",Transportation Systems,North America,United States,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2804,3/26/2024,3/26/2024,2024,ICSA-24-086-01,Automation-Direct C-MORE EA9 HMI,AutomationDirect,C-MORE EA9 HMI,"The following versions of C-MORE EA9 HMI, a display system used for interfacing with controllers, are affected: C-MORE EA9 HMI EA9-T6CL: Version 6.77 and prior, C-MORE EA9 HMI EA9-T7CL: Version 6.77 and prior, C-MORE EA9 HMI EA0-T7CL-R: Version 6.77 and prior, C-MORE EA9 HMI EA9-T8CL: Version 6.77 and prior, C-MORE EA9 HMI EA9-T10CL: Version 6.77 and prior, C-MORE EA9 HMI EA9-T10WCL: Version 6.77 and prior, C-MORE EA9 HMI EA9-T12CL: Version 6.77 and prior, C-MORE EA9 HMI EA9-T15CL: Version 6.77 and prior, C-MORE EA9 HMI EA9-T15CL-R: Version 6.77 and prior, C-MORE EA9 HMI EA9-RHMI: Version 6.77 and prior, C-MORE EA9 HMI EA9-PGMSW: Version 6.77 and prior.","CVE-2024-25136, CVE-2024-25137, CVE-2024-25138",7.5,High,"CWE-22, CWE-121, CWE-256",Commercial Facilities; Critical Manufacturing; Energy; Water and Wastewater Systems,Worldwide,United States,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2803,3/26/2024,3/26/2024,2024,ICSA-24-086-02,Rockwell Automation PowerFlex 527,Rockwell Automation,PowerFlex 527,Rockwell Automation reports that the following versions of PowerFlex 527 adjustable frequency AC drives are affected: PowerFlex 527: Versions v2.001.x and later.,"CVE-2024-2425, CVE-2024-2426, CVE-2024-2427",8.7,High,"CWE-120, CWE-400",Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2802,3/26/2024,3/26/2024,2024,ICSA-24-086-03,Rockwell Automation Arena Simulation,Rockwell Automation,Arena Simulation Software,Rockwell Automation reports that the following versions of Arena Simulation Software are affected: Arena Simulation Software: version 16.00.,"CVE-2024-21912, CVE-2024-21913, CVE-2024-2929, CVE-2024-21918, CVE-2024-21919, CVE-2024-21920",7.8,High,"CWE-787, CWE-122, CWE-119, CWE-416, CWE-824, CWE-125",Food and Agriculture; Healthcare and Public Health; Critical Manufacturing; Transportation Systems,Worldwide,United States,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2801,3/26/2024,3/26/2024,2024,ICSA-24-086-04,Rockwell Automation FactoryTalk View ME,Rockwell Automation,FactoryTalk View ME,"The following versions of FactoryTalk View ME, an HMI software application, are affected: FactoryTalk View ME: prior to v14.",CVE-2024-21914,6.9,Medium,CWE-79,Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2800,3/21/2024,3/21/2024,2024,ICSA-24-081-01,Advantech WebAccess/SCADA,Advantech,WebAccess/SCADA,"The following versions of Advantech WebAccess/SCADA, a bowser-based SCADA software, are affected: WebAccess/SCADA: Version 9.1.5U.",CVE-2024-2453,7.1,High,CWE-89,Critical Manufacturing; Energy; Water and Wastewater Systems,"East Asia, Europe, United States",Taiwan,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2799,3/19/2024,3/19/2024,2024,ICSA-24-079-01,Franklin Fueling System EVO 550/5000,Franklin Fueling System,"EVO 550, EVO 5000","The following versions of Franklin Fueling System EVO 550 and EVO 5000, an automatic tank gauge (ATG), are affected: EVO 550: All versions prior to 2.26.3.8963 EVO 5000: All versions prior to 2.26.3.8963.",CVE-2024-2442,8.7,High,CWE-25,Critical Manufacturing; Transportation Systems,Worldwide,United States,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2798,3/14/2024,3/14/2024,2024,ICSA-24-074-01,Siemens SENTRON 7KM PAC3x20,Siemens,"SENTRON 7KM PAC3120, SENTRON 7KM PAC3220","The following versions of Siemens SENTRON 7KM PAC3120 and PAC3220, power measuring devices, are affected: SENTRON 7KM PAC3120 AC/DC (7KM3120-0BA01-1DA0): Versions V3.2.3 and after but before V3.3.0 only when manufactured between LQN231003... and LQN231215... (with LQNYYMMDD...) SENTRON 7KM PAC3120 DC (7KM3120-1BA01-1EA0): Versions V3.2.3 and after but before V3.3.0 only when manufactured between LQN231003... and LQN231215... (with LQNYYMMDD...) SENTRON 7KM PAC3220 AC/DC (7KM3220-0BA01-1DA0): Versions V3.2.3 and after but before V3.3.0 only when manufactured between LQN231003... and LQN231215... (with LQNYYMMDD...) SENTRON 7KM PAC3220 DC (7KM3220-1BA01-1EA0): Versions V3.2.3 and after but before V3.3.0 only when manufactured between LQN231003... and LQN231215... (with LQNYYMMDD...).",CVE-2024-21483,4.6,Medium,CWE-284,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2797,3/14/2024,3/14/2024,2024,ICSA-24-074-02,Siemens Solid Edge,Siemens,Solid Edge,"The following versions of Siemens Solid Edge, a product development tool, are affected: Solid Edge: Versions prior to V223.0.11.",CVE-2023-49125,7.8,High,CWE-125,Critical Manufacturing; Commercial Facilities; Energy; Healthcare and Public Health,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2796,3/14/2024,3/14/2024,2024,ICSA-24-074-03,Siemens SINEMA Remote Connect Server,Siemens,SINEMA Remote Connect Server,"The following versions of Siemens SINEMA Remote Connect Server, a remote management platform, are affected: SINEMA Remote Connect Server: Versions prior to V3.2, SINEMA Remote Connect Server: Versions prior to V3.1.","CVE-2020-23064, CVE-2022-32257",9.8,Critical,"CWE-79, CWE-284",Critical Manufacturing; Commercial Facilities; Energy; Food and Agriculture; Healthcare and Public Health; Transportation Systems; Water and Wastewater Systems,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2795,3/14/2024,3/14/2024,2024,ICSA-24-074-04,Siemens SINEMA Remote Connect Client,Siemens,SINEMA Remote Connect Client,"The following versions of Siemens SINEMA Remote Connect Client, a remote management platform, are affected: SINEMA Remote Connect Client: All versions prior to V3.1 SP1.",CVE-2024-22045,7.6,High,CWE-538,Critical Manufacturing; Commercial Facilities; Energy; Food and Agriculture; Healthcare and Public Health; Transportation Systems; Water and Wastewater Systems,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2794,3/14/2024,3/14/2024,2024,ICSA-24-074-05,Siemens RUGGEDCOM APE1808,Siemens,RUGGEDCOM APE1808,"The following versions of Siemens RUGGEDCOM APE1808, an application hosting platform, are affected: RUGGEDCOM APE1808: All versions with Fortinet NGFW.","CVE-2023-38545, CVE-2023-38546, CVE-2023-44250, CVE-2023-44487, CVE-2023-47537, CVE-2024-21762, CVE-2024-23113",9.8,Critical,"CWE-122, CWE-73, CWE-269, CWE-400, CWE-295, CWE-787, CWE-134",Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
2793,3/14/2024,3/14/2024,2024,ICSA-24-074-06,Siemens SENTRON,Siemens,SENTRON,The following Siemens SENTRON products are affected: SENTRON 3KC ATC6 Expansion Module Ethernet (3KC9000-8TL75): all versions.,CVE-2024-22044,7.5,High,CWE-912,Energy,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2024 ICS Advisory Project
