icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters
2379,2/16/2023,No Updates,2023,ICSA-23-047-07,Siemens TIA Project Server,Siemens,TIA Project-Server,The following software from Siemens is affected: TIA Multiuser Server V14: All versions TIA Multiuser Server V15: All versions prior to V15.1 Update 8 TIA Project-Server: All versions prior to V1.1 TIA Project-Server V16: All versions TIA Project-Server V17: All versions.,CVE-2022-35868,6.7,Medium,CWE-426,Critical Manufacturing,Worldwide,Germany
2378,2/16/2023,No Updates,2023,ICSA-23-047-08,Siemens RUGGEDCOM APE1808,Siemens,RUGGEDCOM APE1808 Product Family,The following software from Siemens is affected: RUGGEDCOM APE1808 ADM (6GK6015-0AL20-0GL0): All versions RUGGEDCOM APE1808 ADM CC (6GK6015-0AL20-0GL1): All versions RUGGEDCOM APE1808 CKP (6GK6015-0AL20-0GK0): All versions RUGGEDCOM APE1808 CKP CC (6GK6015-0AL20-0GK1): All versions RUGGEDCOM APE1808 CLOUDCONNECT (6GK6015-0AL20-0GM0): All versions RUGGEDCOM APE1808 CLOUDCONNECT CC (6GK6015-0AL20-0GM1): All versions RUGGEDCOM APE1808 ELAN (6GK6015-0AL20-0GP0): All versions RUGGEDCOM APE1808 ELAN CC (6GK6015-0AL20-0GP1): All versions RUGGEDCOM APE1808 SAM-L (6GK6015-0AL20-0GN0): All versions RUGGEDCOM APE1808 SAM-L CC (6GK6015-0AL20-0GN1): All versions RUGGEDCOM APE1808CLA-P (6GK6015-0AL20-1AA0): All versions RUGGEDCOM APE1808CLA-P CC (6GK6015-0AL20-1AA1): All versions RUGGEDCOM APE1808CLA-S1 (6GK6015-0AL20-1AB0): All versions RUGGEDCOM APE1808CLA-S1 CC (6GK6015-0AL20-1AB1): All versions RUGGEDCOM APE1808CLA-S3 (6GK6015-0AL20-1AD0): All versions RUGGEDCOM APE1808CLA-S3 CC (6GK6015-0AL20-1AD1): All versions RUGGEDCOM APE1808CLA-S5 (6GK6015-0AL20-1AF0): All versions RUGGEDCOM APE1808CLA-S5 CC (6GK6015-0AL20-1AF1): All versions RUGGEDCOM APE1808LNX (6GK6015-0AL20-0GH0): All versions RUGGEDCOM APE1808LNX CC (6GK6015-0AL20-0GH1): All versions RUGGEDCOM APE1808W10 (6GK6015-0AL20-0GJ0): All versions RUGGEDCOM APE1808W10 CC (6GK6015-0AL20-0GJ1): All versions.,"CVE-2022-30774
CVE-2022-31243
CVE-2022-33906
CVE-2022-33907
CVE-2022-33908
CVE-2022-33982
CVE-2022-33984",7,High,CWE-367,Multiple Critical Sectors,Worldwide,Germany
2377,2/16/2023,No Updates,2023,ICSA-23-047-09,Siemens SIMATIC Industrial Products,Siemens,SIMATIC industrial products,The following software from Siemens is affected: SIMATIC Field PG M5: All versions SIMATIC Field PG M6: All versions SIMATIC IPC BX-39A: All versions SIMATIC IPC427E: All versions SIMATIC IPC477E: All versions SIMATIC IPC477E Pro: All versions SIMATIC IPC627E: All versions SIMATIC IPC647E: All versions SIMATIC IPC677E: All versions SIMATIC IPC847E: All versions SIMATIC ITP1000: All versions.,CVE-2022-21198,7.9,High,CWE-367,Multiple Critical Sectors,Worldwide,Germany
2376,2/16/2023,No Updates,2023,ICSA-23-047-10,Siemens COMOS,Siemens,COMOS,The following Siemens software is affected: COMOS V10.2: All versions COMOS V10.3.3.1: Versions prior to V10.3.3.1.45 COMOS V10.3.3.2: Versions prior to V10.3.3.2.33 COMOS V10.3.3.3: Versions prior to V10.3.3.3.9 COMOS V10.3.3.4: Versions prior to V10.3.3.4.6 COMOS V10.4.0.0: Versions prior to V10.4.0.0.31 COMOS V10.4.1.0: Versions prior to V10.4.1.0.32 COMOS V10.4.2.0: Versions prior to V10.4.2.0.25.,CVE-2023-24482,10,Critical,CWE-120,Critical Manufacturing,Worldwide,Germany
2375,2/16/2023,No Updates,2023,ICSA-23-047-11,Siemens Mendix,Siemens,Mendix Applications,The following Siemens software is affected: Mendix Applications using Mendix 7: All versions prior to V7.23.34 Mendix Applications using Mendix 8: All versions prior to V8.18.23 Mendix Applications using Mendix 9: All versions prior to V9.22.0 Mendix Applications using Mendix 9 (V9.12): All versions prior to V9.12.10 Mendix Applications using Mendix 9 (V9.18): All versions prior to V9.18.4 Mendix Applications using Mendix 9 (V9.6): All versions prior to V9.6.15.,CVE-2023-23835,5.9,Medium,CWE-284,Multiple Critical Sectors,Worldwide,Germany
2374,2/16/2023,No Updates,2023,ICSA-23-047-12,"Siemens JT Open, JT Utilities, and Parasolid",Siemens,"JT Open Toolkit, JT Utilities, and Parasolid","The following Siemens software is affected: JT Open: All versions prior to V11.2.3.0 (only affected by CVE-2022-47936, CVE-2022-47977) JT Utilities: All versions prior to V13.2.3.0 (only affected by CVE-2022-47936, CVE-2022-47977) Parasolid V34.0: All versions prior to V34.0.252 (only affected by CVE-2022-47936) Parasolid V34.0: All versions prior to V34.0.254 (only affected by CVE-2022-25140) Parasolid V34.1: All versions prior to V34.1.242 (only affected by CVE-2022-47936, CVE-2023-25140) Parasolid V35.0: All versions prior to V35.0.170 (only affected by CVE-2022-47936, CVE-2023-25140) Parasolid V35.1: All versions prior to V35.1.150 (only affected by CVE-2022-47936, CVE-2023-25140).","CVE-2022-47936
CVE-2022-47977
CVE-2023-25140",7.8,High,"CWE-121
CWE-119",Multiple Critical Sectors,Worldwide,Germany
2373,2/16/2023,No Updates,2023,ICSA-23-047-13,Sub-IoT DASH 7 Alliance Protocol,Sub-IoT project,DASH 7 Alliance Protocol stack implementation,"The following versions of the Sub-IoT implementation of the Dash7 Alliance protocol, a low power, sub-GHz Internet of Things (IoT) communication protocol, are affected: Sub-IoT DASH 7 Alliance protocol implementation: All versions prior to 0.5.0.",CVE-2023-0847,5.3,Medium,CWE-787,Multiple Critical Sectors,Worldwide,Open-source
2372,2/16/2023,2/23/2023,2023,ICSMA-23-047-01,BD Alaris Infusion Central (Update A),"Becton, Dickinson and Company (BD)",Alaris Infusion Central,"The following BD software products are affected: Alaris Infusion Central software versions 1.1 to 1.3.2, which are not sold in the U.S. Users who use BD Alaris PCU 8015 or BD Alaris Systems Manager are not impacted by this vulnerability.",CVE-2022-47376,7.3,High,CWE-257,Healthcare and Public Health,Outside the United States,United States
2371,2/14/2023,No Updates,2023,ICSA-23-045-01,Weintek EasyBuilder Pro cMT Series,Weintek,EasyBuilder Pro,"The following versions of Weintek EasyBuilder Pro, a project management software, are affected: 
v6.07.01 and prior
v6.07.02.479 and prior
v6.08.01.349 and prior.",CVE-2023-0104,9.3,Critical,CWE-29,Critical Manufacturing,Worldwide,Taiwan
2370,2/9/2023,No Updates,2023,ICSA-23-040-01,"ControlByWeb X-400, X-600M",ControlByWeb,"X-400, X-600M","The following versions of ControlByWeb X-400 and X-600M, web enabled I/O Controllers, are affected: 
X-400: All firmware versions prior to 2.8 
X-600M: All firmware versions prior to 1.16.00.","CVE-2023-23553
CVE-2023-23551",9.1,Critical,"CWE-79
CWE-94",Multiple Critical Sectors,Worldwide,United States
2369,2/9/2023,No Updates,2023,ICSA-23-040-02,LS Electric XBC-DN32U,"LS ELECTRIC, LS Industrial Systems (LSIS) Co. Ltd",XBC-DN32U,"The following version of XBC-DN32U, a PLC performance module, is affected: XBC-DN32U: Operating System Version 01.80.","CVE-2023-22803
CVE-2023-22804
CVE-2023-22805
CVE-2023-22806
CVE-2023-22807
CVE-2023-0102
CVE-2023-0103",9.8,Critical,"CWE-306
CWE-284
CWE-319
CWE-788",Multiple Critical Sectors,Worldwide,South Korea
2368,2/9/2023,No Updates,2023,ICSA-23-040-03,Johnson Controls System Configuration Tool (SCT),Johnson Controls Inc.,System Configuration Tool,"The following versions of System Configuration Tool (SCT) are affected: 
System Configuration Tool (SCT) version 14: Versions prior to 14.2.3 
System Configuration Tool (SCT) version 15: Versions prior to 15.0.3.","CVE-2022-21939
CVE-2022-21940",7.5,High,"CWE-1004
CWE-614",Critical Manufacturing,Worldwide,Ireland
2367,2/9/2023,No Updates,2023,ICSA-23-040-04,Horner Automation Cscape Envision RV,Horner Automation,Cscape Envision RV,"The following version of Cscape Envision RV, a control system remote access management software, is affected: Cscape Envision RV: Version 4.60.","CVE-2023-0621
CVE-2023-0622
CVE-2023-0623",7.8,High,"CWE-125
CWE-787",Critical Manufacturing,Worldwide,United States
2366,2/7/2023,No Updates,2023,ICSA-23-037-01,EnOcean SmartServer,EnOcean Edge Inc (Subsidiary of EnOcean GmbH),SmartServer with i.LON Vision,The following EnOcean Edge products are affected: EnOcean SmartServer: v2.2 SR8/SP8 (4.12.006) with i.LON Vision v2.2 SR8/SP8 (4.12.006).,CVE-2022-3089,6.3,Medium,CWE-798,Information Technology,Worldwide,United States
2365,2/2/2023,No Updates,2023,ICSA-23-033-01,Delta Electronics DIAScreen,Delta Electronics,DIAScreen,"The following versions of DIAScreen, a software configuration tool for Delta devices, are affected: DIAScreen: versions 1.2.1.23 and prior.","CVE-2023-0250
CVE-2023-0251
CVE-2023-0249",7.8,High,"CWE-121
CWE-119
CWE-787",Energy,Worldwide,Taiwan
2364,2/2/2023,No Updates,2023,ICSA-23-033-02,Mitsubishi Electric GOT2000 Series and GT SoftGOT2000,Mitsubishi Electric,GOT Mobile Function on GOT2000 Series and GT SoftGOT2000,Mitsubishi Electric reports these vulnerabilities affect the GOT Mobile Function on the following products: GOT2000 Series: GT27 model: GOT Mobile versions 01.14.000–01.47.000 GT25 model: GOT Mobile versions 01.14.000–01.47.000 GT SoftGOT2000: software versions 1.265B–1.285X.,"CVE-2022-40269
CVE-2022-40268",6.8,Medium,"CWE-290
CWE-1021",Critical Manufacturing,Worldwide,Japan
2363,2/2/2023,No Updates,2023,ICSA-23-033-03,Baicells Nova,Baicells Technologies,Nova,Baicells reports this vulnerability affects the following Nova LTE TDD eNodeB devices with firmware through RTS/RTD 3.6.6: Nova 227 Nova 233 Nova 243 Nova 246.,CVE-2023-24508,9.8,Critical,CWE-77,Communications,Worldwide,United States
2362,2/2/2023,No Updates,2023,ICSA-23-033-04,Delta Electronics DVW-W02W2-E2,Delta Electronics,DVW-W02W2-E2,"The following versions of DVW-W02W2-E2, an industrial ethernet router, are affected: DVW-W02W2-E2: Version 2.42.",CVE-2022-42139,9.9,Critical,CWE-78,Critical Manufacturing,Worldwide,Taiwan
2361,2/2/2023,No Updates,2023,ICSA-23-033-05,Delta Electronics DX-2100-L1-CN,Delta Electronics,DX-2100-L1-CN,"The following versions of DX-2100-L1-CN, an industrial ethernet router, are affected: DX-2100-L1-CN: Version 1.5.0.10.","CVE-2022-42140
CVE-2023-0432",9,Critical,"CWE-78
CWE-79",Critical Manufacturing,Worldwide,Taiwan
2360,1/31/2023,No Updates,2023,ICSA-23-031-01,Delta Electronics DOPSoft,Delta Electronics,DOPSoft,"The following versions of DOPSoft, a human machine interface (HMI) editing software, are affected: DOPSoft: versions 4.00.16.22 and prior.","CVE-2023-0123
CVE-2023-0124",7.8,High,"CWE-121
CWE-787",Critical Manufacturing,Worldwide,Taiwan
2359,1/26/2023,No Updates,2023,ICSA-23-026-01,Delta Electronics CNCSoft ScreenEditor,Delta Electronics,CNCSoft,"The following versions of CNCSoft, a software management platform, are affected:
CNCSoft: All versions prior to v1.01.34 Running ScreenEditor: All versions 1.01.5 and prior.",CVE-2022-4634,7.8,High,CWE-121,Critical Manufacturing,Worldwide,Taiwan
2358,1/26/2023,No Updates,2023,ICSA-23-026-02,Econolite EOS,Econolite,EOS,"The following versions of EOS, the traffic control software that controls all Econolite traffic hardware, are affected: EOS: All versions.","CVE-2023-0451
CVE-2023-0452",9.8,Critical,"CWE-328
CWE-284",Transportation Systems,"United States, Canada",United States
2357,1/26/2023,No Updates,2023,ICSA-23-026-03,SnapOne Wattbox,Snap One,Wattbox WB-300-IP -3,"The following versions of Snap One Wattbox WB-300-IP-3, a surge protector, are affected: Wattbox WB-300-IP-3: versions WB10.9a17 and prior.","CVE-2023-24020
CVE-2023-23582
CVE-2023-22389
CVE-2023-22315",7.5,High,"CWE-307
CWE-122
CWE-256
CWE-345",Critical Manufacturing,Worldwide,United States
2356,1/26/2023,No Updates,2023,ICSA-23-026-04,Sierra Wireless AirLink Router with ALEOS Software,Sierra Wireless,AirLink Router with ALEOS Software,"Sierra Wireless reports the following versions of AirLink router with ALEOS software are affected: Airlink Router (ES450, GX450) running ALEOS software: Versions 4.9.7 and prior Airlink Router (MP70, RV50, RV50x, RV55, LX 40, LX60) running ALEOS software: Versions prior to 4.16.0.","CVE-2022-46649
CVE-2022-46650",8,High,"CWE-88
CWE-200",Multiple Critical Sectors,Worldwide,Canada
2355,1/26/2023,No Updates,2023,ICSA-23-026-05,Mitsubishi Electric MELFA SD SQ series and F-series Robot Controllers,Mitsubishi Electric,MELFA SD/SQ series and F-series Robot Controllers,Mitsubishi Electric reports this vulnerability affects the following Robot Controllers: MELFA SD/SQ Series: firmware version S7x and prior MELFA SD/SQ Series: firmware version R7x and prior MELFA F-Series: firmware version S7x and prior MELFA F-Series: firmware version R7x and prior Note: The affected firmware version depends on the model name; see Mitsubishi Electric’s publication for the specific model names and controller types.,CVE-2022-33323,7.5,High,CWE-489,Critical Manufacturing,Worldwide,Japan
2354,1/26/2023,No Updates,2023,ICSA-23-026-06,Rockwell Automation products using GoAhead Web Server,Rockwell Automation,Products using GoAhead Web Server,Rockwell Automation reports the following products use a version of GoAhead web server vulnerable to both CVE-2019-5096 and CVE-2019-5097: 1732E-8CFGM8R/A: firmware version 1.012 1732E-IF4M12R/A (discontinued): firmware version 1.012 1732E-IR4IM12R/A: firmware version 1.012 1732E-IT4IM12R/A: firmware version 1.012 1732E-OF4M12R/A: firmware version 1.012 1732E-OB8M8SR/A: firmware version 1.013 1732E-IB8M8SOER: firmware version 1.012 1732E-8IOLM12R: firmware version 2.011 1747-AENTR: firmware version 2.002 1769-AENTR: firmware version 1.001 5069-AEN2TR: firmware version 3.011 1756-EN2TR/C: firmware versions up to and including 11.001 1756-EN2T/D: firmware versions up to and including 11.001 1756-EN2TSC/B (discontinued): firmware version 10.01 1756-EN2TSC/B: firmware version 10.01 1756-HIST1G/A (discontinued): firmware versions up to and including 3.054 1756-HIST2G/A(discontinued): firmware versions up to and including 3.054 1756-HIST2G/B: firmware versions up to and including 5.103 Rockwell Automation reports the following products use a version of GoAhead web server vulnerable to CVE-2019-5097: ControlLogix 5580 controllers: firmware version V28 – V32 GuardLogix 5580 controllers: firmware version V31 – V32 CompactLogix 5380 controllers: firmware version V28 – V32 Compact GuardLogix 5380 controllers: firmware version V31 – V32 CompactLogix 5480 controllers: firmware version V32 1756- EN2T/D: firmware version 11.001 1756-EN2TR/C: firmware version 11.001 1765 – EN3TR/B: firmware version 11.001 1756-EN2F/C: firmware version 11.001 1756-EN2TP/A: firmware version 11.001.,"CVE-2019-5097
CVE-2019-5096",9.8,Critical,"CWE-835
CWE-416",Multiple Critical Sectors,Worldwide,United States
2353,1/26/2023,No Updates,2023,ICSA-23-026-07,Landis+Gyr E580,Landis+Gyr,E850 (ZMQ200),The following versions of E850 (ZMQ200) are affected: E850 (ZMQ200): All versions.,CVE-2022-3083,3.9,Low,CWE-784,Multiple Critical Sectors,Worldwide,Switzerland
2352,1/24/2023,No Updates,2023,ICSA-23-024-01,XINJE XD,XINJE,XINJE XD Programing Tool,The following versions of XINJE XD are affected: Version 3.5.1 and prior .,"CVE-2021-34605
CVE-2021-34606",7.3,High,"CWE-23
CWE-427",Critical Manufacturing; Energy,Worldwide,China
2351,1/24/2023,No Updates,2023,ICSA-23-024-02,SOCOMEC MODULYS GP,SOCOMEC,MODULYS GP,"The following versions of SOCOMEC MODULYS GP, a modular UPS, are affected: Netvision v7.20.",CVE-2023-0356,5.7,Medium,CWE-261,Energy,Worldwide,France
2350,1/19/2023,No Updates,2023,ICSA-23-019-01,Hitachi Energy PCU400,Hitachi Energy,PCU400,"The following versions of PCU400, a network manager and process communication unit, are affected: PCU400: Versions 9.3.0 and later up to but not including 9.3.8 PCULogger tool: Version 1.0.1.","CVE-2022-3602
CVE-2022-3786",7.5,High,CWE-1357,Energy,Worldwide,Switzerland
2349,1/17/2023,No Updates,2023,ICSA-23-017-01,GE Proficy Historian,GE Digital,Proficy Historian,GE Digital reports these vulnerabilities affect the following Proficy Historian product: Proficy Historian v7.0 and higher versions Not Affected: Other GE software offerings including GE Digital and Proficy Products not listed above.,"CVE-2022-4673
CVE-2022-46660
CVE-2022-43494
CVE-2022-46331
CVE-2022-38469",9.8,Critical,"CWE-288
CWE-434
CWE-284
CWE-261",Multiple Critical Sectors,Worldwide,United States
2348,1/17/2023,1/26/2023,2023,ICSA-23-017-02,"Mitsubishi Electric MELSEC iQ-F, iQ-R Series (Update A)",Mitsubishi Electric,MELSEC iQ-F and iQ-R Series products,"The following Mitsubishi Electric MELSEC products are affected: MELSEC iQ-F Series with serial number 17X**** or later: FX5U-xMy/z x=32,64,80, y=T,R, z=ES,DS,ESS,DSS: Versions 1.280 and prior FX5UC-xMy/z x=32,64,96 y=T, z=D,DSS: Versions 1.280 and prior MELSEC iQ-F Series with serial number 179**** and prior: FX5U-xMy/z x=32,64,80, y=T,R, z=ES,DS,ESS,DSS: Versions 1.074 and prior FX5UC-xMy/z x=32,64,96 y=T, z=D,DSS: Versions 1.074 and prior MELSEC iQ-F Series FX5UC-32MT/DS-TS, FX5UC-32MT/DSS-TS, FX5UC-32MR/DS-TS: Versions 1.280 and prior --------- Begin Update A part 1 of 4 --------- FX5UJ-xMy/z x=24,40,60, y=T,R, z=ES,ESS: Versions 1.042 and prior FX5UJ-xMy/ES-A* x=24,40,60, y=T,R: Versions 1.043 and prior FX5S-xMy/z* x=30,40,60,80, y=T,R, z=ES,ESS: Versions 1.003 and prior --------- End Update A part 1 of 4 --------- MELSEC iQ-R Series R00/01/02CPU: All versions MELSEC iQ-R Series R04/08/16/32/120(EN)CPU: All versions --------- Begin Update A part 2 of 4 --------- Note: These products are available in limited regions. --------- End Update A part 2 of 4.",CVE-2022-40267,5.9,Medium,CWE-337,Critical Manufacturing,Worldwide,Japan
2347,1/17/2023,No Updates,2023,ICSA-23-017-03,Siemens SINEC INS,Siemens,SINEC INS,Siemens reports these vulnerabilities affect the following network services application: SINEC INS: versions prior to V1.0 SP2 Update 1,"CVE-2022-1292
CVE-2022-2068
CVE-2022-32212
CVE-2022-2097
CVE-2022-2274
CVE-2022-32213
CVE-2022-32215
CVE-2022-32222
CVE-2022-35255
CVE-2022-35256
CVE-2022-45092
CVE-2022-45093
CVE-2022-45094",9.9,Critical,"CWE-78
CWE-326
CWE-787
CWE-444
CWE-330
CWE-290
CWE-22
CWE-77",Multiple Critical Sectors,Worldwide,Germany
2346,1/12/2023,No Updates,2023,ICSA-23-012-01,Sewio RTLS Studio,Sewio,RTLS Studio,"The following version of Sewio’s RTLS Studio, a Real-Time Location System (RTLS), is affected: RTLS Studio: version 2.0.0 up to and including version 2.6.2","CVE-2022-45444
CVE-2022-47911
CVE-2022-43483
CVE-2022-41989
CVE-2022-45127
CVE-2022-47395
CVE-2022-47917
CVE-2022-46733
CVE-2022-43455",10,Critical,"CWE-259
CWE-78
CWE-787
CWE-352
CWE-20
CWE-79",Multiple Critical Sectors,Worldwide,Czech Republic
2345,1/12/2023,No Updates,2023,ICSA-23-012-02,RONDS Equipment Predictive Maintenance Solution,RONDS,Equipment Predictive Maintenance (EPM),"The following version of RONDS EPM, an equipment predictive maintenance solution, is affected: v1.19.5","CVE-2022-3091
CVE-2022-2893",8.2,High,"CWE-200
CWE-22",Critical Manufacturing,Worldwide,China
2344,1/12/2023,No Updates,2023,ICSA-23-012-03,InHand Networks InRouter,InHand Networks,"InRouter302, InRouter615","The following versions of InRouters, an industrial router line, are affected: InRouter 302: All versions prior to IR302 V3.5.56 InRouter 615: All versions prior to InRouter6XX-S-V2.3.0.r5542","CVE-2022-22597
CVE-2022-22598
CVE-2022-22599
CVE-2022-22600
CVE-2022-22601",10,Critical,"CWE-319
CWE-78
CWE-760
CWE-284
CWE-330",Energy; Critical Manufacturing; Transportation Systems; Healthcare and Public Health,Worldwide,China
2343,1/12/2023,No Updates,2023,ICSA-23-012-04,Panasonic Sanyo CCTV Network Camera,Panasonic,Sanyo CCTV Network Camera,The following versions of Panasonic Sanyo CCTV Network Camera are affected: VCC-HD5600P version 2.03-06 VDC-HD3300P version 2.03-08 VDC-HD3300P version 1.02-05 VCC-HD3300 version 2.03-02 VDC-HD3100P version 2.03-00 VCC-HD2100P version 2.03-02,CVE-2022-4621,7.5,High,CWE-352,Commercial Facilities,Worldwide,Japan
