icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters,License
4593,2/5/2026,2/5/2026,2026,ICSA-26-036-06,Hitachi Energy FOX61x,Hitachi Energy,Hitachi Energy FOX61x,"FOX61x version R18, FOX61x version R17A and earlier",CVE-2024-3596,9,Critical,CWE-924,"Energy, Transportation Systems",Worldwide,Switzerland,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4592,2/3/2026,2/3/2026,2026,ICSA-26-034-01,Mitsubishi Electric FREQSHIP-mini,Mitsubishi Electric,Mitsubishi Electric FREQSHIP-mini for Windows,Mitsubishi Electric FREQSHIP-mini for Windows: >=8.0.0|<=8.0.2,CVE-2025-10314,8.8,High,CWE-276,Critical Manufacturing; Energy; Information Technology; Healthcare and Public Health; Government Facilities,Japan,Japan,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4591,2/3/2026,2/3/2026,2026,ICSA-26-034-02,Avation Light Engine Pro,Avation,Avation Light Engine Pro,Avation Light Engine Pro: vers:all/*,CVE-2026-1341,9.8,Critical,CWE-306,Commercial Facilities,Worldwide,Australia,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4590,2/3/2026,2/3/2026,2026,ICSA-26-034-03,RISS SRL MOMA Seismic Station,RISS SRL,RISS SRL MOMA Seismic Station,RISS SRL MOMA Seismic Station: <=v2.4.2520,CVE-2026-1632,9.1,Critical,CWE-306,Critical Manufacturing; Dams; Energy; Water and Wastewater Systems; Transportation Systems,Worldwide,Italy,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4589,2/3/2026,2/3/2026,2026,ICSA-26-034-04,Synectix LAN 232 TRIO,Synectix,Synectix LAN 232 TRIO,Synectix LAN 232 TRIO: vers:all/*,CVE-2026-1633,10,Critical,CWE-306,Critical Manufacturing; Emergency Services; Energy; Information Technology; Transportation Systems; Water and Wastewater Systems,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4588,1/29/2026,2/5/2026,2026,ICSA-26-029-01,KiloView Encoder Series (Update A),KiloView,KiloView Encoder Series,"KiloView Encoder Series E1 hardware Version 1.4: 4.7.2516, KiloView Encoder Series E1 hardware Version 1.6.20: 4.7.2511|4.8.2523|4.8.2611|4.6.2400|4.7.2512|4.8.2561|4.8.2554|4.3.2029|4.8.2555|4.6.2408, KiloView Encoder Series E1-s hardware Version 1.4: 4.7.2516|4.8.2519|4.8.2525|4.8.2611|4.8.2561|4.8.2554|4.8.2523, KiloView Encoder Series E2 hardware Version 1.7.20: 4.8.2611|4.8.2561, KiloView Encoder Series E2 hardware Version 1.8.20: 4.8.2523|4.8.2611|4.8.2554, KiloView Encoder Series G1 hardware Version 1.6.20: 4.8.2561, KiloView Encoder Series P1 hardware Version 1.3.20: 4.8.2633|4.8.2608, KiloView Encoder Series P2 hardware Version 1.8.20: 4.8.2633, KiloView Encoder Series RE1 hardware Version 2.0.00: 4.7.2513, KiloView Encoder Series RE1 hardware Version 3.0.00: 4.8.2519|4.8.2561|4.8.2611|4.8.2525",CVE-2026-1453,9.8,Critical,CWE-306,Communications; Information Technology,Worldwide,China,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4587,1/29/2026,1/29/2026,2026,ICSA-26-029-02,Rockwell Automation ArmorStart LT,Rockwell Automation,Rockwell Automation ArmorStart LT,"Rockwell Automation ArmorStart LT 290D: <=V2.002, Rockwell Automation ArmorStart LT 291D: <=V2.002, Rockwell Automation ArmorStart LT 294D: <=V2.002","CVE-2025-9464, CVE-2025-9465, CVE-2025-9466, CVE-2025-9278, CVE-2025-9279, CVE-2025-9280, CVE-2025-9281, CVE-2025-9282, CVE-2025-9283",7.5,High,CWE-400,Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4586,1/29/2026,1/29/2026,2026,ICSA-26-029-03,Rockwell Automation ControlLogix,Rockwell Automation,Rockwell Automation ControlLogix,"Rockwell Automation ControlLogix Redundancy Enhanced Module Catalog 1756-RM2 Firmware: vers:all/*, Rockwell Automation ControlLogix Redundancy Enhanced Module Catalog 1756-RM2XT Firmware: vers:all/*",CVE-2025-14027,7.5,High,CWE-401,Chemical; Energy; Critical Manufacturing; Food and Agriculture; Transportation Systems; Water and Wastewater Systems,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4585,1/27/2026,1/27/2026,2026,ICSA-26-027-01,iba Systems ibaPDA,iba Systems,iba Systems ibaPDA,iba Systems ibaPDA: 8.12.0,CVE-2025-14988,9.8,Critical,CWE-732,Critical Manufacturing,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4584,1/27/2026,1/27/2026,2026,ICSA-26-027-02,Festo Didactic SE MES PC,Festo Didactic SE,Festo Didactic SE MES PC,Festo Didactic SE MES PC shipped with Windows 10,"CVE-2019-11036, CVE-2023-25727, CVE-2021-2011, CVE-2022-32083, CVE-2021-46668, CVE-2018-19518, CVE-2021-2194, CVE-2019-11049, CVE-2022-31626, CVE-2022-32084, CVE-2022-32088, CVE-2022-27377, CVE-2020-2922, CVE-2019-9638, CVE-2019-11044, CVE-2020-7068, CVE-2020-7069, CVE-2015-2301, CVE-2023-0568, CVE-2022-27458, CVE-2021-21706, CVE-2022-27452, CVE-2020-7071, CVE-2022-27387, CVE-2022-27376, CVE-2019-11043, CVE-2021-2032, CVE-2021-2007, CVE-2019-11045, CVE-2022-27445, CVE-2022-27457, CVE-2022-27384, CVE-2022-23808, CVE-2023-0567, CVE-2019-9025, CVE-2022-27379, CVE-2019-9637, CVE-2021-27928, CVE-2021-21703, CVE-2020-2760, CVE-2021-2166, CVE-2015-2787, CVE-2022-23807, CVE-2020-2752, CVE-2021-46666, CVE-2020-2814, CVE-2020-7065, CVE-2021-21705, CVE-2020-7062, CVE-2019-11039, CVE-2019-11035, CVE-2022-27447, CVE-2019-11046, CVE-2022-27446, CVE-2022-27386, CVE-2019-9639, CVE-2019-11042, CVE-2022-27385, CVE-2020-7059, CVE-2020-7070, CVE-2022-32091, CVE-2015-2348, CVE-2019-9020, CVE-2021-35604, CVE-2022-27444, CVE-2018-14883, CVE-2014-9705, CVE-2020-7064, CVE-2022-27382, CVE-2020-7063, CVE-2021-2372, CVE-2019-9021, CVE-2018-14851, CVE-2022-27448, CVE-2021-46663, CVE-2021-2180, CVE-2014-9709, CVE-2023-25690, CVE-2022-32082, CVE-2022-31629, CVE-2019-9022, CVE-2016-3078, CVE-2023-0662, CVE-2021-2022, CVE-2022-32089, CVE-2019-11048, CVE-2021-46669, CVE-2019-11047, CVE-2022-27383, CVE-2021-46667, CVE-2022-32087, CVE-2022-36760, CVE-2020-7060, CVE-2018-17082, CVE-2019-9640, CVE-2021-46661, CVE-2019-11034, CVE-2022-27456, CVE-2020-7061, CVE-2022-27455, CVE-2021-2144, CVE-2021-2154, CVE-2022-21595, CVE-2019-11040, CVE-2021-2389, CVE-2023-27522, CVE-2020-2812, CVE-2021-46665, CVE-2022-32086, CVE-2022-32085, CVE-2021-21704, CVE-2020-7066, CVE-2022-31628, CVE-2021-46662, CVE-2016-5385, CVE-2022-37436, CVE-2013-6501, CVE-2021-21702, CVE-2019-9024, CVE-2019-9023, CVE-2022-27449, CVE-2021-46664, CVE-2019-11050, CVE-2021-21708, CVE-2022-31625, CVE-2022-32081, CVE-2022-27378, CVE-2006-20001, CVE-2018-19935, CVE-2022-4900, CVE-2018-12882, CVE-2019-9641, CVE-2022-27380, CVE-2022-27381, CVE-2021-21707, CVE-2022-27451, CVE-2020-2780, CVE-2019-11041, CVE-2021-2174",9.8,Critical,"CWE-732, CWE-126, CWE-79, CWE-20, CWE-229, CWE-400, CWE-88, CWE-415, CWE-120, CWE-416, CWE-200, CWE-125, CWE-170, CWE-131, CWE-24, CWE-617, CWE-89, CWE-916, CWE-787, CWE-266, CWE-94, CWE-287, CWE-121, CWE-476, CWE-909, CWE-626, CWE-119, CWE-281, CWE-444, CWE-190, CWE-674, CWE-601, CWE-113, CWE-74, CWE-590, CWE-908, CWE-159, CWE-1173, CWE-77",Commercial Facilities; Communications; Critical Manufacturing; Energy,Worldwide,Germany,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4583,1/27/2026,1/27/2026,2026,ICSA-26-027-03,Schneider Electric Zigbee Products,Schneider Electric,Schneider Electric Zigbee Products,"Wiser iTRV2 All Versions, Wiser iTRV3 All Versions, Wiser RTR2 All Versions, Wiser UFH All Versions, Wiser 16A Electrical Heat Switch All Versions, Wiser Boiler Relay All Versions, Exxact cFMT 16a All Versions, Elko cFMT 16a All Versions, Odace cFMT 2a All Versions, Merten cFMT 16a All Versions, Merten cFMT 2a All Versions, Wiser Power Micromodule All Versions, Wiser FIP Micromodule All Versions, Iconic, Wiser Connected Smart Dimmer All Versions, Iconic, Wiser Connected Smart Switch, 2AX All Versions, Iconic, Wiser Connected Smart Switch, 10AX All Versions, Iconic, Connected AC Fan Controller All Versions, Iconic, Connected Smart Socket All Versions, Wiser Connected Application Module 1-Gang All Versions, Wiser Connected Application Module 2-Gang All Versions, Wiser Connected Push Button Dimmer All Versions, Wiser Connected Push Button Switch All Versions, Wiser Connected Push Button Shutter All Versions, Wiser Connected Motion Dimmer All Versions, Wiser Connected Motion Switch All Versions, Wiser Connected Rotary Dimmer All Versions, Connected Wireless Switch All Versions, Micromodule Switch All Versions, Micromodule Dimmer All Versions, Micromodule Shutter All Versions, Connected Single Socket Outlet All Versions, Connected Double Socket Outlet All Versions, Fuga Connected Socket Outlet All Versions, Mureva EV Link All Versions","CVE-2024-6350, CVE-2024-6351, CVE-2024-6352, CVE-2024-10106, CVE-2024-7322",6.5,Medium,"CWE-120, CWE-400",Commercial Facilities; Critical Manufacturing; Energy; Information Technology; Transportation Systems,Worldwide,France,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4582,1/27/2026,1/27/2026,2026,ICSA-26-027-04,Johnson Controls Products,Johnson Controls Inc.,Johnson Controls Products,"Johnson Controls Application and Data Server (ADS): <=Metasys_14.1, Johnson Controls Extended Application and Data Server (ADX): Metasys_14.1, Johnson Controls LCS8500: >=Metasys_installation__12.0|<=14.1, Johnson Controls NAE8500: >=Metasys_installation__12.0|<=14.1, Johnson Controls System Configuration Tool (SCT): <=17.1, Johnson Controls Controller Configuration Tool (CCT): <=17.0",CVE-2025-26385,10,Critical,CWE-77,Commercial Facilities; Critical Manufacturing; Energy; Government Facilities; Transportation Systems,Worldwide,Ireland,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4581,1/22/2026,1/22/2026,2026,ICSA-26-022-01,Schneider Electric EcoStruxure Process Expert,Schneider Electric,Schneider Electric EcoStruxure Process Expert,"EcoStruxure Process Expert versions prior to 2025, EcoStruxure Process Expert All Versions",CVE-2025-13905,7.3,High,CWE-276,Critical Manufacturing; Energy; Commercial Facilities,Worldwide,France,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4580,1/22/2026,1/22/2026,2026,ICSA-26-022-02,AutomationDirect CLICK Programmable Logic Controller,AutomationDirect,AutomationDirect CLICK Programmable Logic Controller,"AutomationDirect CLICK Programmable Logic Controller: C0-0x, AutomationDirect CLICK Programmable Logic Controller: C0-1x, AutomationDirect CLICK Programmable Logic Controller: C2-x","CVE-2025-67652, CVE-2025-25051",6.1,Medium,"CWE-256, CWE-261",Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4579,1/22/2026,1/22/2026,2026,ICSA-26-022-03,Rockwell Automation CompactLogix 5370,Rockwell Automation, Rockwell Automation CompactLogix 5370,"Rockwell Automation CompactLogix 5370: <=34.013, Rockwell Automation CompactLogix 5370: <=35.012, Rockwell Automation CompactLogix 5370: 36.011",CVE-2025-11743,6.5,Medium,CWE-1284,Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4578,1/22/2026,1/22/2026,2026,ICSA-26-022-04,Johnson Controls Inc. iSTAR Configuration Utility (ICU) tool,Johnson Controls Inc.,Johnson Controls Inc. iSTAR Configuration Utility (ICU) tool,Johnson Controls Inc. iSTAR Configuration Utility (ICU) tool: <=6.9.7,CVE-2025-26386,7.1,High,CWE-121,Commercial Facilities; Critical Manufacturing; Energy; Government Facilities; Transportation Systems,Worldwide,Ireland,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4577,1/22/2026,1/22/2026,2026,ICSA-26-022-05,Weintek cMT X Series HMI EasyWeb Service,Weintek,Weintek cMT X Series HMI EasyWeb Service,"Weintek cMT3072XH: >=20200630|<20241112, Weintek cMT3072XH(T): >=20200630|<20241112, Weintek cMT-SVRX-820: >=20220413|<20240919, Weintek cMT-CTRL01: >=20230308|<20250827","CVE-2025-14750, CVE-2025-14751",8.3,High,"CWE-472, CWE-620",Critical Manufacturing,Worldwide,Taiwan,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4576,1/22/2026,1/22/2026,2026,ICSA-26-022-06,Hubitat Elevation Hubs,Hubitat,Hubitat Elevation Hubs,"Hubitat Elevation C3: <firmware_2.4.2.157, Hubitat Elevation C4: <firmware_2.4.2.157, Hubitat Elevation C5: <firmware_2.4.2.157, Hubitat Elevation C7: <firmware_2.4.2.157, Hubitat Elevation C8: <firmware_2.4.2.157, Hubitat Elevation C8 pro: <firmware_2.4.2.157",CVE-2026-1201,9.1,Critical,CWE-639,Energy; Communications,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4575,1/22/2026,1/22/2026,2026,ICSA-26-022-07,Delta Electronics DIAView,Delta Electronics,Delta Electronics DIAView,Delta Electronics DIAView: 4.2.0,CVE-2026-0975,7.8,High,CWE-77,Chemical; Commercial Facilities; Critical Manufacturing; Energy; Transportation Systems; Water and Wastewater Systems,Worldwide,Taiwan,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4574,1/22/2026,1/22/2026,2026,ICSA-26-022-08,EVMAPA,EVMAPA,EVMAPA,EVMAPA EVMAPA: vers:all/*,"CVE-2025-54816, CVE-2025-53968, CVE-2025-55705",9.4,Critical,"CWE-306, CWE-307, CWE-613",Transportation Systems,"Czechia, Slovakia",Czechia,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4573,1/20/2026,1/20/2026,2026,ICSA-26-020-01,Schneider Electric EcoStruxure Foxboro DCS,Schneider Electric,Schneider Electric EcoStruxure Foxboro DCS,"EcoStruxureTM Foxboro DCS V91 DCS Virtualization Server and H92 DCS Standard Workstation, Versions Intel Xeon Silver 4110, Intel Xeon W-2123 and prior.",CVE-2018-12130,6.5,Medium,CWE-200,Commercial Facilities; Critical Manufacturing; Energy,Worldwide,France,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4572,1/20/2026,1/20/2026,2026,ICSA-26-020-02,Schneider Electric devices using CODESYS Runtime,Schneider Electric,Schneider Electric devices using CODESYS Runtime,"Schneider Electric Easy Harmony HMIET6/HMIFT6 Magelis HMIGXU, XBT series, All versions; Easy Modicon M310, All versions prior to v3.1.5.82; Harmony (Formerly Magelis) HMIGK/HMIGTO/HMIGTU/HMIGTUX/HMISTU series, All versions prior to v6.3 HF3;  Harmony iPC series with Vijeo Designer runtime, All versions prior to v6.3 SP2; Harmony P6 series with Vijeo Designer runtime, All versions prior to v6.3 SP2; HMISCU Controller, All versions prior to v6.3.1; Modicon Controller LMC078, All versions;  Modicon Controller M241, All versions prior to v5.2.11.18; Modicon Controller M251, All versions prior to v5.2.11.18; Modicon Controller M262, Modicon Controller M262; Modicon Controller M258, All versions; Modicon Controller LMC058, All versions; Modicon Controller M218, All versions; PacDrive 3 Controllers: LMC Eco/Pro/Pro2, All versions prior to v1.76.14.1;  SoftSPS embedded in EcoStruxure Machine Expert All versions prior to Machine Expert v2.2; Vijeo Designer embedded in EcoStruxure Machine Expert, All versions prior to v6.3.1; Easy Harmony HMIET6/HMIFT6 Magelis HMIGXU All versions prior to v2.0 HF2; Easy Modicon M310 All versions prior to v3.1.5.82; Harmony iPC series and Harmony P6 series with Vijeo Designer runtime All versions prior to v6.3 SP2.","CVE-2022-4046, CVE-2023-28355, CVE-2022-47378, CVE-2022-47379, CVE-2022-47380, CVE-2022-47381, CVE-2022-47382, CVE-2022-47383, CVE-2022-47384, CVE-2022-47386, CVE-2022-47387, CVE-2022-47388, CVE-2022-47389, CVE-2022-47390, CVE-2022-47385, CVE-2022-47392, CVE-2022-47393, CVE-2022-47391, CVE-2023-37545, CVE-2023-37546, CVE-2023-37547, CVE-2023-37548, CVE-2023-37549, CVE-2023-37550, CVE-2023-37551, CVE-2023-37552, CVE-2023-37553, CVE-2023-37554, CVE-2023-37555, CVE-2023-37556, CVE-2023-37557, CVE-2023-37558, CVE-2023-37559, CVE-2023-3662, CVE-2023-3663, CVE-2023-3669, CVE-2023-3670",8.8,High,"CWE-119, CWE-121, CWE-1288, CWE-20, CWE-307, CWE-354, CWE-427, CWE-552, CWE-668, CWE-787, CWE-822, CWE-924",Commercial Facilities; Critical Manufacturing; Energy,Worldwide,France,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4571,1/20/2026,1/20/2026,2024,ICSA-26-020-03,Rockwell Automation Verve Asset Manager,Rockwell Automation,Rockwell Automation Verve Asset Manager,"Rockwell Automation Verve Asset Manager: 1.33, Rockwell Automation Verve Asset Manager: 1.34, Rockwell Automation Verve Asset Manager: 1.35, Rockwell Automation Verve Asset Manager: 1.36, Rockwell Automation Verve Asset Manager: 1.37, Rockwell Automation Verve Asset Manager: 1.38, Rockwell Automation Verve Asset Manager: 1.39, Rockwell Automation Verve Asset Manager: 1.40, Rockwell Automation Verve Asset Manager: 1.41, Rockwell Automation Verve Asset Manager: 1.41.1, Rockwell Automation Verve Asset Manager: 1.41.2, Rockwell Automation Verve Asset Manager: 1.41.3.","CVE-2025-14376, CVE-2025-14377",7.9,High,"CWE-312, CWE-922",Critical Manufacturing,Worldwide,United States,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
4570,1/15/2026,1/15/2026,2026,ICSA-26-015-01,AVEVA Process Optimization,AVEVA,AVEVA Process Optimization,AVEVA Process Optimization: <=2024.1,"CVE-2025-61937, CVE-2025-64691, CVE-2025-61943, CVE-2025-65118, CVE-2025-64729, CVE-2025-65117, CVE-2025-64769",10,Critical,"CWE-94, CWE-89, CWE-427, CWE-862, CWE-676, CWE-319",Critical Manufacturing,Worldwide,United Kingdom,Open Database License (ODbL) v1.0 - 2026 ICS Advisory Project
