icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters
1985,3/10/2022,No Update,2022,ICSA-22-069-08,Siemens Polarion ALM,Siemens,Polarion ALM,Siemens reports this vulnerability affects the following Polarion Subversion Webclient: Polarion Subversion Webclient: v21 R1.,CVE-2021-44478,6.5,Medium,CWE-79,Energy,Worldwide,Germany
1984,3/10/2022,No Update,2022,ICSA-22-069-09,Siemens SINEC INS,Siemens,SINEC INS,Siemens reports this vulnerability affects the following SINEC INS (Infrastructure Network Services) web-based application: SINEC INS: All versions prior to v1.0.1.1.,CVE-2019-19242; CVE-2019-19244; CVE-2019-19317; CVE-2019-19603; CVE-2019-19645; CVE-2019-19646; CVE-2019-19880; CVE-2019-19923; CVE-2019-19924; CVE-2019-19925; CVE-2019-19926; CVE-2020-1971; CVE-2020-7774; CVE-2020-8169; CVE-2020-8177; CVE-2020-8231; CVE-2020-8265; CVE-2020-8284; CVE-2020-8285; CVE-2020-8286; CVE-2020-8287; CVE-2020-8625; CVE-2020-9327; CVE-2020-11655; CVE-2020-11656; CVE-2020-13630; CVE-2020-13631; CVE-2020-13632; CVE-2020-13871; CVE-2020-15358; CVE-2020-27304; CVE-2021-3449; CVE-2021-3450; CVE-2021-3672; CVE-2021-3711; CVE-2021-3712; CVE-2021-22876; CVE-2021-22883; CVE-2021-22884; CVE-2021-22890; CVE-2021-22897; CVE-2021-22898; CVE-2021-22901; CVE-2021-22918; CVE-2021-22921; CVE-2021-22922; CVE-2021-22923; CVE-2021-22924; CVE-2021-22925; CVE-2021-22926; CVE-2021-22930; CVE-2021-22931; CVE-2021-22939; CVE-2021-22940; CVE-2021-22945; CVE-2021-22946; CVE-2021-22947; CVE-2021-23362; CVE-2021-23840; CVE-2021-25214; CVE-2021-25215; CVE-2021-25216; CVE-2021-25219; CVE-2021-27290; CVE-2021-32803; CVE-2021-32804; CVE-2021-37701; CVE-2021-37712; CVE-2021-37713; CVE-2021-39134; CVE-2021-39135.,9.8,Critical,CWE-1035,Energy,Worldwide,Germany
1983,3/10/2022,No Update,2022,ICSA-22-069-10,Siemens Simcenter Femap,Siemens,Simcenter Femap,Siemens reports these vulnerabilities affect the following Simcenter Femap simulation applications: Simcenter Femap: All versions prior to v2022.1.,CVE-2021-46162; CVE-2021-46699,7.8,High,CWE-787; CWE-121,Critical Manufacturing,Worldwide,Germany
1982,3/10/2022,No Update,2022,ICSA-22-069-11,Siemens SINUMERIK MC,Siemens,SINUMERIK MC,Siemens reports this vulnerability affects the following versions of the SINUMERIK MC CNC system control system for customized machines: SINUMERIK MC: All versions prior to v1.15 SP1; SINUMERIK ONE: All versions prior to v6.15 SP1,CVE-2022-24408,7.8,High,CWE-269,Critical Manufacturing,Worldwide,Germany
1981,3/10/2022,No Update,2022,ICSA-22-069-12,Siemens RUGGEDCOM ROS,Siemens,RUGGEDCOM ROS,Siemens reports this vulnerability affects the following RUGGEDCOM ROS-based devices: RUGGEDCOM ROS M2100: All versions prior to v5.6.0; RUGGEDCOM ROS RMC8388 devices: All versions prior to v5.6.0; RUGGEDCOM ROS RS416v2: All versions prior to v5.6.0; RUGGEDCOM ROS RS900G: All versions prior to v5.6.0; RUGGEDCOM ROS RS900G (32M): All versions prior to v5.6.0; RUGGEDCOM ROS RSG900 v5.X: All versions prior to v5.6.0; RUGGEDCOM ROS RSG920P v5.X: All versions prior to v5.6.0; RUGGEDCOM ROS RSG2100 (32M) v5.X: All versions prior to v5.6.0; RUGGEDCOM ROS RSG2100P: All versions prior to v5.6.0; RUGGEDCOM ROS RSG2100P (32M) v5.X: All versions prior to v5.6.0; RUGGEDCOM ROS RSG2288 v5.X: All versions prior to v5.6.0; RUGGEDCOM ROS RSG2300 v5.X: All versions prior to v5.6.0; RUGGEDCOM ROS RSG2300P v5.X: All versions prior to v5.6.0; RUGGEDCOM ROS RSG2488 v5.X: All versions prior to v5.6.0; RUGGEDCOM ROS RSL910: All versions prior to v5.6.0; RUGGEDCOM ROS RST916C: All versions prior to v5.6.0; RUGGEDCOM ROS RST916P: All versions prior to v5.6.0; RUGGEDCOM ROS RST2228: All versions prior to v5.6.0.,CVE-2021-37208; CVE-2021-42016; CVE-2021-42017; CVE-2021-42018; CVE-2021-42019; CVE-2021-42020,7.5,High,CWE-1035,Critical Manufacturing,Worldwide,Germany
1980,3/10/2022,No Update,2022,ICSA-22-069-13,Siemens Mendix,Siemens,Mendix,"The following versions of Mendix, an application development platform, are affected: Mendix Applications using Mendix 7: All versions prior to v7.23.29; Mendix Applications using Mendix 8: All versions prior to v8.18.16; Mendix Applications using Mendix 9: All versions.",CVE-2022-24309,5.9,Medium,CWE-284,Multiple Critical Sectors,Worldwide,Germany
1979,3/8/2022,3/10/2022,2022,ICSA-22-067-01,PTC Axeda agent and Axeda Desktop Server (Update A),PTC,Axeda agent; Axeda Desktop Server,"The following versions of Axeda agent and Axeda Desktop Server, a remote asset connectivity software used as part of a cloud based IoT platform, are affected: Axeda agent: All versions; Axeda Desktop Server for Windows: All versions.
Update A: See the following links for more information on products that may be dependent on the affected Axeda agent and Axeda Desktop Server:
Accuray: accuray.com/services/customer-resources
Agilent: community.agilent.com/resources/b/support-announcements/posts/remote-advisor-security-notification; 
Bayer: radiologysolutions.bayer.com/information-technology-advisory
BD: cybersecurity.bd.com/bulletins-and-patches/third-party-vulnerability-axeda-software-products
Elekta: community.elekta.com (Login Required)
General Electric: gehealthcare.com/security
Roche Diagnostics: diagnostics.roche.com/global/en/legal/product-security-advisory.html
Smiths Medical: smiths-medical.com/en-us/company-information/smiths-medical-cyber-security-updates
Varian: varian.com/resources-support/cybersecurity-varian",CVE-2022-25246; CVE-2022-25247; CVE-2022-25248; CVE-2022-25249; CVE-2022-25250; CVE-2022-25251; CVE-2022-25252,9.8,Critical,CWE-798; CWE-306; CWE-200; CWE-22; CWE-703,Multiple Critical Sectors,Worldwide,United States
1978,3/8/2022,No Updates,2022,ICSA-22-067-02,AVEVA System Platform,AVEVA,System Platform,"The following versions of AVEVA System Platform, a software management platform, are affected: AVEVA System Platform 2020 R2 P01; AVEVA System Platform 2020 R2S; AVEVA System Platform 2020.",CVE-2022-0835,8.1,High,CWE-316,Critical Manufacturing,Worldwide,United States
1977,3/8/2022,3/8/2022,2022,ICSA-22-034-01,Sensormatic PowerManage (Update A),Sensormatic Electronics LLC (Subsidiary of Johnson Controls),PowerManage,"The following versions of Sensormatic Electronics, LLC PowerManage, an operating platform, are affected: PowerManage Versions 4.0 to 4.8.",CVE-2021-44228,10,Critical,CWE-20,Critical Manufacturing,Worldwide,Ireland
1976,3/4/2022,No Updates,2022,ICSA-22-063-01,Trailer Power Line Communications (PLC) J2497,Not Applicable,Power Line Communications (PLC): J2497 (a.k.a. PLC4TRUCKS),"Power Line Communications (PLC): J2497 (a.k.a. PLC4TRUCKS), a bidirectional, serial communications link over the vehicle power supply line, is affected.",CVE-2022-25922; CVE-2022-26131,9.3,Critical,CWE-306; CWE-1319,Transportation Systems,United States Canada Mexico,Not Applicable
1975,3/3/2022,No Updates,2022,ICSMA-22-062-01,BD Pyxis,"Becton, Dickinson and Company (BD)",Pyxis,"The following BD Pyxis products, an automated medication dispensing system, are affected: BD Pyxis Anesthesia Station ES; BD Pyxis Anesthesia Station 4000; BD Pyxis CATO; BD Pyxis CIISafe; BD Pyxis Inventory Connect; BD Pyxis IV Prep; BD Pyxis JITrBUD; BD Pyxis KanBan RF; BD Pyxis Logistics; BD Pyxis Med Link Family; BD Pyxis MedBank; BD Pyxis MedStation 4000; BD Pyxis MedStation ES; BD Pyxis MedStation ES Server; BD Pyxis ParAssist; BD Pyxis PharmoPack; BD Pyxis ProcedureStation (including EC); BD Pyxis Rapid Rx; BD Pyxis StockStation; BD Pyxis SupplyCenter; BD Pyxis SupplyRoller; BD Pyxis SupplyStation (including RF, EC, CP); BD Pyxis Track and Deliver; BD Rowa Pouch Packaging Systems.",CVE-2022-22766,7,High,CWE-798,Healthcare and Public Health,Worldwide,United States
1974,3/3/2022,No Updates,2022,ICSMA-22-062-02,BD Viper LT,"Becton, Dickinson and Company (BD)",Viper LT,"The following versions of BD Viper LT, an automated molecular testing system, are affected: BD Viper LT system: All Versions 2.0 and later.",CVE-2022-22765,8,High,CWE-798,Healthcare and Public Health,Worldwide,United States
1973,3/3/2022,No Updates,2022,ICSA-22-062-01,IPCOMM ipDIO,IPCOMM,ipDIO,"The following versions of IPCOMM ipDIO, a telecontrol communication device, are affected: Firmware Version 3.9 2016/04/18 / IPDIO SW 3.9.",CVE-2022-24432; CVE-2022-21146; CVE-2022-24915; CVE-2022-22985,8.8,High,CWE-79; CWE-94,Multiple Critical Sectors,Worldwide,Germany
1972,2/24/2022,No Updates,2022,ICSA-22-055-01,FATEK Automation FvDesigner,FATEK Automation,FvDesigner,"The following versions of FvDesigner, a software tool used to design and develop FATEK FV HMI series product projects, are affected: FvDesigner: Versions 1.5.100 and prior.",CVE-2022-25170; CVE-2022-23985; CVE-2022-21209,7.8,High,CWE-121; CWE-787; CWE-125,Critical Manufacturing,Worldwide,Taiwan
1971,2/24/2022,No Updates,2022,ICSA-22-055-02,Mitsubishi Electric EcoWebServerIII,Mitsubishi Electric,Energy Saving Data Collecting Server (EcoWebServerIII),"Mitsubishi Electric reports these vulnerabilities affect the following versions of EcoWebServerIII, an energy saving data collecting server: MES3-255C-EN: Versions 3.0.0 to 3.3.0, MES3-255C-DM-EN: Versions 3.0.0 to 3.3.0, MES3-255C-CN: Versions 3.0.0 to 3.3.0, MES3-255C-DM-CN: Versions 3.0.0 to 3.3.0.",CVE-2016-10735; CVE-2018-14040; CVE-2018-14042; CVE-2018-20676; CVE-2019-8331; CVE-2020-11022; CVE-2020-11023; CVE-2017-18214; CVE-2020-7746,7.5,High,CWE-79; CWE-400; CWE-915,Critical Manufacturing,Worldwide,Japan
1970,2/24/2022,No Updates,2022,ICSA-22-055-03,Schneider Electric Easergy P5 and P3,Schneider Electric,Easergy P5 and P3,"The following versions of Easergy P5, a medium voltage protection relay, are affected: All firmware versions prior to v01.401.101. The following versions of Easergy P3, a medium voltage protection relay, are affected: All versions prior to v30.205.",CVE-2022-22722; CVE-2022-22723; CVE-2022-22725,8.8,High,CWE-798; CWE-120,Commercial Facilities; Energy,Worldwide,France
1969,2/24/2022,No Updates,2021,ICSA-21-231-02,Baker Hughes Bently Nevada 3500,Bently Nevada (Subsidiary of Baker Hughes),3500,"The following software versions are affected: System 1 6.x, Part No. 3060/00, Versions 6.98 and prior, Released Dec 2020; System 1, Part No. 3071/xx & 3072/xx, Versions 21.1 HF1 and prior, Released July 2021; 3500 Rack Configuration, Part No. 129133-01, Versions 6.4 and prior, Released May 2020; 3500/22M Firmware, Part No. 288055-01, Versions 5.05 and prior, Released May 2021.",CVE-2021-32997,8.2,High,CWE-916,Critical Manufacturing; Energy,Worldwide,United States
1968,2/22/2022,No Updates,2022,ICSA-22-053-01,GE Proficy CIMPLICITY-IPM,GE,Proficy CIMPLICITY,"The following versions of Proficy CIMPLICITY, an HMI and SCADA platform, are affected: Proficy CIMPLICITIY v11.1 and prior versions.",CVE-2022-23921,7.5,High,CWE-269,Multiple Critical Sectors,Worldwide,United States
1967,2/22/2022,No Updates,2022,ICSA-22-053-02,GE Proficy CIMPLICITY-Cleartext,GE,Proficy CIMPLICITY,"The affected product is vulnerable due to cleartext transmission of credentials seen in the CIMPLICITY network, which can be easily spoofed and used to log in to make operational changes to the system.",CVE-2022-21798,7.5,High,CWE-319,Multiple Critical Sectors,Worldwide,United States
1966,2/22/2022,No Updates,2022,ICSA-22-053-03,WIN-911 2021,WIN-911,WIN-911 2021,"The following versions of WIN-911, an alarm notification platform, are affected: WIN-911 2021 R1 – 5.21.10; WIN-911 2021 R2 – 5.21.17.",CVE-2022-23922; CVE-2022-23104,5.6,Medium,CWE-276; CWE-276,Multiple Critical Sectors,Worldwide,United States
1965,2/15/2022,No Updates,2022,ICSA-22-046-01,Schneider Electric IGSS,Schneider Electric,IGSS (Interactive Graphical SCADA System),Schneider Electric reports these vulnerabilities affect the following IGSS Data Server module: IGSS Data Server (IGSSdataServer.exe): v15.0.0.22020 and prior,CVE-2022-24310; CVE-2022-24311; CVE-2022-24312; CVE-2022-24313; CVE-2022-24314; CVE-2022-24315; CVE-2022-24316; CVE-2022-24317,9.8,Critical,CWE-190; CWE-22; CWE-120; CWE-125; CWE-665; CWE-862,Commercial Facilities; Critical Manufacturing; Energy,Worldwide,France
1964,2/15/2022,3/10/2022,2022,ICSA-22-041-01,Siemens SIMATIC Industrial Products (Update A),Siemens,Siemens SIMATIC Industrial Products,"The following versions of Siemens Industrial Products with SIMATIC Firmware, a software platform, are affected: SIMATIC Drive Controller family: All versions prior to v2.9.4.
Update: SIMATIC S7-PLCSIM Advanced: All versions v4.0 SP1.",CVE-2021-37185,7.5,High,CWE-601,Multiple Critical Sectors,Worldwide,Germany
1963,2/10/2022,No Updates,2022,ICSA-22-041-02,Siemens SIMATIC WinCC and PCS,Siemens,SIMATIC WinCC and PCS,Siemens reports these vulnerabilities affect the following SIMATIC products: SIMATIC PCS 7 v8.2 and earlier: All versions SIMATIC PCS 7 v9.0: All versions SIMATIC PCS 7 v9.1: All versions prior to v9.1 SP1 SIMATIC WinCC v7.4 and earlier: All versions SIMATIC WinCC v7.5: All versions prior to v7.5 Update 6 SIMATIC WinCC v15 and earlier: All versions SIMATIC WinCC v16: All versions prior to v16 Update 5 SIMATIC WinCC v17: All versions prior to v17 Update 2 SIMATIC WinCC v17: All versions since and including v17 Update 2.,CVE-2021-40360; CVE-2021-40363,6.3,Medium,CWE-200; CWE-538,Critical Manufacturing,Worldwide,Germany
1962,2/10/2022,No Updates,2022,ICSA-22-041-03,Siemens Simcenter Femap,Siemens,Simcenter Femap,"The following versions of Simcenter Femap, an advanced simulation application, are affected: Simcenter Femap v2020.2: All versions Simcenter Femap v2021.1: All versions.",CVE-2021-46151; CVE-2021-46152; CVE-2021-46153; CVE-2021-46154; CVE-2021-46155; CVE-2021-46156; CVE-2021-46157; CVE-2021-46158; CVE-2021-46159; CVE-2021-46160; CVE-2021-46161,7.8,High,CWE-119; CWE-121; CWE-787; CWE-843,Critical Manufacturing,Worldwide,Germany
1961,2/10/2022,No Updates,2022,ICSA-22-041-04,SINEMA Remote Connect Server,Siemens,SINEMA Remote Connect Server,"The following versions of SINEMA Remote Server, a management platform for remote networks, are affected: SINEMA Remote Connect Server: All versions prior to v2.0.",CVE-2022-23102,5.4,Medium,CWE-601,Multiple Sectors,Worldwide,Germany
1960,2/10/2022,3/10/2022,2022,ICSA-22-041-05,Siemens SICAM TOOLBOX II (Update A),Siemens,SICAM TOOLBOX II,"The following versions of SICAM TOOLBOX II, a software platform, are affected: SICAM TOOLBOX II: All versions.",CVE-2021-45106,9.9,Critical,CWE-798,Multiple Critical Sectors,Worldwide,Germany
1959,2/10/2022,No Updates,2022,ICSA-22-041-06,Siemens Spectrum Power 4,Siemens,SINEMA Spectrum Power 4,The following versions of Siemens Spectrum Power 4 communications and data modeling software are affected: Siemens Spectrum Power 4: All versions prior to v4.70 SP9 Security Patch 1.,CVE-2022-23312,5.4,Medium,CWE-79,Multiple Critical Sectors,Worldwide,Germany
1958,2/10/2022,No Updates,2022,ICSA-22-013-05,Siemens COMOS Web,Siemens,COMOS,"The following versions of COMOS Web, a unified data platform, are affected: COMOS v10.2: All versions (only if web components are used) COMOS v10.3: All versions prior to v10.3.3.2.14 (only if web components are used) COMOS v10.4: All versions prior to v10.4.1 (only if web components are used).",CVE-2021-37194; CVE-2021-37195; CVE-2021-37196; CVE-2021-37197; CVE-2021-37198,8.8,High,CWE-23; CWE-352; CWE-434; CWE-80; CWE-89,Multiple Critical Sectors,Worldwide,Germany
1957,2/10/2022,No Updates,2021,ICSA-21-350-16,Siemens Healthineers syngo fastView,Siemens Healthineers (Subsidiary of Siemens),syngo fastView,"The following versions of syngo fastView, a software for digital imaging and communications, are affected: Syngo fastView: All versions.",CVE-2021-40367; CVE-2021-42028; CVE-2021-45465,7.8,High,CWE-123; CWE-787,Healthcare and Public Health,Worldwide,Germany
1956,2/10/2022,3/10/2022,2021,ICSA-21-315-03,Siemens SIMATIC WinCC (Update B),Siemens,SIMATIC WinCC,Siemens reports these vulnerabilities affects the following SIMATIC SCADA HMI system products: SIMATIC PCS 7 v8.2 and earlier: All versions SIMATIC PCS 7 v9.0: All versions SIMATIC PCS 7 v9.1: All versions prior to v9.1 SP1 SIMATIC WinCC v7.4 and earlier: All versions SIMATIC WinCC v7.5: All versions prior to v7.5 SP2 Update 5 SIMATIC WinCC v15 and earlier: All versions SIMATIC WinCC v16: All versions prior to v16 Update 5 SIMATIC WinCC v17: All versions prior to v17 Update 2.,CVE-2021-40358; CVE-2021-40359; CVE-2021-40364,9.9,Critical,CWE-22; CWE-532,Critical Manufacturing,Worldwide,Germany
1955,2/10/2022,No Updates,2021,ICSA-21-257-13,Siemens LOGO! CMR and SIMATIC RTU 3000,Siemens,"LOGO! CMR, SIMATIC RTU 3000",The following versions of LOGO! controllers and SIMATIC monitors are affected: LOGO! CMR2020 (6GK7142-7BX00-0AX0): All versions prior to v2.2 LOGO! CMR2040 (6GK7142-7EX00-0AX0): All versions prior to v2.2 SIMATIC RTU 3000 family: All versions SIMATIC RTU3010C (6NH3112-0BA00-0XX0): All versions prior to v4.0.9 SIMATIC RTU3030C (6NH3112-3BA00-0XX0): All versions prior to v4.0.9 SIMATIC RTU3031C (6NH3112-3BB00-0XX0): All versions prior to v4.0.9 SIMATIC RTU3041C (6NH3112-4BB00-0XX0): All versions prior to v4.0.9.,CVE-2021-37186,5.4,Medium,CWE-330,Energy,Worldwide,Germany
