icsad_ID,Original_Release_Date,Last_Updated,Year,ICS-CERT_Number,ICS-CERT_Advisory_Title,Vendor,Product,Products_Affected,CVE_Number,Cumulative_CVSS,CVSS_Severity,CWE_Number,Critical_Infrastructure_Sector,Product_Distribution,Company_Headquarters
594,11/8/2016,1/24/2019,2016,ICSA-16-313-01,Phoenix Contact ILC PLC Authentication Vulnerabilities,PHOENIX CONTACT,ILC PLC,Phoenix Contact versions of ILC PLCs: All ILC 1xx PLCs.,CVE-2016-8366; CVE-2016-8371; CVE-2016-8380,7.3,High,CWE-767; CWE-312; CWE-592,Commercial Facilities; Critical Manufacturing; Energy; Water and Wastewater,Germany North America Asia Europe,Germany
593,11/8/2016,No Updates,2016,ICSA-16-313-03,OSIsoft PI System Incomplete Model of Endpoint Features Vulnerability,OSIsoft,PI System Incomplete Model of Endpoint Features ,PI System software versions affected: Applications using PI Asset Framework (AF) Client versions prior to PI AF Client 2016 | Version 2.8.0 |Applications using PI Software Development Kit (SDK) versions prior to PI SDK 2016 | Version 1.4.6 |PI Buffer Subsystem | versions prior to and including | Version 4.4 | PI Data Archive versions prior to PI Data Archive 2015 | Version 3.4.395.64.,CVE-2016-8365,7.1,High,CWE-437,Multiple Critical Sectors,Worldwide,United States
592,11/3/2016,10/23/2019,2016,ICSA-16-308-01,Moxa OnCell Security Vulnerabilities,Moxa,OnCell Security ,Moxa OnCell versions affected:  OnCellG3470A-LTE | AWK-1131A/3131A/4131A Series | AWK-3191 Series | AWK-5232/6232 Series | AWK-1121/1127 Series | WAC-1001 V2 Series | WAC-2004 Series | AWK-3121-M12-RTG Series | AWK-3131-M12-RCC Series | AWK-5232-M12-RCC Series | TAP-6226 Series | AWK-3121/4121 Series | AWK-3131/4131 Series | AWK-5222/6222 Series.,CVE-2016-8362; CVE-2016-8363,7.8,High,CWE-287; CWE-264,Commercial Facilities; Critical Manufacturing; Energy; Transportation,Brazil China Germany France United Kingdom India Russia Taiwan United States Asia Europe,Taiwan
591,11/3/2016,7/27/2017,2016,ICSA-16-308-02B,Schneider Electric Magelis HMI Resource Consumption Vulnerabilities (Update B),Schneider Electric,Magelis HMI   ,Schneider Electric versions of Magelis HMI: Magelis GTO Advanced Optimum Panels | all versions |Magelis GTU Universal Panel | all versions |Magelis STO5xx and STU Small panels | all versions |Magelis XBT GH Advanced Hand -held Panels | all versions |Magelis XBT GK Advanced Touchscreen Panels with Keyboard | all versions |Magelis XBT GT Advanced Touchscreen Panels | all versions | Magelis XBT GTW Advanced Open Touchscreen Panels (Windows XPe).,CVE-2016-8367; CVE-2016-8374,6.4,Medium,CWE-400,Critical Manufacturing; Food and Agriculture,Worldwide,France
590,11/3/2016,No Updates,2016,ICSA-16-308-03,Schneider Electric IONXXXX Series Power Meter Vulnerabilities,Schneider Electric,IONXXXX Series Power Meter ,IONXXXX series power meter versions affected: ION73XX series |ION75XX series |ION76XX series |ION8650 series |ION8800 series | PM5XXX series.,CVE-2016-5809; CVE-2016-5815,8.5,High,CWE-352; CWE-284,Critical Manufacturing; Energy; Water and Wastewater,Worldwide,France
589,11/1/2016,11/10/2016,2016,ICSA-16-306-01,Schneider Electric ConneXium Buffer Overflow Vulnerability,Schneider Electric,ConneXium  ,ConneXium firewalls versions affected: TCSEFEC23F3F20 all versions |TCSEFEC23F3F21 all versions |TCSEFEC23FCF20 all versions |TCSEFEC23FCF21 all versions | TCSEFEC2CF3F20 all versions.,CVE-2016-8352,10,Critical,CWE-121,Commercial Facilities,Worldwide,France
588,11/1/2016,No Updates,2016,ICSA-16-306-02,IBHsoftec S7-SoftPLC CPX43 Heap-based Buffer Overflow Vulnerability,IBHsoftec GmbH,S7-SoftPLC CPX43   ,IBHsoftec versions of S7-SoftPLC: S7-SoftPLC versions prior to 4.12b.,CVE-2016-8364,9.8,Critical,CWE-122,Critical Manufacturing; Energy; Water and Wastewater,United States Asia Europe,Germany
587,11/1/2016,No Updates,2016,ICSA-16-306-03,Schneider Electric Unity PRO Control Flow Management Vulnerability,Schneider Electric,Unity PRO Control Flow Management ,Schneider Electric versions of Unity PRO: Unity PRO | all versions prior to V11.1.,CVE-2016-8354,7.5,High,CWE-691,Commercial Facilities; Energy,Worldwide,France
586,10/27/2016,No Updates,2016,ICSA-16-301-01,Honeywell Experion PKS Improper Input Validation Vulnerability,Honeywell,Experion PKS,Experion PKS versions affected: Experion PKS | Release 3xx and prior |Experion PKS | Release 400 |Experion PKS | Release 410 |Experion PKS | Release 430 | Experion PKS | Release 431.,CVE-2016-8344,3.7,Low,CWE-20,Commercial Facilities; Critical Manufacturing; Energy; Water and Wastewater,United States Asia Europe,United States
585,10/25/2016,11/7/2016,2016,ICSA-16-299-01,Siemens SICAM RTU Devices Denial-of-Service Vulnerability,Siemens,SICAM RTU Devices,Siemens versions of SICAM: ETA4 firmware (all versions prior to Revision 08) of the SM-2558 extension module for: SICAM AK |SICAM TM 1703 |SICAM BC 1703 | SICAM AK 3ETA2 firmware (Revision 11.01 and earlier) of the SM-2556 extension module for: SICAM AK |SICAM TM | SICAM BC.,CVE-2016-7987,7.5,High,CWE-400,Energy,Worldwide,Germany
584,10/20/2016,10/23/2019,2016,ICSA-16-294-01,Moxa EDR-810 Industrial Secure Router Privilege Escalation Vulnerability,Moxa,EDR-810 Industrial Secure Router,EDR-810 versions affected: EDR-810 using firmware versions prior to V3.13.,CVE-2016-8346,7.5,High,CWE-284,Critical Manufacturing; Energy; Water and Wastewater,"Argentina Brazil Chile China Germany France United Kingdom India Peru Russia Taiwan United States, Europe",Taiwan
583,10/18/2016,No Updates,2016,ICSA-16-292-01,Schneider Electric PowerLogic PM8ECC Hard-coded Password Vulnerability,Schneider Electric,PowerLogic PM8ECC,PowerLogic PM8ECC versions affected: PM8ECC Version 2.651 and older.,CVE-2016-5818,9.1,Critical,CWE-259,Commercial Facilities,Worldwide,France
582,10/13/2016,No Updates,2016,ICSA-16-287-01,OSIsoft PI Web API 2015 R2 Service Account Permissions Vulnerability,OSIsoft,PI Web API 2015 R2,OSIsoft versions of PI Web API: PI Web API 2015 R2 (Version 1.5.1).,CVE-2016-8353,6.4,Medium,CWE-264,Multiple Critical Sectors,Worldwide,United States
581,10/13/2016,No Updates,2016,ICSA-16-287-02,Siemens Automation License Manager Vulnerabilities,Siemens,Automation License Manager ,Siemens versions of ALM: All versions prior to V5.3 SP3 Update 1.,CVE-2016-8563; CVE-2016-8564; CVE-2016-8565,7.7,High,CWE-22; CWE-89; CWE-400,Energy; Healthcare and Public Health,Worldwide,Germany
580,10/13/2016,No Updates,2016,ICSA-16-287-03,Siemens SIMATIC STEP 7 (TIA Portal) Information Disclosure Vulnerabilities,Siemens,SIMATIC STEP 7 (TIA Portal),Siemens versions of SIMATIC STEP 7 (TIA Portal): SIMATIC STEP 7 (TIA Portal):  All versions prior to V14,CVE-2016-7959; CVE-2016-7960,2.5,Low,CWE-310; CWE-326,Chemical; Energy; Food and Agriculture; Water and Wastewater,Worldwide,Germany
579,10/13/2016,No Updates,2016,ICSA-16-287-04,Rockwell Automation Stratix Denial-of-Service and Memory Leak Vulnerabilities,Rockwell Automation,Stratix,Rockwell Automation Allen-Bradley Stratix industrial switches are affected: Allen-Bradley Stratix 5400 Industrial Ethernet Switches versions 15.2(4)EA3 and earlier |Allen-Bradley Stratix 5410 Industrial Distribution Switches versions 15.2(4)EA3 and earlier |Allen-Bradley Stratix 5700 Industrial Managed Ethernet Switches versions 15.2(4)EA3 and earlier |Allen-Bradley Stratix 8000 Modular Managed Ethernet Switches versions 15.2(4)EA3 and earlier | Allen-Bradley ArmorStratix 5700 Industrial Managed Ethernet Switches versions 15.2(4)EA3 and earlier.,CVE-2016-6393; CVE-2016-6382; CVE-2016-6380; CVE-2016-6385,8.9,High,CWE-209; CWE-20; CWE-693,Critical Manufacturing; Energy; Water and Wastewater,Worldwide,United States
578,10/13/2016,1/31/2017,2016,ICSA-16-287-05A,Moxa ioLogik E1200 Series Vulnerabilities (Update A),Moxa,ioLogik E1200 Series  ,Moxa affected products: ioLogik E1210 | firmware Version V2.4 and prior | ioLogik E1211 | firmware Version V2.3 and prior | ioLogik E1212 | firmware Version V2.4 and prior | ioLogik E1213 | firmware Version V2.5 and prior | ioLogik E1214 | firmware Version V2.4 and prior | ioLogik E1240 | firmware Version V2.3 and prior | ioLogik E1241 | firmware Version V2.4 and prior | ioLogik E1242 | firmware Version V2.4 and prior | ioLogik E1260 | firmware Version V2.4 and prior | ioLogik E1262 | firmware Version V2.4 and prior | ioLogik E2210 | firmware versions prior to V3.13 | ioLogik E2212 | firmware versions prior to V3.14 | ioLogik E2214 | firmware versions prior to V3.12 | ioLogik E2240 | firmware versions prior to V3.12 | ioLogik E2242 | firmware versions prior to V3.12 | ioLogik E2260 | firmware versions prior to V3.13 | ioLogik E2262 | firmware versions prior to V3.12.,CVE-2016-8359; CVE-2016-8372; CVE-2016-8379; CVE-2016-8350,8.2,High,CWE-352; CWE-79; CWE-522; CWE-521,Commercial Facilities; Energy,Brazil China Germany France United Kingdom India Russia Taiwan United States Asia Europe,Taiwan
577,10/13/2016,4/8/2021,2016,ICSA-16-287-06,FATEK Automation Designer Memory Corruption Vulnerabilities,Fatek,Automation Designer,FATEK Automation products are affected: Automation PM Designer V3 Version 2.1.2.2 | Automation FV Designer Version 1.2.8.0,CVE-2016-5796; CVE-2016-5798; CVE-2016-5800,7.2,High,CWE-119; CWE-121,Commercial Facilities; Critical Manufacturing,Australia China Czech Republic Germany France United Kingdom India Italy Netherlands Taiwan United States Asia Europe,Taiwan
576,10/13/2016,11/7/2017,2016,ICSA-16-287-07A,Kabona AB WDC Vulnerabilities (Update A),Kabona AB,WDC,WebDatorCentral versions affected: All WDC versions prior to Version 3.4.0.,CVE-2016-8356; CVE-2016-8376; CVE-2016-8347; CVE-2016-0872,8.1,High,CWE-79; CWE-307; CWE-256; CWE-601,Commercial Facilities,Canada United Kingdom Sweden Europe,Sweden
575,10/6/2016,No Updates,2016,ICSA-16-252-01,GE Bently Nevada 3500/22M Improper Authorization Vulnerability,GE,Bently Nevada 3500/22M,GE Bently Nevada 3500/22M firmware versions affected: GE Bently Nevada 3500/22M (USB version) | all versions prior to firmware Version 5.0 | GE Bently Nevada 3500/22M (serial version) | all versions.,CVE-2016-5788,10,Critical,CWE-285,Chemical; Energy,Worldwide,United States
574,10/5/2016,No Updates,2016,ICSMA-16-279-01,Animas OneTouch Ping Insulin Pump Vulnerabilities,Animas,OneTouch Ping Insulin Pump ,OneTouch Ping insulin pump system versions affected: Animas OneTouch Ping insulin pump system | all versions.,CVE-2016-5084; CVE-2016-5085; CVE-2016-5086,5.7,Medium,CWE-294; CWE-319; CWE-330,Healthcare and Public Health,Canada,United States
573,10/4/2016,No Updates,2016,ICSA-16-278-01,INDAS Web SCADA Path Traversal Vulnerability,INDAS,Web SCADA,INDAS Web SCADA versions affected: Web SCADA | versions prior to Version 3.,CVE-2016-8343,10,Critical,CWE-22,Communications; Water and Wastewater,Serbia,Serbia
572,10/4/2016,1/5/2017,2016,ICSA-16-278-02,Beckhoff Embedded PC Images and TwinCAT Components Vulnerabilities,Beckhoff,Embedded PC Images and TwinCAT Components ,Beckhoff affected products: All Beckhoff Embedded PC Images with a creation date prior to October 22 2014 | All TwinCAT Components featuring Automation Device Specification (ADS) communication.,CVE-2014-5414; CVE-2014-5415,9.1,Critical,CWE-749; CWE-307,Critical Manufacturing; Energy; Water and Wastewater,Worldwide,Germany
571,9/29/2016,No Updates,2016,ICSA-16-273-01,American Auto-Matrix Front-End Solutions Vulnerabilities,American Auto-Matrix,Front-End Solutions ,Building Automation Front-End Solutions versions affected: Aspect-Nexus Building Automation Front-End Solutions application versions prior to 3.0.0Aspect-Matrix Building Automation Front-End Solutions application all versions.,CVE-2016-2307; CVE-2016-2308,8.1,High,CWE-98; CWE-256,Commercial Facilities; Critical Manufacturing; Energy; Water and Wastewater,United States,United States
570,9/27/2016,8/22/2018,2016,ICSA-16-271-01,Siemens SCALANCE M-800/S615 Web Vulnerability,Siemens,SCALANCE M-800/S615 Web ,Siemens affected products: SCALANCE M-800/S615:  All versions before V4.02.,CVE-2016-7090,4,Medium,CWE-614,Chemical; Critical Manufacturing; Dams; Defense Industrial Base; Energy; Food and Agriculture; Government Facilities; Transportation; Water and Wastewater,Worldwide,Germany
569,9/20/2016,8/22/2018,2016,ICSA-16-264-01,Moxa Active OPC Server Unquoted Service Path Escalation Vulnerability,Moxa,Active OPC Server,Moxa affected products: Active OPC Server versions older than Version 2.4.19.,CVE-2016-5793,8.8,High,CWE-428,Commercial Facilities; Critical Manufacturing; Energy; Transportation,Brazil China Germany France United Kingdom India Russia Taiwan United States Asia Europe,Taiwan
568,9/15/2016,8/22/2018,2016,ICSA-16-259-01,Yokogawa STARDOM Authentication Bypass Vulnerability,Yokogawa,STARDOM,Yokogawa affected products: STARDOM FCN/FCJ controller (from Version R1.01 to R4.01).,CVE-2016-4860,7.3,High,CWE-592,Critical Manufacturing; Energy; Food and Agriculture,Asia East Asia Europe Africa Middle East Worldwide,Japan
567,9/15/2016,8/22/2018,2016,ICSA-16-259-02,ABB DataManagerPro Credential Management Vulnerability,ABB,DataManagerPro Credential Management ,ABB versions of DataManagerPro: DataManagerPro | all versions:  1.0.0 to 1.7.0.,CVE-2016-4526,7.2,High,CWE-427,Energy; Food and Agriculture; Water and Wastewater,Worldwide,Switzerland
566,9/15/2016,8/22/2018,2016,ICSA-16-259-03,Trane Tracer SC Sensitive Information Exposure Vulnerability,Trane U.S. Inc.,Tracer SC Sensitive,Tracer SC versions affected: Versions 4.2.1134 and below.,CVE-2016-0870,5.3,Medium,CWE-668,Commercial Facilities,United States Asia Europe,United States
565,9/15/2016,8/22/2018,2016,ICSA-16-224-02A,Rockwell Automation RSLogix 500 and RSLogix Micro File Parser Buffer Overflow Vulnerability (Update A),Rockwell Automation,RSLogix 500 and RSLogix Micro,Rockwell Automation affected products: RSLogix Micro Starter Lite | Version 10.00.00 or prior; RSLogix Micro Developer | Version 10.00.00 or prior; RSLogix 500 Starter Edition | Version 10.00.00 or prior; RSLogix 500 Stand ard Edition | Version 10.00.00 or prior;  and RSLogix 500 Professional Edition | Version 10.00.00 or prior.,CVE-2016-5814,8.6,High,CWE-120,Chemical; Critical Manufacturing; Food and Agriculture; Water and Wastewater,Worldwide,United States
564,9/6/2016,8/23/2018,2016,ICSA-16-250-01,Siemens SIPROTEC 4 and SIPROTEC Compact Vulnerabilities,Siemens,SIPROTEC 4 and SIPROTEC Compact ,Siemens affected products: EN100 Ethernet module (as optional for SIPROTEC 4 and SIPROTEC Compact):  All versions prior to V4.29.,CVE-2016-7112; CVE-2016-7113; CVE-2016-7114,5,Medium,CWE-592; CWE-400,Energy,Worldwide,Germany
